as_of_date,method,positions,weight_sum,maximum_weight,minimum_positive_weight,maximum_sector_weight,concentration_hhi,effective_positions,one_way_turnover,two_way_turnover
2021-07-30,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.23831695331695332,0.041375825087987254,24.16870232493158,0.10945945945945948,0.21891891891891896
2021-08-31,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.24154791154791155,0.04137582508798726,24.168702324931576,0.2718304668304669,0.5436609336609338
2021-09-30,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.2023832923832924,0.041375825087987254,24.16870232493158,0.18915233415233418,0.37830466830466836
2021-10-29,full_ensemble,25,1.0000000000000002,0.05000000000000001,0.02728501228501229,0.2077886977886978,0.041375825087987254,24.16870232493158,0.28830466830466833,0.5766093366093367
2021-11-30,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.233980343980344,0.041375825087987254,24.16870232493158,0.227002457002457,0.454004914004914
2021-12-31,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.20669533169533172,0.04137582508798726,24.168702324931576,0.1805036855036855,0.361007371007371
2022-01-31,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.22641277641277643,0.04137582508798726,24.168702324931576,0.22400491400491399,0.44800982800982797
2022-02-28,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.19481572481572482,0.041375825087987254,24.16870232493158,0.22294840294840299,0.44589680589680597
2022-03-31,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.24695331695331696,0.041375825087987254,24.16870232493158,0.33938574938574945,0.6787714987714989
2022-04-29,full_ensemble,25,1.0000000000000002,0.05000000000000001,0.02728501228501229,0.21535626535626537,0.04137582508798726,24.168702324931576,0.187014742014742,0.374029484029484
2022-05-31,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.2142751842751843,0.04137582508798726,24.168702324931576,0.22616707616707615,0.4523341523341523
2022-06-30,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.16753071253071256,0.04137582508798727,24.168702324931573,0.22076167076167078,0.44152334152334155
2022-07-29,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.18482800982800984,0.041375825087987254,24.16870232493158,0.2915479115479116,0.5830958230958232
2022-08-31,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.17750614250614252,0.04137524071983532,24.169043674484275,0.34316953316953325,0.6863390663390665
2022-09-30,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.16211302211302211,0.041375825087987254,24.16870232493158,0.2696683046683046,0.5393366093366092
2022-10-31,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.16753071253071256,0.04137524071983533,24.169043674484268,0.20374692874692876,0.4074938574938575
2022-11-30,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.1772727272727273,0.04137582508798725,24.168702324931584,0.2767199017199018,0.5534398034398036
2022-12-30,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.15886977886977888,0.041375825087987254,24.16870232493158,0.22619164619164622,0.45238329238329245
2023-01-31,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.1478132678132678,0.041375825087987254,24.16870232493158,0.2750737100737101,0.5501474201474202
2023-02-28,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.1750859950859951,0.041375825087987254,24.16870232493158,0.29696560196560196,0.5939312039312039
