fold_id,test_date,model_name,feature,coefficient_standardized,absolute_coefficient,nonzero_coefficient,selected_alpha,selected_l1_ratio
6,2020-06-30,elastic_net,tech__beta_60d_market_sector_neutral,-0.0,0.0,False,0.001,0.5
6,2020-06-30,elastic_net,tech__distance_sma_200d_sector_neutral,0.0021610596498370764,0.0021610596498370764,True,0.001,0.5
6,2020-06-30,elastic_net,tech__distance_sma_50d_sector_neutral,-0.0017970980540920013,0.0017970980540920013,True,0.001,0.5
6,2020-06-30,elastic_net,tech__dollar_volume_change_20d_60d_sector_neutral,-0.0004536241017618878,0.0004536241017618878,True,0.001,0.5
6,2020-06-30,elastic_net,tech__downside_volatility_60d_sector_neutral,-0.0,0.0,False,0.001,0.5
6,2020-06-30,elastic_net,tech__max_drawdown_126d_sector_neutral,-0.0022013926147197954,0.0022013926147197954,True,0.001,0.5
6,2020-06-30,elastic_net,tech__momentum_12_1_sector_neutral,-0.0,0.0,False,0.001,0.5
6,2020-06-30,elastic_net,tech__momentum_6_1_sector_neutral,0.0009895520852020096,0.0009895520852020096,True,0.001,0.5
6,2020-06-30,elastic_net,tech__positive_day_ratio_60d_sector_neutral,0.0,0.0,False,0.001,0.5
6,2020-06-30,elastic_net,tech__return_1m_sector_neutral,-0.0002499156684387323,0.0002499156684387323,True,0.001,0.5
6,2020-06-30,elastic_net,tech__return_1w_sector_neutral,-0.0006762101187551496,0.0006762101187551496,True,0.001,0.5
6,2020-06-30,elastic_net,tech__return_3m_sector_neutral,0.0005837651028520059,0.0005837651028520059,True,0.001,0.5
6,2020-06-30,elastic_net,tech__reversal_1m_sector_neutral,0.0002454987938425125,0.0002454987938425125,True,0.001,0.5
6,2020-06-30,elastic_net,tech__sma_50_200_spread_sector_neutral,0.0,0.0,False,0.001,0.5
6,2020-06-30,elastic_net,tech__volatility_20d_sector_neutral,0.0,0.0,False,0.001,0.5
