strategy_name,final_portfolio_value,total_return,cagr,annualized_volatility,sharpe_ratio,sortino_ratio,maximum_drawdown,beta_vs_spy,annualized_alpha_vs_spy,excess_cagr,total_transaction_cost,total_traded_notional,mean_two_way_turnover,mean_one_way_turnover,mean_positions,maximum_weight,maximum_sector_weight,mean_effective_positions,construction_one_way_turnover,effective_cost_bps,cagr_difference_vs_full,sharpe_difference_vs_full,excess_cagr_difference_vs_full,is_baseline
full_ensemble,4040172.810593051,3.0401728105930506,0.24427041052235543,0.22443769293454915,1.086881074531349,1.5551819576923949,-0.3434979632110363,1.0622843768589336,0.06723092754170845,0.08772851787318614,42012.90342213739,81775981.91486195,0.5048087659038759,0.259020939917959,25.0,0.050000000000000024,0.2500000000000001,24.17602535713524,0.23322462313972261,5.137560251600228,0.0,0.0,0.0,True
no_fundamentals,4525468.330234049,3.525468330234049,0.266559497829425,0.22523885638233623,1.1626296009352193,1.6740412981095651,-0.34686597602913705,1.063710176155014,0.08492603319105999,0.11001760518025572,44460.46500162924,86545456.30481124,0.5087088214905187,0.2609719556463681,25.0,0.05000000000000002,0.25000000000000006,24.168598176517843,0.234478187305602,5.137238498696043,0.022289087307069577,0.0757485264038702,0.022289087307069577,False
no_momentum,4203075.514248322,3.2030755142483214,0.25199277161564204,0.2271452591171422,1.103857680352892,1.5831743688340978,-0.34552043204354976,1.0758393008165665,0.07177508583366955,0.09545087896647275,39400.402130509596,76734031.84244648,0.46123092914895253,0.23722076389454624,25.0,0.050000000000000024,0.2500000000000001,24.17111698285975,0.2116355995888523,5.134671173203586,0.007722361093286612,0.01697660582154281,0.007722361093286612,False
