signal_date,execution_date,strategy_name,pre_trade_nav,post_cost_investable_value,cash_before,cash_after,transaction_cost,transaction_cost_fraction,buy_notional,sell_notional,traded_notional,two_way_turnover,one_way_turnover,holdings_before,holdings_after,maximum_target_weight,maximum_sector_target_weight
2020-07-31,2020-08-03,elastic_net_top20_equal_weight,1074032.4284666213,1073215.9935029615,-8.19431988929864e-09,4.133994480071124e-09,816.434963655715,0.0007601585780992907,407809.26434602356,408625.69930969155,816434.963655715,0.7601585780992907,0.38045936833870075,20,20,0.05,0.2
2020-07-31,2020-08-03,momentum_3m_top20_equal_weight,1085186.6254867145,1084595.6418323647,3.7239260564092547e-09,-7.3945329859270714e-09,590.983654357204,0.0005445917231906018,295196.33535142895,295787.31900577503,590983.654357204,0.5445917231906017,0.272568157456891,20,20,0.05,0.15000000000000002
2020-07-31,2020-08-03,ridge_top20_equal_weight,1067691.923054593,1066880.3078805117,-2.724846126511693e-09,3.900481715390924e-09,811.615174077276,0.0007601585780992902,405401.779451596,406213.39462567994,811615.174077276,0.7601585780992901,0.38045936833869776,20,20,0.05,0.2
2020-07-31,2020-08-03,universe_equal_weight,1056237.0099960107,1056173.610188317,5.709850370294589e-10,3.0152875751809916e-09,63.399807690654285,6.0024224762673046e-05,31668.2039414805,31731.60374917378,63399.807690654285,0.06002422476267305,0.030042124493719104,50,50,0.02,0.16
2020-08-31,2020-09-01,elastic_net_score_weighted,1195680.7436563303,1195038.0283738107,-6.900677362864371e-09,-6.220943760126829e-10,642.7152825202029,0.0005375308466997742,321036.28361883824,321678.9989013646,642715.2825202029,0.5375308466997742,0.2690341887732396,25,25,0.05,0.1516650712093814
2020-08-31,2020-09-01,elastic_net_top20_equal_weight,1178894.3329997375,1178094.6089374847,4.133994480071124e-09,-4.889557203568984e-09,799.7240622576793,0.0006783678908887056,399462.1690977153,400261.89315996383,799724.0622576793,0.6783678908887056,0.33952312938979323,20,20,0.05,0.2
2020-08-31,2020-09-01,momentum_3m_top20_equal_weight,1209794.9603345192,1209022.9334004624,-7.3945329859270714e-09,2.6943780540023e-10,772.0269340562734,0.000638146925196978,385627.4535611046,386399.4804951687,772026.9340562733,0.6381469251969779,0.3193925360610907,20,20,0.05,0.15000000000000002
2020-08-31,2020-09-01,ridge_top20_equal_weight,1171934.7797306932,1171139.776805913,3.900481715390924e-09,-4.9014943215297535e-09,795.00292478503,0.0006783678908887055,397103.9609301269,397898.963854903,795002.92478503,0.6783678908887054,0.33952312938979323,20,20,0.05,0.2
2020-08-31,2020-09-01,universe_equal_weight,1138340.7749614972,1138271.198108492,3.0152875751809916e-09,7.4742985134435e-09,69.57685299774123,6.112128681333986e-05,34753.63807236955,34823.21492537168,69576.85299774123,0.06112128681333985,0.030591204050078525,50,50,0.02,0.16
2020-09-30,2020-10-01,elastic_net_score_weighted,1148333.8842226034,1147822.0135530187,-6.220943760126829e-10,-2.165506884921342e-09,511.87066958711966,0.0004457507320997018,255679.39945876706,256191.27012835257,511870.66958711966,0.4457507320997018,0.22309824141590004,25,25,0.05,0.15
2020-09-30,2020-10-01,elastic_net_top20_equal_weight,1132320.4034052803,1131697.183413132,-4.889557203568984e-09,-1.446665010007564e-09,623.2199921496709,0.0005503919122851025,311298.38607875886,311921.6060709121,623219.992149671,0.5503919122851025,0.2754711520986954,20,20,0.05,0.15000000000000002
2020-09-30,2020-10-01,momentum_3m_top20_equal_weight,1167411.037842875,1166901.9446390418,2.6943780540023e-10,-2.2791368792240974e-09,509.093203835373,0.0004360873654030785,254292.05531576998,254801.148519603,509093.203835373,0.4360873654030785,0.2182617263842398,20,20,0.05,0.2
2020-09-30,2020-10-01,ridge_top20_equal_weight,1125635.7973769584,1125016.2565379038,-4.9014943215297535e-09,-2.482920535840094e-10,619.54083905487,0.0005503919122851023,309460.64910790534,310080.1899469648,619540.8390548701,0.5503919122851023,0.27547115209869577,20,20,0.05,0.15000000000000002
2020-09-30,2020-10-01,universe_equal_weight,1118295.760853038,1118241.3165043232,7.4742985134435e-09,-1.6891164023036254e-09,54.44434871646918,4.86851069478605e-05,27194.952183880832,27249.396532588347,54444.348716469176,0.0486851069478605,0.024366896027400175,50,50,0.02,0.16
2020-10-30,2020-11-02,elastic_net_score_weighted,1119258.797234832,1118463.8495467412,-2.165506884921342e-09,3.2389380066888407e-09,794.9476880876089,0.0007102447530915592,397076.37019975786,397871.317887851,794947.6880876089,0.7102447530915592,0.35547749892232783,25,25,0.05,0.12421095007210414
2020-10-30,2020-11-02,elastic_net_top20_equal_weight,1105074.492164768,1104258.9719538072,-1.446665010007564e-09,9.6167696028715e-10,815.5202109599182,0.0007379775904177898,407352.34537447797,408167.86558544025,815520.2109599182,0.7379775904177898,0.36935778400410485,20,20,0.05,0.15000000000000002
2020-10-30,2020-11-02,momentum_3m_top20_equal_weight,1132661.111731855,1131845.8565883827,-2.2791368792240974e-09,-5.430820237961598e-09,815.2551434776572,0.0007197696954838685,407219.94416709134,408035.1993105658,815255.1434776571,0.7197696954838684,0.3602447325896747,20,20,0.05,0.2
2020-10-30,2020-11-02,ridge_top20_equal_weight,1098550.7312311542,1097740.0254095679,-2.482920535840094e-10,6.391474016709253e-10,810.705821585668,0.0007379775904177896,404947.5578820408,405758.2637036272,810705.821585668,0.7379775904177897,0.3693577840041041,20,20,0.05,0.15000000000000002
2020-10-30,2020-11-02,universe_equal_weight,1088032.670057853,1087988.0079561777,-1.6891164023036254e-09,-6.190461476762721e-09,44.662101681481076,4.1048493221353635e-05,22308.719789902127,22353.38189157894,44662.10168148107,0.041048493221353635,0.020544770857285347,50,50,0.02,0.16
2020-11-30,2020-12-01,elastic_net_score_weighted,1298607.2673138338,1297483.0083431262,3.2389380066888407e-09,5.8626028476282954e-09,1124.2589707017924,0.0008657420907764666,561567.355865544,562691.6148362483,1124258.9707017923,0.8657420907764666,0.43330391643362254,25,25,0.05,0.1609506296334351
2020-11-30,2020-12-01,elastic_net_top20_equal_weight,1278271.7264925446,1277074.0787477056,9.6167696028715e-10,-4.098637873539701e-09,1197.6477448431783,0.0009369273527854748,598225.04854917,599422.6962940079,1197647.7448431782,0.9369273527854747,0.4689321400691279,20,20,0.05,0.2
2020-11-30,2020-12-01,momentum_3m_top20_equal_weight,1284276.6119107376,1283455.257416224,-5.430820237961598e-09,-1.1010570233338512e-09,821.3544945145792,0.000639546408380492,410266.5700100303,411087.92450454895,821354.4945145792,0.6395464083804919,0.32009297739443787,20,20,0.05,0.15000000000000002
2020-11-30,2020-12-01,ridge_top20_equal_weight,1270725.50294747,1269534.9254658804,6.391474016709253e-10,-4.283720045350492e-09,1190.5774815935638,0.0009369273527854746,594693.4520559876,595884.0295375764,1190577.4815935637,0.9369273527854745,0.4689321400691282,20,20,0.05,0.2
2020-11-30,2020-12-01,universe_equal_weight,1226272.0386442842,1226176.5994637997,-6.190461476762721e-09,4.418737375999626e-09,95.4391804800885,7.782871783132405e-05,47671.870649798846,47767.30983028965,95439.1804800885,0.07782871783132406,0.038953273274582055,50,50,0.02,0.16
2020-12-31,2021-01-04,elastic_net_score_weighted,1360365.2271079884,1359599.0170162814,5.8626028476282954e-09,-2.825458977895323e-09,766.2100917101221,0.0005632385159822222,382721.94080921035,383488.1509009118,766210.0917101221,0.5632385159822222,0.281900877249099,25,25,0.05,0.18066290409291136
2020-12-31,2021-01-04,elastic_net_top20_equal_weight,1342737.4933997612,1342015.3334197877,-4.098637873539701e-09,-7.025960258033592e-09,722.15997998048,0.0005378266292035965,360718.9100002511,361441.0699802287,722159.9799804799,0.5378266292035965,0.26918222791639895,20,20,0.05,0.2
2020-12-31,2021-01-04,momentum_3m_top20_equal_weight,1341899.918421019,1341194.0328874737,-1.1010570233338512e-09,-5.83270320930751e-09,705.8855335512318,0.0005260344112561167,352589.82400884264,353295.70954238914,705885.5335512317,0.5260344112561166,0.26328022283368463,20,20,0.05,0.2
2020-12-31,2021-01-04,ridge_top20_equal_weight,1334810.6989025138,1334092.802163705,-4.283720045350492e-09,-7.0335772761609405e-09,717.8967388156357,0.0005378266292035964,358589.4210384113,359307.31777722435,717896.7388156357,0.5378266292035964,0.269182227916399,20,20,0.05,0.2
2020-12-31,2021-01-04,universe_equal_weight,1268091.1876406493,1268038.0220231994,4.418737375999626e-09,4.940737596825784e-09,53.16561744519968,4.1925705314707784e-05,26556.22591387716,26609.391531322522,53165.61744519968,0.04192570531470779,0.020983815510011314,50,50,0.02,0.16
2021-01-29,2021-02-01,elastic_net_score_weighted,1378295.7889704094,1377559.598177508,-2.825458977895323e-09,4.7285766413551755e-09,736.1907928969457,0.0005341312066598434,367727.3010520205,368463.4918449251,736190.7928969457,0.5341312066598435,0.26733266893325436,25,25,0.05,0.19246342492161214
2021-01-29,2021-02-01,elastic_net_top20_equal_weight,1361489.8121928442,1360755.0134452956,-7.025960258033592e-09,-9.1665697254939e-09,734.7987475577672,0.0005397019801229983,367031.9744051058,367766.77315266134,734798.7475577672,0.5397019801229984,0.27012084105155987,20,20,0.05,0.25
2021-01-29,2021-02-01,momentum_3m_top20_equal_weight,1338425.1462130223,1337971.426413027,-5.83270320930751e-09,-2.547551503084833e-09,453.7197999977371,0.000338995274619208,226633.04009886816,227086.75989886894,453719.79999773705,0.338995274619208,0.16966713494691474,20,20,0.05,0.2
2021-01-29,2021-02-01,ridge_top20_equal_weight,1353452.3141678034,1352721.853273854,-7.0335772761609405e-09,-9.157133717963006e-09,730.4608939584181,0.0005397019801229985,364865.21653223084,365595.6774261872,730460.893958418,0.5397019801229984,0.27012084105156,20,20,0.05,0.25
2021-01-29,2021-02-01,universe_equal_weight,1262628.6282872034,1262566.7078278763,4.940737596825784e-09,-3.182108798682748e-09,61.92045933023725,4.9040911906325426e-05,30929.269435457627,30991.189894779618,61920.45933023725,0.049040911906325424,0.024544976409112608,50,50,0.02,0.16
2021-02-26,2021-03-01,elastic_net_score_weighted,1434392.1768596196,1433392.279768983,4.7285766413551755e-09,-6.276763997448143e-09,999.8970906434018,0.0006970876631748803,499448.59677638474,500448.49386701704,999897.0906434018,0.6970876631748804,0.3488923754190237,25,25,0.05,0.1513020971967104
2021-02-26,2021-03-01,elastic_net_top20_equal_weight,1433901.9025900124,1432793.7007250292,-9.1665697254939e-09,-9.961240721167997e-10,1108.2018649839513,0.0007728575176462495,553546.8315594795,554655.0334244717,1108201.8649839512,0.7728575176462494,0.38681518758195077,20,20,0.05,0.15000000000000002
2021-02-26,2021-03-01,momentum_3m_top20_equal_weight,1425236.007146666,1424303.430040355,-2.547551503084833e-09,8.092683856375515e-09,932.5771063031261,0.0006543317048031596,465822.2645984063,466754.8417047197,932577.1063031261,0.6543317048031595,0.3274930182539849,20,20,0.05,0.2
2021-02-26,2021-03-01,ridge_top20_equal_weight,1425436.9228252303,1424335.2631834948,-9.157133717963006e-09,-7.601101970067248e-10,1101.6596417360158,0.0007728575176462494,550278.9910471359,551380.65068888,1101659.641736016,0.7728575176462494,0.38681518758195066,20,20,0.05,0.15000000000000002
2021-02-26,2021-03-01,universe_equal_weight,1307364.6216543068,1307261.8145883302,-3.182108798682748e-09,5.38561550911254e-09,102.80706597116519,7.863687319385748e-05,51352.12945259278,51454.93651857241,102807.06597116518,0.07863687319385748,0.03935775503352891,50,50,0.02,0.16
2021-03-31,2021-04-01,elastic_net_score_weighted,1475433.9591574224,1474690.9406943214,-6.276763997448143e-09,4.092726157978177e-11,743.0184631009643,0.000503593168971982,371137.7223189284,371880.7407820359,743018.4631009642,0.503593168971982,0.2520483810704792,25,25,0.05,0.18493394202605376
2021-03-31,2021-04-01,elastic_net_top20_equal_weight,1478250.3562722,1477598.6836948078,-9.961240721167997e-10,-5.9346803027438e-09,651.6725773980118,0.0004408404669973339,325510.4524103094,326162.12498770223,651672.5773980117,0.4408404669973338,0.2206406537321638,20,20,0.05,0.2
2021-03-31,2021-04-01,momentum_3m_top20_equal_weight,1471541.8372377933,1470470.0433281935,8.092683856375515e-09,5.014953785575926e-09,1071.7939095947568,0.0007283475620418671,535361.0578425827,536432.8517521743,1071793.9095947568,0.7283475620418671,0.3645379548019535,20,20,0.05,0.2
2021-03-31,2021-04-01,ridge_top20_equal_weight,1469523.5672704394,1468875.7418147866,-7.601101970067248e-10,-6.305754141067155e-09,647.8254556590884,0.0004408404669973339,323588.8151017176,324236.64055737085,647825.4556590884,0.44084046699733387,0.2206406537321636,20,20,0.05,0.2
2021-03-31,2021-04-01,universe_equal_weight,1366509.9717614786,1366447.6415314577,5.38561550911254e-09,4.238081885432621e-09,62.33023001644704,4.561271509501041e-05,31133.949893215766,31196.28012323127,62330.230016447036,0.04561271509501041,0.022829163905052362,50,50,0.02,0.16
2021-04-30,2021-05-03,elastic_net_score_weighted,1539705.9657059524,1538543.8574386933,4.092726157978177e-11,-6.079517334001139e-09,1162.108267265398,0.000754759865291925,580473.0794990693,581635.1877663287,1162108.2672653978,0.754759865291925,0.37775731257860656,25,25,0.05,0.1964850069886206
2021-04-30,2021-05-03,elastic_net_top20_equal_weight,1542565.6125612159,1541283.5623280066,-5.9346803027438e-09,-4.775756679009646e-09,1282.0502332140486,0.0008311155277767292,640384.0914904168,641666.1417236318,1282050.2332140487,0.8311155277767293,0.41597332165225326,20,20,0.05,0.2
2021-04-30,2021-05-03,momentum_3m_top20_equal_weight,1526364.3044957616,1525118.2748466386,5.014953785575926e-09,2.1657342585967854e-09,1246.0296491206852,0.0008163383049843493,622391.8097357836,623637.8393849013,1246029.6491206852,0.8163383049843492,0.40857732164466576,20,20,0.05,0.2
2021-04-30,2021-05-03,ridge_top20_equal_weight,1533459.141140407,1532184.6594369984,-6.305754141067155e-09,-4.43128556071315e-09,1274.4817034129594,0.0008311155277767293,636603.6108547724,637878.0925581871,1274481.7034129594,0.8311155277767293,0.41597332165225365,20,20,0.05,0.2
2021-04-30,2021-05-03,universe_equal_weight,1428900.925703426,1428842.6372828393,4.238081885432621e-09,5.108667266995326e-09,58.28842058127244,4.0792485701958624e-05,29115.06608034501,29173.354500927428,58288.42058127244,0.04079248570195862,0.02041663909383069,50,50,0.02,0.16
2021-05-28,2021-06-01,elastic_net_score_weighted,1588397.2001903143,1587143.9560509105,-6.079517334001139e-09,4.204139258945361e-10,1253.2441394033829,0.0007889992120693898,625995.4476319862,627248.6917713966,1253244.1394033828,0.7889992120693898,0.3948941056407318,25,25,0.05,0.165251350506074
2021-05-28,2021-06-01,elastic_net_top20_equal_weight,1588725.5499451256,1587562.406644938,-4.775756679009646e-09,-7.649305189261213e-09,1163.1433001951905,0.0007321234937244922,580990.0784474991,582153.2217476913,1163143.3001951904,0.732123493724492,0.36642780860910734,20,20,0.05,0.15000000000000002
2021-05-28,2021-06-01,momentum_3m_top20_equal_weight,1574628.3135570076,1573962.0062772278,2.1657342585967854e-09,-4.5508841139962897e-10,666.3072797802637,0.0004231521013839186,332820.48625024303,333486.79353002075,666307.2797802637,0.4231521013839186,0.2117876267426505,20,20,0.05,0.15000000000000002
2021-05-28,2021-06-01,ridge_top20_equal_weight,1579346.5752692528,1578190.2985367724,-4.43128556071315e-09,-7.783000910421833e-09,1156.2767324879364,0.0007321234937244918,577560.2278777261,578716.5046102105,1156276.7324879365,0.7321234937244919,0.3664278086091071,20,20,0.05,0.15000000000000002
2021-05-28,2021-06-01,universe_equal_weight,1453825.148628825,1453772.4823863779,5.108667266995326e-09,-4.0038372617345885e-10,52.66624244738362,3.622598116221595e-05,26306.788102470666,26359.454344912956,52666.242447383614,0.036225981162215946,0.018131103571687332,50,50,0.02,0.16
2021-06-30,2021-07-01,elastic_net_score_weighted,1626653.107672182,1625769.332011466,4.204139258945361e-10,-1.052285369951278e-09,883.7756607172823,0.0005433092381829384,441445.94252828346,442329.718188999,883775.6607172823,0.5433092381829383,0.27192627371056016,25,25,0.05,0.1771460491881539
2021-06-30,2021-07-01,elastic_net_top20_equal_weight,1622022.1872285714,1621004.6052891735,-7.649305189261213e-09,-9.460677574679721e-09,1017.5819394070733,0.0006273538965245228,508282.1787338339,509299.76067323925,1017581.9394070732,0.6273538965245227,0.31399062521052307,20,20,0.05,0.2
2021-06-30,2021-07-01,momentum_3m_top20_equal_weight,1579380.337400409,1577928.3212488694,-4.5508841139962897e-10,6.2232174968812615e-09,1452.0161515332925,0.0009193581287223365,725282.0676908765,726734.0838424161,1452016.1515332924,0.9193581287223365,0.46013874342553146,20,20,0.05,0.15000000000000002
2021-06-30,2021-07-01,ridge_top20_equal_weight,1612446.6472504765,1611435.0725633954,-7.783000910421833e-09,-9.332438821729738e-09,1011.5746870904887,0.0006273538965245226,505281.5562017001,506293.1308887887,1011574.6870904887,0.6273538965245226,0.31399062521052296,20,20,0.05,0.2
2021-06-30,2021-07-01,universe_equal_weight,1475849.9678348983,1475783.8067786437,-4.0038372617345885e-10,1.1466454452602193e-09,66.16105625361092,4.482912063932253e-05,33047.447598677914,33113.60865493301,66161.05625361092,0.044829120639322526,0.022436974879981426,50,50,0.02,0.16
2021-07-30,2021-08-02,elastic_net_score_weighted,1648325.0938714182,1647691.042245417,-1.052285369951278e-09,9.044924809131771e-09,634.0516259922069,0.00038466418326679177,316708.78718310216,317342.8388091048,634051.625992207,0.3846641832667918,0.19252442372503245,25,25,0.05,0.14999999999999997
2021-07-30,2021-08-02,elastic_net_top20_equal_weight,1640771.7784920142,1640190.0266893837,-9.460677574679721e-09,2.053639036603272e-09,581.751802628436,0.0003545598542431704,290585.025412898,291166.7772155382,581751.802628436,0.3545598542431704,0.17745720704871043,20,20,0.05,0.15000000000000002
2021-07-30,2021-08-02,momentum_3m_top20_equal_weight,1617049.0433958843,1616206.4518455165,6.2232174968812615e-09,1.208036337629892e-09,842.5915503664435,0.000521067405968689,420874.47940804105,421717.0709584025,842591.5503664435,0.5210674059686891,0.2607942366873273,20,20,0.05,0.15000000000000002
2021-07-30,2021-08-02,ridge_top20_equal_weight,1631085.551087983,1630507.2336327299,-9.332438821729738e-09,1.2014425010420382e-09,578.3174552518967,0.0003545598542431705,288869.568898317,289447.8863535796,578317.4552518968,0.35455985424317055,0.1774572070487101,20,20,0.05,0.15000000000000002
2021-07-30,2021-08-02,universe_equal_weight,1513180.921729234,1513119.8235667362,1.1466454452602193e-09,-1.75100467458833e-09,61.09816249961045,4.0377301631445796e-05,30518.53216855682,30579.630331053628,61098.16249961045,0.040377301631445796,0.020208839466537693,50,50,0.02,0.16
2021-08-31,2021-09-01,elastic_net_score_weighted,1696771.083301131,1695931.378250712,9.044924809131771e-09,-9.605855666450225e-09,839.7050504284578,0.0004948841117652597,419432.67268902395,420272.37773943396,839705.0504284578,0.49488411176525976,0.2476894979385071,25,25,0.05,0.15
2021-08-31,2021-09-01,elastic_net_top20_equal_weight,1690021.653284547,1689276.0712954127,2.053639036603272e-09,-1.275225258723367e-09,745.5819891354714,0.00044116712214097215,372418.20357316977,373163.78556230175,745581.9891354714,0.44116712214097215,0.22080414463155557,20,20,0.05,0.15000000000000002
2021-08-31,2021-09-01,momentum_3m_top20_equal_weight,1664784.6700713874,1664080.207087176,1.208036337629892e-09,8.434426490566693e-09,704.4629842030756,0.0004231556169801033,351879.2606094328,352583.72359364294,704462.9842030756,0.4231556169801033,0.21178938629854385,20,20,0.05,0.15000000000000002
2021-08-31,2021-09-01,ridge_top20_equal_weight,1680044.6813095072,1679303.5008323858,1.2014425010420382e-09,-1.8258106138091534e-10,741.1804771215618,0.00044116712214097205,370219.6483222209,370960.82879934093,741180.4771215618,0.44116712214097203,0.22080414463155607,20,20,0.05,0.15000000000000002
2021-08-31,2021-09-01,universe_equal_weight,1543320.5080279494,1543264.1713720798,-1.75100467458833e-09,8.442569310318504e-09,56.336655861171764,3.650353608866287e-05,28140.159602650227,28196.49625852154,56336.65586117176,0.03650353608866287,0.01827001981237905,50,50,0.02,0.16
2021-09-30,2021-10-01,elastic_net_score_weighted,1676195.5592265711,1675082.476366052,-9.605855666450225e-09,-1.105263436329551e-09,1113.0828605207491,0.0006640531019151172,555984.8888301102,557097.971690639,1113082.8605207491,0.6640531019151172,0.3323585775085186,25,25,0.05,0.14985189978665378
2021-09-30,2021-10-01,elastic_net_top20_equal_weight,1673369.0988684057,1672128.5546174988,-1.275225258723367e-09,-9.396899258717895e-09,1240.5442509163076,0.0007413452607408669,619651.8533326997,620892.3975836077,1240544.2509163076,0.7413452607408668,0.3710433030008013,20,20,0.05,0.15000000000000002
2021-09-30,2021-10-01,momentum_3m_top20_equal_weight,1602578.939345378,1601256.360349764,8.434426490566693e-09,-3.641844159574248e-09,1322.5789956174888,0.0008252816526827292,660628.2083109417,661950.7873065469,1322578.9956174886,0.8252816526827291,0.4130534671677021,20,20,0.05,0.2
2021-09-30,2021-10-01,ridge_top20_equal_weight,1663490.4345501938,1662257.2138002503,-1.8258106138091534e-10,2.203705662395805e-09,1233.2207499415463,0.0007413452607408638,615993.7645958015,617226.9853457451,1233220.7499415462,0.7413452607408638,0.37104330300080307,20,20,0.05,0.15000000000000002
2021-09-30,2021-10-01,universe_equal_weight,1502453.2211583287,1502371.6356527628,8.442569310318504e-09,5.130559088684095e-09,81.58550556073068,5.430152793564625e-05,40751.960027586465,40833.54553314422,81585.50556073069,0.05430152793564626,0.02717791473178996,50,50,0.02,0.16
2021-10-29,2021-11-01,elastic_net_score_weighted,1888802.0042745883,1887746.7208709354,-1.105263436329551e-09,-6.296886567724869e-09,1055.2834036594827,0.0005587051481686531,527114.0601279143,528169.3435315683,1055283.4036594827,0.558705148168653,0.27963192665840936,25,25,0.05,0.14663294058104373
2021-10-29,2021-11-01,elastic_net_top20_equal_weight,1900661.8226137836,1899468.550198128,-9.396899258717895e-09,4.2107330955332145e-09,1193.2724156509887,0.0006278194266089928,596039.571617662,597232.8440333266,1193272.4156509887,0.6278194266089927,0.31422362301780443,20,20,0.05,0.15000000000000002
2021-10-29,2021-11-01,momentum_3m_top20_equal_weight,1790407.4676820044,1789301.1544653522,-3.641844159574248e-09,-8.095184966805391e-09,1106.3132166601179,0.0006179114177246109,552603.4517217309,553709.764938387,1106313.2166601177,0.6179114177246109,0.30926466457116664,20,20,0.05,0.2
2021-10-29,2021-11-01,ridge_top20_equal_weight,1889441.3452303167,1888255.1172483377,2.203705662395805e-09,5.210040399106219e-09,1186.2279819738174,0.0006278194266089906,592520.8769959202,593707.1049778971,1186227.9819738173,0.6278194266089906,0.3142236230178006,20,20,0.05,0.15000000000000002
2021-10-29,2021-11-01,universe_equal_weight,1640151.4150099615,1640059.1749141454,5.130559088684095e-09,1.6844126093928935e-09,92.24009581416973,5.623876854906686e-05,46073.92785917944,46166.16795499029,92240.09581416973,0.05623876854906686,0.028147503658806954,50,50,0.02,0.16
2021-11-30,2021-12-01,elastic_net_score_weighted,1890808.5168887223,1889788.7114227465,-6.296886567724869e-09,7.592689144075848e-09,1019.8054659681836,0.0005393488853362306,509392.8302511008,510412.6357170828,1019805.4659681836,0.5393488853362305,0.26994411711078703,25,25,0.05,0.17471399228710474
2021-11-30,2021-12-01,elastic_net_top20_equal_weight,1897409.982123381,1896358.742741953,4.2107330955332145e-09,3.383320290595293e-10,1051.2393814275383,0.0005540391329928085,525094.0710230572,526145.3104044809,1051239.3814275383,0.5540391329928085,0.2772965860628996,20,20,0.05,0.15000000000000002
2021-11-30,2021-12-01,momentum_3m_top20_equal_weight,1787621.103023647,1786833.3360368821,-8.095184966805391e-09,-7.690914571867324e-10,787.7669867657365,0.0004406789478113001,393489.6098894817,394277.3768762549,787766.9867657365,0.44067894781130007,0.22055981337955782,20,20,0.05,0.15000000000000002
2021-11-30,2021-12-01,ridge_top20_equal_weight,1899179.5913464918,1898140.7474055523,5.210040399106219e-09,7.7454842539737e-09,1038.843940931776,0.0005469961585861662,518902.54849542095,519941.39243635506,1038843.940931776,0.5469961585861662,0.2737715773723768,20,20,0.05,0.15000000000000002
2021-11-30,2021-12-01,universe_equal_weight,1641723.3782235999,1641631.5936058438,1.6844126093928935e-09,-6.262993679229112e-09,91.78461776229072,5.590748050478807e-05,45846.41657226823,45938.20119002249,91784.61776229073,0.055907480504788075,0.027981693992643983,50,50,0.02,0.16
2021-12-31,2022-01-03,elastic_net_score_weighted,1955846.207721599,1954934.6510127075,7.592689144075848e-09,3.1521949495072477e-09,911.5567088882582,0.0004660676822592035,455322.5760896872,456234.13279857085,911556.7088882582,0.4660676822592035,0.23326687497073012,25,25,0.05,0.17178205653309303
2021-12-31,2022-01-03,elastic_net_top20_equal_weight,1971312.8897541603,1970447.1605515932,3.383320290595293e-10,2.1681216821889393e-09,865.7292025645003,0.00043916377104015393,432431.7366809668,433297.46588353347,865729.2025645003,0.4391637710401539,0.21980146740559758,20,20,0.05,0.2
2021-12-31,2022-01-03,momentum_3m_top20_equal_weight,1830900.9935311119,1829580.9377865032,-7.690914571867324e-10,6.946265784790739e-10,1320.055744607704,0.0007209869617590945,659367.8444315472,660687.9001761567,1320055.7446077038,0.7209869617590945,0.36085397436042727,20,20,0.05,0.2
2021-12-31,2022-01-03,ridge_top20_equal_weight,1973165.3286855675,1972298.7859589336,7.7454842539737e-09,2.6011548470705748e-09,866.5427266312363,0.00043916377104015274,432838.0919523051,433704.6346789311,866542.7266312363,0.43916377104015275,0.21980146740559509,20,20,0.05,0.2
2021-12-31,2022-01-03,universe_equal_weight,1717781.6340747245,1717704.3467904227,-6.262993679229112e-09,-2.587384528851544e-09,77.28728430464695,4.499249658486272e-05,38604.99851016939,38682.285794477575,77287.28430464695,0.04499249658486272,0.022518744540724826,50,50,0.02,0.16
2022-01-31,2022-02-01,elastic_net_score_weighted,1879429.2441436686,1877862.5168870161,3.1521949495072477e-09,8.249344318755902e-09,1566.727256644184,0.0008336186432802039,782580.2646937673,784146.9919504166,1566727.256644184,0.8336186432802039,0.4172261309617434,25,25,0.05,0.16713117967878677
2022-01-31,2022-02-01,elastic_net_top20_equal_weight,1903172.8119734994,1901323.8844729518,2.1681216821889393e-09,3.00815372611396e-09,1848.9275005446002,0.0009714974325570312,923539.2865220271,925388.2140225727,1848927.5005446002,0.9714974325570312,0.48623446499479434,20,20,0.05,0.2
2022-01-31,2022-02-01,momentum_3m_top20_equal_weight,1727950.1343502013,1726022.136656983,6.946265784790739e-10,1.8512764654587954e-09,1927.9976932164395,0.001115771604104459,963034.8477616105,964962.8454548286,1927997.6932164396,1.115771604104459,0.558443687854282,20,20,0.05,0.2
2022-01-31,2022-02-01,ridge_top20_equal_weight,1904961.219804859,1903291.0108455243,2.6011548470705748e-09,-2.426077116979286e-10,1670.2089593350054,0.000876767958303161,834269.3751878367,835939.5841471687,1670208.9593350054,0.876767958303161,0.4388223631307313,20,20,0.05,0.2
2022-01-31,2022-02-01,universe_equal_weight,1656151.3733095208,1656028.2884977649,-2.587384528851544e-09,1.2340990451775724e-09,123.08481175492042,7.43197836493397e-05,61480.863471580946,61603.94828333946,123084.81175492042,0.07431978364933971,0.0371970517164956,50,50,0.02,0.16
2022-02-28,2022-03-01,elastic_net_score_weighted,1825687.125495678,1824749.1633502701,8.249344318755902e-09,-5.830088412039913e-09,937.9621454137471,0.0005137584267945628,468512.0916341736,469450.05377957365,937962.145413747,0.5137584267945627,0.257136092610675,25,25,0.05,0.1715662078925486
2022-02-28,2022-03-01,elastic_net_top20_equal_weight,1873832.3529327954,1872254.7385286002,3.00815372611396e-09,2.60433807852678e-09,1577.614404192384,0.0008419186496183657,788018.3948940961,789596.0092982879,1577614.4041923839,0.8419186496183656,0.4213802841339919,20,20,0.05,0.2
2022-02-28,2022-03-01,momentum_3m_top20_equal_weight,1659437.3264130866,1658749.9624297547,1.8512764654587954e-09,-1.861167220340576e-09,687.3639833338078,0.0004142150910993195,343338.30967523897,344025.6736585689,687363.9833338078,0.4142150910993195,0.20731465309520822,20,20,0.05,0.2
