as_of_date,sector,portfolio_weight,universe_equal_weight,active_weight,positions,component_risk,risk_contribution_share
2022-05-31,Real Estate,0.05,0.02,0.030000000000000002,1,0.007344347558546143,0.036088759717048106
2022-05-31,Utilities,0.05,0.04,0.010000000000000002,1,0.005381013541964696,0.026441301041666355
2022-06-30,Information Technology,0.2,0.16,0.04000000000000001,4,0.060767964594235724,0.2805664611662562
2022-06-30,Communication Services,0.1,0.08,0.020000000000000004,2,0.03438037598400134,0.1587346307845827
2022-06-30,Consumer Discretionary,0.1,0.12,-0.01999999999999999,2,0.03161233052323208,0.14595452988008376
2022-06-30,Consumer Staples,0.1,0.1,0.0,2,0.012399548993747168,0.05724887454208487
2022-06-30,Energy,0.1,0.06,0.04000000000000001,2,0.017291171908420222,0.07983355941171387
2022-06-30,Financials,0.1,0.14,-0.04000000000000001,2,0.019821544782983137,0.0915163229794531
2022-06-30,Health Care,0.1,0.14,-0.04000000000000001,2,0.01496861656761726,0.06911029202596228
2022-06-30,Industrials,0.05,0.1,-0.05,1,0.007449508926680261,0.034394476940953454
2022-06-30,Materials,0.05,0.04,0.010000000000000002,1,0.006668810867731576,0.03078998412798576
2022-06-30,Real Estate,0.05,0.02,0.030000000000000002,1,0.008716977457793072,0.040246395180907904
2022-06-30,Utilities,0.05,0.04,0.010000000000000002,1,0.0025134158909719405,0.0116044729600162
2022-07-29,Health Care,0.2,0.14,0.06,4,0.02615807879033495,0.12236448179789383
2022-07-29,Information Technology,0.2,0.16,0.04000000000000001,4,0.061272987905217256,0.2866279849268135
2022-07-29,Financials,0.15000000000000002,0.14,0.010000000000000009,3,0.03039791350316725,0.14219794058142413
2022-07-29,Communication Services,0.1,0.08,0.020000000000000004,2,0.036687835236271164,0.17162147048167622
2022-07-29,Consumer Discretionary,0.1,0.12,-0.01999999999999999,2,0.020633173943531022,0.09651961283864798
2022-07-29,Industrials,0.1,0.1,0.0,2,0.014951403300890304,0.06994094374166132
2022-07-29,Energy,0.05,0.06,-0.009999999999999995,1,0.00825032324482349,0.038594062530729806
2022-07-29,Real Estate,0.05,0.02,0.030000000000000002,1,0.009112802772529365,0.04262864249032593
2022-07-29,Utilities,0.05,0.04,0.010000000000000002,1,0.006307307947665816,0.029504860610827074
2022-08-31,Information Technology,0.2,0.16,0.04000000000000001,4,0.06547037981155232,0.2757281400287831
2022-08-31,Consumer Discretionary,0.15000000000000002,0.12,0.030000000000000027,3,0.05124773359198604,0.21582954466861928
2022-08-31,Health Care,0.15000000000000002,0.14,0.010000000000000009,3,0.02362700808613579,0.09950501299651429
2022-08-31,Financials,0.1,0.14,-0.04000000000000001,2,0.02218611834187965,0.09343671386164062
2022-08-31,Industrials,0.1,0.1,0.0,2,0.01487567770863127,0.06264883384019702
2022-08-31,Communication Services,0.05,0.08,-0.03,1,0.01897601832600705,0.07991739551904654
2022-08-31,Consumer Staples,0.05,0.1,-0.05,1,0.009851407669135823,0.04148914854464941
2022-08-31,Energy,0.05,0.06,-0.009999999999999995,1,0.0071384285727345885,0.03006345218637523
2022-08-31,Materials,0.05,0.04,0.010000000000000002,1,0.007353861899729789,0.030970748443454797
2022-08-31,Real Estate,0.05,0.02,0.030000000000000002,1,0.009794759032061978,0.04125057312503988
2022-08-31,Utilities,0.05,0.04,0.010000000000000002,1,0.006924011715416192,0.029160436785679686
2022-09-30,Financials,0.15000000000000002,0.14,0.010000000000000009,3,0.03343722295200882,0.14140461762939296
2022-09-30,Health Care,0.15000000000000002,0.14,0.010000000000000009,3,0.02143875402575584,0.09066359427676354
2022-09-30,Information Technology,0.15000000000000002,0.16,-0.009999999999999981,3,0.051065315983784366,0.2159530859119192
2022-09-30,Communication Services,0.1,0.08,0.020000000000000004,2,0.04044334522502456,0.17103321574899388
2022-09-30,Consumer Discretionary,0.1,0.12,-0.01999999999999999,2,0.031791393353806784,0.13444447308177543
2022-09-30,Industrials,0.1,0.1,0.0,2,0.018734495997415244,0.07922740015808466
2022-09-30,Consumer Staples,0.05,0.1,-0.05,1,0.010025457773101647,0.042397241690787464
2022-09-30,Energy,0.05,0.06,-0.009999999999999995,1,0.007786027457289478,0.03292678453082568
2022-09-30,Materials,0.05,0.04,0.010000000000000002,1,0.008132597993159676,0.03439241683458119
2022-09-30,Real Estate,0.05,0.02,0.030000000000000002,1,0.01020256132357471,0.043146205199850254
2022-09-30,Utilities,0.05,0.04,0.010000000000000002,1,0.003407686790086444,0.014410964937025612
2022-10-31,Consumer Discretionary,0.2,0.12,0.08000000000000002,4,0.06468008308247014,0.259232616314323
2022-10-31,Information Technology,0.15000000000000002,0.16,-0.009999999999999981,3,0.05794928457242578,0.23225611250528191
2022-10-31,Consumer Staples,0.1,0.1,0.0,2,0.01621378750193789,0.06498356764836906
2022-10-31,Energy,0.1,0.06,0.04000000000000001,2,0.018136510525375717,0.07268968823541358
2022-10-31,Health Care,0.1,0.14,-0.04000000000000001,2,0.019104811318369608,0.07657056061504526
2022-10-31,Industrials,0.1,0.1,0.0,2,0.01775655131563498,0.07116684201537665
2022-10-31,Communication Services,0.05,0.08,-0.03,1,0.020656226027700786,0.08278850708205351
2022-10-31,Financials,0.05,0.14,-0.09000000000000001,1,0.010668387161223215,0.042758045195021854
2022-10-31,Materials,0.05,0.04,0.010000000000000002,1,0.009019139984978365,0.03614799400040867
2022-10-31,Real Estate,0.05,0.02,0.030000000000000002,1,0.010856959574771492,0.04351382839441102
2022-10-31,Utilities,0.05,0.04,0.010000000000000002,1,0.004464220037030948,0.017892237994295415
2022-11-30,Consumer Discretionary,0.2,0.12,0.08000000000000002,4,0.06807739676168825,0.26777084960365977
2022-11-30,Financials,0.15000000000000002,0.14,0.010000000000000009,3,0.03681983860413197,0.14482456636541852
2022-11-30,Communication Services,0.1,0.08,0.020000000000000004,2,0.035611476718102324,0.14007168061710612
2022-11-30,Energy,0.1,0.06,0.04000000000000001,2,0.02047461093690902,0.08053339620303884
2022-11-30,Health Care,0.1,0.14,-0.04000000000000001,2,0.020275529004038704,0.07975034131490857
2022-11-30,Industrials,0.1,0.1,0.0,2,0.01854848390982906,0.07295730347594406
2022-11-30,Consumer Staples,0.05,0.1,-0.05,1,0.01060220102281266,0.04170195263907347
2022-11-30,Information Technology,0.05,0.16,-0.11,1,0.01733016739044103,0.06816526287214855
2022-11-30,Materials,0.05,0.04,0.010000000000000002,1,0.009965453993430434,0.03919741660874984
2022-11-30,Real Estate,0.05,0.02,0.030000000000000002,1,0.011454043038720468,0.04505252817776819
2022-11-30,Utilities,0.05,0.04,0.010000000000000002,1,0.005078318732532744,0.01997470212218425
2022-12-30,Consumer Discretionary,0.15000000000000002,0.12,0.030000000000000027,3,0.049503637802986195,0.18822666456914242
2022-12-30,Financials,0.15000000000000002,0.14,0.010000000000000009,3,0.03488366040161912,0.13263742498058106
2022-12-30,Communication Services,0.1,0.08,0.020000000000000004,2,0.036426530696967135,0.13850384899394208
2022-12-30,Energy,0.1,0.06,0.04000000000000001,2,0.019042343638376882,0.07240431183857149
2022-12-30,Health Care,0.1,0.14,-0.04000000000000001,2,0.021138409498371605,0.08037413997755036
2022-12-30,Information Technology,0.1,0.16,-0.06,2,0.044056712196417824,0.1675159312860468
2022-12-30,Utilities,0.1,0.04,0.060000000000000005,2,0.014064741901094899,0.05347807905764161
2022-12-30,Consumer Staples,0.05,0.1,-0.05,1,0.010731398265293735,0.04080377506150614
2022-12-30,Industrials,0.05,0.1,-0.05,1,0.011068982186283828,0.04208736346591842
2022-12-30,Materials,0.05,0.04,0.010000000000000002,1,0.010271889213888514,0.03905659323964581
2022-12-30,Real Estate,0.05,0.02,0.030000000000000002,1,0.011811827130459937,0.04491186752945382
2023-01-31,Consumer Discretionary,0.15000000000000002,0.12,0.030000000000000027,3,0.04007797192493025,0.1617885224246914
2023-01-31,Financials,0.15000000000000002,0.14,0.010000000000000009,3,0.034610519758870695,0.13971727068991457
2023-01-31,Health Care,0.15000000000000002,0.14,0.010000000000000009,3,0.02646203506771904,0.10682310876348275
2023-01-31,Information Technology,0.15000000000000002,0.16,-0.009999999999999981,3,0.05937027531654397,0.23966854254508274
2023-01-31,Energy,0.1,0.06,0.04000000000000001,2,0.01870689994876199,0.07551683771638365
2023-01-31,Communication Services,0.05,0.08,-0.03,1,0.02147884076865348,0.08670673051682161
2023-01-31,Consumer Staples,0.05,0.1,-0.05,1,0.0060180507039328136,0.024293932165277806
2023-01-31,Industrials,0.05,0.1,-0.05,1,0.011364869317407017,0.04587820506130045
2023-01-31,Materials,0.05,0.04,0.010000000000000002,1,0.011178738799822391,0.04512682518922096
2023-01-31,Real Estate,0.05,0.02,0.030000000000000002,1,0.01271762354231544,0.05133906290265125
2023-01-31,Utilities,0.05,0.04,0.010000000000000002,1,0.00573243894227695,0.023140962025172702
2023-02-28,Information Technology,0.2,0.16,0.04000000000000001,4,0.0686794458787563,0.25799063678368905
2023-02-28,Consumer Discretionary,0.15000000000000002,0.12,0.030000000000000027,3,0.04758111096049751,0.17873587881365147
2023-02-28,Health Care,0.15000000000000002,0.14,0.010000000000000009,3,0.026283051245395102,0.09873086540896545
2023-02-28,Communication Services,0.1,0.08,0.020000000000000004,2,0.04218044957221154,0.15844858539144352
2023-02-28,Energy,0.1,0.06,0.04000000000000001,2,0.019186746273599804,0.07207397825648743
2023-02-28,Financials,0.1,0.14,-0.04000000000000001,2,0.023166424842918445,0.0870234263068611
2023-02-28,Consumer Staples,0.05,0.1,-0.05,1,0.010722413439439634,0.04027816817250522
2023-02-28,Industrials,0.05,0.1,-0.05,1,0.010804936122612508,0.04058816018406648
2023-02-28,Real Estate,0.05,0.02,0.030000000000000002,1,0.012300838493584522,0.046207436815019536
2023-02-28,Utilities,0.05,0.04,0.010000000000000002,1,0.0053036469376679905,0.019922863867311177
2023-03-31,Information Technology,0.2,0.16,0.04000000000000001,4,0.06885143937808555,0.2580478587780969
2023-03-31,Consumer Discretionary,0.15000000000000002,0.12,0.030000000000000027,3,0.05188085894533842,0.19444393150441797
2023-03-31,Financials,0.15000000000000002,0.14,0.010000000000000009,3,0.03430771355817274,0.12858165498391244
2023-03-31,Health Care,0.15000000000000002,0.14,0.010000000000000009,3,0.026231120579999146,0.09831144504980809
2023-03-31,Energy,0.1,0.06,0.04000000000000001,2,0.021984042679207554,0.08239384959701251
2023-03-31,Communication Services,0.05,0.08,-0.03,1,0.019805995724229086,0.07423076167717976
2023-03-31,Consumer Staples,0.05,0.1,-0.05,1,0.010641641450790544,0.03988373830765215
2023-03-31,Industrials,0.05,0.1,-0.05,1,0.010686599578739358,0.040052236580987534
2023-03-31,Materials,0.05,0.04,0.010000000000000002,1,0.009870072577698789,0.03699198038073613
2023-03-31,Real Estate,0.05,0.02,0.030000000000000002,1,0.012557065388332608,0.04706254314019659
2023-04-28,Information Technology,0.2,0.16,0.04000000000000001,4,0.06745883952260293,0.2515054248811372
2023-04-28,Consumer Discretionary,0.15000000000000002,0.12,0.030000000000000027,3,0.0513931457490561,0.19160802422733142
2023-04-28,Financials,0.15000000000000002,0.14,0.010000000000000009,3,0.0332726954265461,0.12404991635514655
2023-04-28,Health Care,0.15000000000000002,0.14,0.010000000000000009,3,0.0236537774446397,0.08818789929323737
2023-04-28,Communication Services,0.1,0.08,0.020000000000000004,2,0.039619675383133185,0.14771323315677393
2023-04-28,Energy,0.1,0.06,0.04000000000000001,2,0.020996841938066342,0.07828210046551498
2023-04-28,Consumer Staples,0.05,0.1,-0.05,1,0.010405165106432586,0.038793366289303965
2023-04-28,Industrials,0.05,0.1,-0.05,1,0.008853735249994757,0.033009201782798654
2023-04-28,Real Estate,0.05,0.02,0.030000000000000002,1,0.012566340719526748,0.04685083354875596
2023-05-31,Consumer Discretionary,0.2,0.12,0.08000000000000002,4,0.05428548553411329,0.23278218444811014
2023-05-31,Financials,0.15000000000000002,0.14,0.010000000000000009,3,0.03245076564465721,0.13915248319976875
2023-05-31,Health Care,0.15000000000000002,0.14,0.010000000000000009,3,0.022030598598757924,0.09446965088477788
2023-05-31,Information Technology,0.15000000000000002,0.16,-0.009999999999999981,3,0.049242518965422866,0.21115738433057496
2023-05-31,Communication Services,0.1,0.08,0.020000000000000004,2,0.030886508234047427,0.13244477388302944
2023-05-31,Consumer Staples,0.1,0.1,0.0,2,0.013170010518238812,0.05647446619435112
2023-05-31,Energy,0.05,0.06,-0.009999999999999995,1,0.00929826947757128,0.0398720110777321
2023-05-31,Industrials,0.05,0.1,-0.05,1,0.01029192551452104,0.04413291840121663
2023-05-31,Real Estate,0.05,0.02,0.030000000000000002,1,0.011546839217420078,0.049514127580438834
2023-06-30,Consumer Discretionary,0.2,0.12,0.08000000000000002,4,0.0556701281737562,0.24315160096358243
2023-06-30,Information Technology,0.2,0.16,0.04000000000000001,4,0.060523843003216435,0.2643512742914462
2023-06-30,Financials,0.15000000000000002,0.14,0.010000000000000009,3,0.030125213102332224,0.13157853296724203
2023-06-30,Health Care,0.15000000000000002,0.14,0.010000000000000009,3,0.019647451430103477,0.08581459081921045
2023-06-30,Industrials,0.1,0.1,0.0,2,0.019958448448630615,0.08717293910096313
2023-06-30,Communication Services,0.05,0.08,-0.03,1,0.016500420711525736,0.07206923792339151
2023-06-30,Consumer Staples,0.05,0.1,-0.05,1,0.007836835993902566,0.034229114983513526
2023-06-30,Energy,0.05,0.06,-0.009999999999999995,1,0.00859263765833313,0.037530245962476595
2023-06-30,Real Estate,0.05,0.02,0.030000000000000002,1,0.010097362129635846,0.04410246298817433
2023-07-31,Information Technology,0.25,0.16,0.09,5,0.06580242843886772,0.3122518955300542
2023-07-31,Consumer Discretionary,0.15000000000000002,0.12,0.030000000000000027,3,0.038939131714056344,0.18477764387228388
2023-07-31,Financials,0.15000000000000002,0.14,0.010000000000000009,3,0.029260364745172504,0.13884904512405719
2023-07-31,Communication Services,0.1,0.08,0.020000000000000004,2,0.02681512264226405,0.1272456514533752
2023-07-31,Health Care,0.1,0.14,-0.04000000000000001,2,0.009909673375499445,0.047024317627701484
2023-07-31,Industrials,0.1,0.1,0.0,2,0.016387714832766555,0.0777645315125606
2023-07-31,Energy,0.05,0.06,-0.009999999999999995,1,0.008585150129936235,0.04073906488076125
2023-07-31,Real Estate,0.05,0.02,0.030000000000000002,1,0.00975957781200295,0.04631206998997223
2023-07-31,Utilities,0.05,0.04,0.010000000000000002,1,0.005275917123488765,0.025035780009233743
2023-08-31,Information Technology,0.25,0.16,0.09,5,0.06433280037288842,0.3189666424980627
2023-08-31,Health Care,0.2,0.14,0.06,4,0.02176689735345064,0.10792183965546834
2023-08-31,Consumer Discretionary,0.15000000000000002,0.12,0.030000000000000027,3,0.03813304546333279,0.18906637685853217
2023-08-31,Financials,0.15000000000000002,0.14,0.010000000000000009,3,0.027895346309136877,0.13830712951982482
2023-08-31,Communication Services,0.1,0.08,0.020000000000000004,2,0.029072055588211743,0.14414133859773404
2023-08-31,Consumer Staples,0.05,0.1,-0.05,1,0.0033658787108157683,0.01668826827406473
2023-08-31,Energy,0.05,0.06,-0.009999999999999995,1,0.008154750059253013,0.040431836197619996
2023-08-31,Industrials,0.05,0.1,-0.05,1,0.00897053740057356,0.0444765683986932
2023-09-29,Information Technology,0.25,0.16,0.09,5,0.06300164050804113,0.34565741113326925
2023-09-29,Consumer Discretionary,0.15000000000000002,0.12,0.030000000000000027,3,0.03674096019285237,0.20157864272107218
2023-09-29,Financials,0.15000000000000002,0.14,0.010000000000000009,3,0.025736468166811664,0.1412026875255492
2023-09-29,Health Care,0.15000000000000002,0.14,0.010000000000000009,3,0.012350941940610968,0.06776322936708308
2023-09-29,Communication Services,0.05,0.08,-0.03,1,0.012589125225573261,0.0690700178410241
2023-09-29,Consumer Staples,0.05,0.1,-0.05,1,0.00337205203868317,0.018500705195908677
2023-09-29,Energy,0.05,0.06,-0.009999999999999995,1,0.007205547445314691,0.039533111450130054
2023-09-29,Industrials,0.05,0.1,-0.05,1,0.005214747341532336,0.02861062110847897
2023-09-29,Real Estate,0.05,0.02,0.030000000000000002,1,0.009350345571261508,0.051300509277233314
2023-09-29,Utilities,0.05,0.04,0.010000000000000002,1,0.006704306993652856,0.03678306438025118
2023-10-31,Health Care,0.2,0.14,0.06,4,0.018378017518022288,0.1151506437669037
2023-10-31,Information Technology,0.2,0.16,0.04000000000000001,4,0.04556801091975583,0.2855142448004287
2023-10-31,Consumer Discretionary,0.15000000000000002,0.12,0.030000000000000027,3,0.036958300304978674,0.2315686155198977
2023-10-31,Consumer Staples,0.1,0.1,0.0,2,0.006276301054046437,0.03932524855521618
2023-10-31,Financials,0.1,0.14,-0.04000000000000001,2,0.014803917589183556,0.09275650319709355
2023-10-31,Industrials,0.1,0.1,0.0,2,0.01629048606196133,0.10207085478458537
2023-10-31,Energy,0.05,0.06,-0.009999999999999995,1,0.0062271246132683195,0.039017125069741636
2023-10-31,Real Estate,0.05,0.02,0.030000000000000002,1,0.00923934482812633,0.05789071122061105
2023-10-31,Utilities,0.05,0.04,0.010000000000000002,1,0.005858278030895986,0.03670605308552213
2023-11-30,Information Technology,0.30000000000000004,0.16,0.14000000000000004,6,0.05806257416522483,0.36358050180579987
2023-11-30,Consumer Discretionary,0.15000000000000002,0.12,0.030000000000000027,3,0.03137078403546517,0.19643988516938735
2023-11-30,Financials,0.15000000000000002,0.14,0.010000000000000009,3,0.024283705177998847,0.1520614929885228
2023-11-30,Health Care,0.15000000000000002,0.14,0.010000000000000009,3,0.009392328453965319,0.058813573829850196
2023-11-30,Energy,0.1,0.06,0.04000000000000001,2,0.012888570486135443,0.08070659960017983
2023-11-30,Communication Services,0.05,0.08,-0.03,1,0.009960479562211785,0.062371264269994175
2023-11-30,Real Estate,0.05,0.02,0.030000000000000002,1,0.00845423810840841,0.05293937063647828
2023-11-30,Utilities,0.05,0.04,0.010000000000000002,1,0.005283931563863024,0.0330873116997875
2023-12-29,Information Technology,0.25,0.16,0.09,5,0.04865182858803332,0.31211073387293226
2023-12-29,Consumer Discretionary,0.15000000000000002,0.12,0.030000000000000027,3,0.02976426296860784,0.19094340804703264
2023-12-29,Financials,0.15000000000000002,0.14,0.010000000000000009,3,0.024554672087406172,0.1575228916903356
2023-12-29,Health Care,0.15000000000000002,0.14,0.010000000000000009,3,0.01252739603530214,0.08036562825218706
2023-12-29,Communication Services,0.1,0.08,0.020000000000000004,2,0.016571926096389092,0.10631205785560544
2023-12-29,Energy,0.05,0.06,-0.009999999999999995,1,0.005608098517214444,0.03597701863707603
2023-12-29,Industrials,0.05,0.1,-0.05,1,0.003996900726626976,0.025640878363853273
2023-12-29,Real Estate,0.05,0.02,0.030000000000000002,1,0.008850371668117793,0.056776817574003415
2023-12-29,Utilities,0.05,0.04,0.010000000000000002,1,0.005354566995949848,0.0343505657069743
2024-01-31,Information Technology,0.2,0.16,0.04000000000000001,4,0.033136422153959386,0.23197856022667473
2024-01-31,Consumer Discretionary,0.15000000000000002,0.12,0.030000000000000027,3,0.028205125488096165,0.19745597069415144
2024-01-31,Financials,0.15000000000000002,0.14,0.010000000000000009,3,0.025039204362195196,0.17529226752893315
2024-01-31,Communication Services,0.1,0.08,0.020000000000000004,2,0.014666439153048601,0.1026755218945632
2024-01-31,Consumer Staples,0.1,0.1,0.0,2,0.005917231496632747,0.04142483569104276
2024-01-31,Health Care,0.1,0.14,-0.04000000000000001,2,0.009040044100175566,0.0632867484908535
2024-01-31,Energy,0.05,0.06,-0.009999999999999995,1,0.0053971979094388015,0.037784230128189315
2024-01-31,Industrials,0.05,0.1,-0.05,1,0.0072783177714276365,0.05095340920161047
2024-01-31,Real Estate,0.05,0.02,0.030000000000000002,1,0.008474540473653045,0.05932782026154305
2024-01-31,Utilities,0.05,0.04,0.010000000000000002,1,0.005688083414908004,0.03982063588243853
2024-02-29,Information Technology,0.2,0.16,0.04000000000000001,4,0.03408638562922791,0.2304796488046904
2024-02-29,Consumer Discretionary,0.15000000000000002,0.12,0.030000000000000027,3,0.02658870218264554,0.17978306083511436
2024-02-29,Financials,0.15000000000000002,0.14,0.010000000000000009,3,0.026196921443507735,0.1771339830435548
2024-02-29,Health Care,0.15000000000000002,0.14,0.010000000000000009,3,0.011549439227683346,0.07809307581162477
2024-02-29,Industrials,0.1,0.1,0.0,2,0.016301896850571727,0.11022745273844295
2024-02-29,Communication Services,0.05,0.08,-0.03,1,0.006755031533768465,0.04567504787696173
2024-02-29,Energy,0.05,0.06,-0.009999999999999995,1,0.005832541774476943,0.039437510167327786
2024-02-29,Materials,0.05,0.04,0.010000000000000002,1,0.006596083388084966,0.04460029876176434
2024-02-29,Real Estate,0.05,0.02,0.030000000000000002,1,0.008399365059642198,0.05679342861945351
2024-02-29,Utilities,0.05,0.04,0.010000000000000002,1,0.005586888588305208,0.03777649334106544
2024-03-28,Information Technology,0.25,0.16,0.09,5,0.04261543567536376,0.3164726640759841
2024-03-28,Health Care,0.15000000000000002,0.14,0.010000000000000009,3,0.009214603924639662,0.06842990588317716
2024-03-28,Consumer Discretionary,0.1,0.12,-0.01999999999999999,2,0.018804169636144855,0.13964436984338524
2024-03-28,Financials,0.1,0.14,-0.04000000000000001,2,0.01333063539486062,0.0989965638125824
2024-03-28,Industrials,0.1,0.1,0.0,2,0.015296378314055028,0.11359465224385
2024-03-28,Communication Services,0.05,0.08,-0.03,1,0.008791339843342592,0.06528664313593754
2024-03-28,Consumer Staples,0.05,0.1,-0.05,1,0.004234535666937041,0.03144669912209928
2024-03-28,Energy,0.05,0.06,-0.009999999999999995,1,0.0040317520733055764,0.029940778483476035
2024-03-28,Materials,0.05,0.04,0.010000000000000002,1,0.006179699027770434,0.045891958711966975
2024-03-28,Real Estate,0.05,0.02,0.030000000000000002,1,0.007349484151553034,0.054579069582781144
2024-03-28,Utilities,0.05,0.04,0.010000000000000002,1,0.004809522892656618,0.03571669510475985
2024-04-30,Information Technology,0.2,0.16,0.04000000000000001,4,0.04199800408106506,0.3173406795338872
2024-04-30,Consumer Discretionary,0.15000000000000002,0.12,0.030000000000000027,3,0.023966947591690897,0.1810964021151972
2024-04-30,Health Care,0.15000000000000002,0.14,0.010000000000000009,3,0.004930286765309093,0.037253688279570284
2024-04-30,Communication Services,0.1,0.08,0.020000000000000004,2,0.01625176399579848,0.12279978401107537
2024-04-30,Energy,0.1,0.06,0.04000000000000001,2,0.008277418325264865,0.06254491406438259
2024-04-30,Financials,0.1,0.14,-0.04000000000000001,2,0.011384800498491082,0.08602457201478696
2024-04-30,Industrials,0.1,0.1,0.0,2,0.014532470427099674,0.10980864785241427
2024-04-30,Consumer Staples,0.05,0.1,-0.05,1,0.004311855561264234,0.03258076672459007
2024-04-30,Real Estate,0.05,0.02,0.030000000000000002,1,0.006690040543492887,0.050550545404096016
2024-05-31,Information Technology,0.2,0.16,0.04000000000000001,4,0.03694779347548418,0.29458644842647463
2024-05-31,Financials,0.15000000000000002,0.14,0.010000000000000009,3,0.018193827003910673,0.14506021540701755
2024-05-31,Health Care,0.15000000000000002,0.14,0.010000000000000009,3,0.005728371350322548,0.04567256695529569
2024-05-31,Communication Services,0.1,0.08,0.020000000000000004,2,0.013399542394121264,0.10683516478577579
2024-05-31,Consumer Discretionary,0.1,0.12,-0.01999999999999999,2,0.017412679748015716,0.13883209258380025
2024-05-31,Energy,0.1,0.06,0.04000000000000001,2,0.008335764455179463,0.06646143151688672
2024-05-31,Industrials,0.1,0.1,0.0,2,0.014433610695685242,0.11507983868193833
2024-05-31,Consumer Staples,0.05,0.1,-0.05,1,0.004016103763471029,0.03202057911734674
2024-05-31,Real Estate,0.05,0.02,0.030000000000000002,1,0.006954890782677913,0.05545166252546458
2024-06-28,Consumer Staples,0.15000000000000002,0.1,0.05000000000000002,3,0.009454238588432301,0.08066240365194886
2024-06-28,Health Care,0.15000000000000002,0.14,0.010000000000000009,3,0.006442626768960704,0.054967701116894724
2024-06-28,Information Technology,0.15000000000000002,0.16,-0.009999999999999981,3,0.027817034210242474,0.2373315228803331
2024-06-28,Consumer Discretionary,0.1,0.12,-0.01999999999999999,2,0.017693640545258158,0.1509599702169947
2024-06-28,Financials,0.1,0.14,-0.04000000000000001,2,0.012491359102435581,0.1065747432389668
2024-06-28,Industrials,0.1,0.1,0.0,2,0.012976877401518233,0.1107171257962391
2024-06-28,Communication Services,0.05,0.08,-0.03,1,0.007773844387839499,0.0663254865078802
2024-06-28,Energy,0.05,0.06,-0.009999999999999995,1,0.003680170881998539,0.031398766427909515
2024-06-28,Materials,0.05,0.04,0.010000000000000002,1,0.006019669647537567,0.05135908285149122
2024-06-28,Real Estate,0.05,0.02,0.030000000000000002,1,0.007300933108581,0.06229066549693362
2024-06-28,Utilities,0.05,0.04,0.010000000000000002,1,0.005557104271144839,0.04741253181440841
2024-07-31,Information Technology,0.2,0.16,0.04000000000000001,4,0.04313435804068694,0.338669602539194
2024-07-31,Communication Services,0.1,0.08,0.020000000000000004,2,0.013501747411156128,0.10600902939155034
2024-07-31,Consumer Discretionary,0.1,0.12,-0.01999999999999999,2,0.019354584433801374,0.15196260510760098
2024-07-31,Consumer Staples,0.1,0.1,0.0,2,0.0066260463261685314,0.052024431975388814
2024-07-31,Energy,0.1,0.06,0.04000000000000001,2,0.006234868005974269,0.04895309366783415
2024-07-31,Financials,0.1,0.14,-0.04000000000000001,2,0.010023601641673022,0.0787003525309114
2024-07-31,Health Care,0.1,0.14,-0.04000000000000001,2,0.006634832836760488,0.052093419302082715
2024-07-31,Industrials,0.05,0.1,-0.05,1,0.005648007711977558,0.0443453574792852
2024-07-31,Materials,0.05,0.04,0.010000000000000002,1,0.004894662816493882,0.038430466707345845
2024-07-31,Real Estate,0.05,0.02,0.030000000000000002,1,0.006479568369998971,0.050874359656011635
2024-07-31,Utilities,0.05,0.04,0.010000000000000002,1,0.004831848731630162,0.03793728164279491
2024-08-30,Information Technology,0.2,0.16,0.04000000000000001,4,0.04628281842408227,0.336196933930205
2024-08-30,Financials,0.15000000000000002,0.14,0.010000000000000009,3,0.017905725068305768,0.13006662240407793
2024-08-30,Communication Services,0.1,0.08,0.020000000000000004,2,0.01341534042443769,0.0974486099139352
2024-08-30,Consumer Discretionary,0.1,0.12,-0.01999999999999999,2,0.021239919637917846,0.1542861066446284
2024-08-30,Consumer Staples,0.1,0.1,0.0,2,0.006295927310595943,0.04573341750009833
2024-08-30,Health Care,0.1,0.14,-0.04000000000000001,2,0.007781169048695688,0.05652216666223849
2024-08-30,Energy,0.05,0.06,-0.009999999999999995,1,0.002669360485057119,0.019390150409761765
2024-08-30,Industrials,0.05,0.1,-0.05,1,0.005803305018110489,0.04215502469779002
2024-08-30,Materials,0.05,0.04,0.010000000000000002,1,0.0042824182211451105,0.031107350951788473
2024-08-30,Real Estate,0.05,0.02,0.030000000000000002,1,0.007237756315745768,0.05257483370160496
2024-08-30,Utilities,0.05,0.04,0.010000000000000002,1,0.004752055753878617,0.034518783183871304
2024-09-30,Financials,0.15000000000000002,0.14,0.010000000000000009,3,0.01969631472971372,0.14209088645301632
2024-09-30,Information Technology,0.15000000000000002,0.16,-0.009999999999999981,3,0.039843263235554746,0.28743268322069176
2024-09-30,Consumer Discretionary,0.1,0.12,-0.01999999999999999,2,0.020634338136477262,0.14885786693691558
2024-09-30,Consumer Staples,0.1,0.1,0.0,2,0.005596815137205536,0.04037589950568146
2024-09-30,Energy,0.1,0.06,0.04000000000000001,2,0.007315616604910948,0.05277547920038293
2024-09-30,Health Care,0.1,0.14,-0.04000000000000001,2,0.007305850801545149,0.052705027865896543
2024-09-30,Industrials,0.1,0.1,0.0,2,0.014111149724040617,0.10179903198517336
2024-09-30,Communication Services,0.05,0.08,-0.03,1,0.008296879882892474,0.059854395785821454
2024-09-30,Materials,0.05,0.04,0.010000000000000002,1,0.0042272226294125265,0.03049554289165274
