strategy_name,start_date,end_date,trading_days,initial_capital,final_portfolio_value,total_return,cagr,annualized_volatility,sharpe_ratio,sortino_ratio,maximum_drawdown,calmar_ratio,positive_day_ratio,beta_vs_spy,annualized_alpha_vs_spy,correlation_vs_spy,tracking_error_vs_spy,information_ratio_vs_spy,benchmark_total_return,excess_total_return,benchmark_cagr,excess_cagr,total_transaction_cost,total_traded_notional,total_two_way_turnover,mean_rebalance_two_way_turnover
alpha_risk_turnover,2020-02-03,2026-06-30,1610,1000000.0,3445326.3420354966,2.4453263420354965,0.21363538681156768,0.2143949660819117,1.0111812372990157,1.4399037850845982,-0.3417954255229525,0.6250387537653616,0.5484472049689441,1.0032904653394021,0.04989938143597485,0.9549656472507687,0.0636180428849531,0.7929627040677185,1.5323921916371206,0.9129341503983759,0.1565418926491693,0.057093494162398395,39028.737777649,75656641.48262064,39.314483976684585,0.5105777139829167
cvar,2020-02-03,2026-06-30,1610,1000000.0,3288685.2266263985,2.2886852266263986,0.20482849607817566,0.21374073499288776,0.9794120931369865,1.39571436330118,-0.3262874888658648,0.6277546736166144,0.5496894409937888,1.0042817011542167,0.04228258746101789,0.9588350457084167,0.06070088848605812,0.7083064179210121,1.5323921916371206,0.756293034989278,0.1565418926491693,0.04828660342900637,31302.259949373612,60689100.08107729,33.02380461212233,0.42888057937821206
median_mad_de,2020-02-03,2026-06-30,1610,1000000.0,3611485.121311185,2.611485121311185,0.2226156650723088,0.21306984335178072,1.050621462915879,1.5046625193752572,-0.3273252082835366,0.6801054713741265,0.5565217391304348,1.0012349170634995,0.05730489595355016,0.9589360558830862,0.060431896379468025,0.9516550399898575,1.5323921916371206,1.0790929296740646,0.1565418926491693,0.0660737724231395,43920.972431088434,85124168.66447785,44.770982405278815,0.581441329938686
score_weighted,2020-02-03,2026-06-30,1610,1000000.0,4040172.810593051,3.0401728105930506,0.24427041052235543,0.22443769293454915,1.086881074531349,1.5551819576923949,-0.3434979632110363,0.7111262268891009,0.5559006211180124,1.0622843768589336,0.06723092754170845,0.965874380399464,0.05950512516481531,1.3039490109009861,1.5323921916371206,1.50778061895593,0.1565418926491693,0.08772851787318614,42012.90342213739,81775981.91486195,38.870274974598445,0.5048087659038759
top_n_equal_weight,2020-02-03,2026-06-30,1610,1000000.0,3800724.2968242173,2.8007242968242174,0.23242838479010763,0.21840634767433093,1.0669135128331848,1.5276110081585101,-0.33713492013786694,0.6894224564309716,0.5577639751552795,1.0365516237429124,0.06059505622940884,0.9685037978200621,0.054892062484943806,1.2146610792905617,1.5323921916371206,1.2683321051870968,0.1565418926491693,0.07588649214093834,37921.48231667547,73629944.631301,36.214210298266224,0.470314419458003
