signal,as_of_date,quintile,observations,mean_target_21d_excess,median_target_21d_excess,mean_target_21d
return_1w_sector_neutral,2017-08-31,5,10,0.0053505432147950005,-0.0026913561783361573,0.02635418470976003
return_1w_sector_neutral,2017-09-29,1,10,-0.011729790453719835,0.016502240679502123,0.027227943492549832
return_1w_sector_neutral,2017-09-29,2,10,0.016768167811295264,0.021576444998128497,0.055725901757564936
return_1w_sector_neutral,2017-09-29,3,10,-0.014164409406002054,-0.016133335168378227,0.024793324540267614
return_1w_sector_neutral,2017-09-29,4,10,0.02427924295372259,0.03413922865299146,0.06323697689999226
return_1w_sector_neutral,2017-09-29,5,10,-0.017026754168843406,-0.025808368944948534,0.021930979777426262
return_1w_sector_neutral,2017-10-31,1,10,0.027662301955798708,0.010530690301508772,0.056700634647285295
return_1w_sector_neutral,2017-10-31,2,10,-0.00037876784015683507,0.006823360476289508,0.028659564851329755
return_1w_sector_neutral,2017-10-31,3,10,0.01561101840890915,0.001993809831539628,0.04464935110039574
return_1w_sector_neutral,2017-10-31,4,10,-0.0008837799262290779,-0.007623863350583071,0.028154552765257513
return_1w_sector_neutral,2017-10-31,5,10,0.005844551794271779,-0.006633613910010605,0.03488288448575837
return_1w_sector_neutral,2017-11-30,1,10,0.0020163723079400066,-0.007808556973363023,0.023136438211770426
return_1w_sector_neutral,2017-11-30,2,10,-0.008053885689259554,-0.005389740793454667,0.013066180214570866
return_1w_sector_neutral,2017-11-30,3,10,0.008782360495493058,-0.00254640404089046,0.02990242639932348
return_1w_sector_neutral,2017-11-30,4,10,-0.0034706691426220626,-0.001074337851007079,0.017649396761208358
return_1w_sector_neutral,2017-11-30,5,10,0.022951330506499203,0.022619880363412115,0.04407139641032962
return_1w_sector_neutral,2017-12-29,1,10,-0.0204872959411428,-0.005185974977176655,0.0461755453298343
return_1w_sector_neutral,2017-12-29,2,10,-0.0049639987759491746,-0.0225838896601972,0.061698842495027925
return_1w_sector_neutral,2017-12-29,3,10,0.004291439785907847,0.004635135712629523,0.07095428105688495
return_1w_sector_neutral,2017-12-29,4,10,0.00581827409124358,0.012716384724341667,0.07248111536222068
return_1w_sector_neutral,2017-12-29,5,10,0.032501356799874426,-0.003041272748445012,0.09916419807085153
return_1w_sector_neutral,2018-01-31,1,10,0.0022359670545970324,0.0010647461793935054,-0.04943716900800129
return_1w_sector_neutral,2018-01-31,2,10,-0.02390409912486132,-0.01913679845478322,-0.07557723518745965
return_1w_sector_neutral,2018-01-31,3,10,-0.0009955052891946648,0.014413069713769322,-0.052668641351792986
return_1w_sector_neutral,2018-01-31,4,10,-0.005098929861640367,0.004415887240573901,-0.05677206592423869
return_1w_sector_neutral,2018-01-31,5,10,0.03543296112072368,0.019007217042692537,-0.01624017494187464
return_1w_sector_neutral,2018-02-28,1,10,-0.01865732921113782,-0.00606161491393109,-0.040704602440633994
return_1w_sector_neutral,2018-02-28,2,10,0.006213726460777824,0.015346826046962359,-0.015833546768718353
return_1w_sector_neutral,2018-02-28,3,10,0.0023979680050389197,0.009469565317399176,-0.019649305224457257
return_1w_sector_neutral,2018-02-28,4,10,0.005255131807912006,0.0036087679706381937,-0.016792141421584174
return_1w_sector_neutral,2018-02-28,5,10,-0.023666403992966024,-0.017163440412181152,-0.0457136772224622
return_1w_sector_neutral,2018-03-29,1,10,0.021068481830809293,0.01294034726870441,0.024036490043527214
return_1w_sector_neutral,2018-03-29,2,10,0.01602371403235602,-0.0037249453032356383,0.01899172224507394
return_1w_sector_neutral,2018-03-29,3,10,0.013109693298752301,0.003550260421834872,0.01607770151147022
return_1w_sector_neutral,2018-03-29,4,10,0.004046949861728366,-0.008252550218960708,0.007014958074446287
return_1w_sector_neutral,2018-03-29,5,10,0.006287610230040508,0.02403300022164989,0.009255618442758429
return_1w_sector_neutral,2018-04-30,1,10,0.009169102988738475,0.00043944265868112176,0.04485698577181603
return_1w_sector_neutral,2018-04-30,2,10,0.013343572828778526,0.011962853433847509,0.04903145561185608
return_1w_sector_neutral,2018-04-30,3,10,-0.010468501816054687,-0.026977825516053877,0.025219380967022864
return_1w_sector_neutral,2018-04-30,4,10,0.0035868294174708714,-0.008595110299670305,0.03927471220054842
return_1w_sector_neutral,2018-04-30,5,10,0.0006009584909843601,-0.0019466787633175553,0.036288841274061914
return_1w_sector_neutral,2018-05-31,1,10,-0.02532231781539366,-0.02521292775777534,-0.01208301482562416
return_1w_sector_neutral,2018-05-31,2,10,-0.014093693673103414,-0.019098502773237547,-0.0008543906833339166
return_1w_sector_neutral,2018-05-31,3,10,0.013582786568513184,0.005054664034066403,0.02682208955828268
return_1w_sector_neutral,2018-05-31,4,10,0.030787440332102213,0.016574589055932343,0.04402674332187171
return_1w_sector_neutral,2018-05-31,5,10,-0.006924291925592652,0.0,0.006315011064176845
return_1w_sector_neutral,2018-06-29,1,10,-0.006154533741182133,-0.007115570298578011,0.03996323756952691
return_1w_sector_neutral,2018-06-29,2,10,-0.032395664080238154,-0.007084917495115861,0.013722107230470893
return_1w_sector_neutral,2018-06-29,3,10,0.01974273268848814,0.023654830874724753,0.06586050399919718
return_1w_sector_neutral,2018-06-29,4,10,0.02621629292211216,0.023336213832672592,0.07233406423282121
return_1w_sector_neutral,2018-06-29,5,10,-0.02577217986528907,-0.01544119311317882,0.020345591445419975
return_1w_sector_neutral,2018-07-31,1,10,0.027819579959393048,0.01924601391138059,0.056217073009017404
return_1w_sector_neutral,2018-07-31,2,10,0.024353081497407857,0.016675806292721695,0.05275057454703221
return_1w_sector_neutral,2018-07-31,3,10,-0.00047809046737592455,0.0015004784110906888,0.027919402582248433
return_1w_sector_neutral,2018-07-31,4,10,-0.011494977086844261,-0.006832125792918697,0.016902515962780095
return_1w_sector_neutral,2018-07-31,5,10,-0.0015896841871228418,-0.001032321071558595,0.026807808862501514
return_1w_sector_neutral,2018-08-31,1,10,-0.023896074244070763,-0.026902743166967114,-0.0036523477579758047
return_1w_sector_neutral,2018-08-31,2,10,0.00685558973173539,0.010674811751647195,0.02709931621783035
return_1w_sector_neutral,2018-08-31,3,10,0.000355793057496856,0.0012339502959645143,0.020599519543591814
return_1w_sector_neutral,2018-08-31,4,10,0.01110208717716531,0.0026407685891939314,0.031345813663260266
return_1w_sector_neutral,2018-08-31,5,10,0.005576268733959777,-0.004245697417200156,0.025819995220054737
return_1w_sector_neutral,2018-09-28,1,10,0.03914295424722077,-0.008411017082726124,-0.055404699729971287
return_1w_sector_neutral,2018-09-28,2,10,0.009105994148937568,0.01640570070199482,-0.0854416598282545
return_1w_sector_neutral,2018-09-28,3,10,0.025350655589347605,0.015302302868155926,-0.06919699838784446
return_1w_sector_neutral,2018-09-28,4,10,0.002176955597761121,-0.011378431892401453,-0.09237069837943093
return_1w_sector_neutral,2018-09-28,5,10,-0.0259620645745973,0.0026969545207843337,-0.12050971855178938
return_1w_sector_neutral,2018-10-31,1,10,-0.01255013769454293,-0.018173923875710152,0.029912584822676346
return_1w_sector_neutral,2018-10-31,2,10,-0.007195144132161579,0.026509384537525493,0.035267578385057695
return_1w_sector_neutral,2018-10-31,3,10,0.012947813324245504,0.018679431540005398,0.055410535841464784
return_1w_sector_neutral,2018-10-31,4,10,-0.01990448999714146,-0.011389520502604777,0.022558232520077815
return_1w_sector_neutral,2018-10-31,5,10,-0.05433755194933328,-0.026456288235318204,-0.01187482943211401
return_1w_sector_neutral,2018-11-30,1,10,0.008913248493048188,0.00733895631897119,-0.09477305479590799
return_1w_sector_neutral,2018-11-30,2,10,-0.002352482937389433,-0.011014824616444152,-0.10603878622634562
return_1w_sector_neutral,2018-11-30,3,10,0.031599470633872154,0.037370758891861255,-0.07208683265508402
return_1w_sector_neutral,2018-11-30,4,10,-0.006615905294923496,0.0032031199130306276,-0.11030220858387967
return_1w_sector_neutral,2018-11-30,5,10,-0.013246738419576753,-0.00535821303904771,-0.11693304170853294
return_1w_sector_neutral,2018-12-31,1,10,0.004926114650863211,-0.004079200252977366,0.07342404191241067
return_1w_sector_neutral,2018-12-31,2,10,0.026550096980443683,0.023946239152125126,0.09504802424199114
return_1w_sector_neutral,2018-12-31,3,10,-0.024186944450554703,-0.005370102316277436,0.04431098281099276
return_1w_sector_neutral,2018-12-31,4,10,-0.009734649508942695,-0.017704861183626908,0.05876327775260477
return_1w_sector_neutral,2018-12-31,5,10,0.00031623807870384546,-0.01423138299785398,0.06881416534025131
return_1w_sector_neutral,2019-01-31,1,10,0.009820829906718953,0.002222303134198911,0.04902133342702708
return_1w_sector_neutral,2019-01-31,2,10,0.007289746114019247,0.004593302880369188,0.04649024963432737
return_1w_sector_neutral,2019-01-31,3,10,-0.02277189253194669,-0.010351512774818605,0.016428610988361438
return_1w_sector_neutral,2019-01-31,4,10,-0.013461028899833905,-0.008744181766238368,0.025739474620474222
return_1w_sector_neutral,2019-01-31,5,10,0.002044584584797282,0.02003120613386522,0.04124508810510541
return_1w_sector_neutral,2019-02-28,1,10,0.007836472375419878,-0.00045959657965322087,0.037924123839501424
return_1w_sector_neutral,2019-02-28,2,10,-0.02185562068018827,-0.023059752208978157,0.008232030783893275
return_1w_sector_neutral,2019-02-28,3,10,-0.010196398548791863,-0.01682379136819323,0.019891252915289682
return_1w_sector_neutral,2019-02-28,4,10,0.007629701602905737,0.0018800229397629709,0.03771735306698728
return_1w_sector_neutral,2019-02-28,5,10,0.0021382604856254204,0.01511109718032444,0.03222591194970696
return_1w_sector_neutral,2019-03-29,1,10,0.00480976149392881,0.012514515772886758,0.04773556068255508
return_1w_sector_neutral,2019-03-29,2,10,0.023217515063566573,0.005269802609973895,0.06614331425219284
return_1w_sector_neutral,2019-03-29,3,10,0.006277756689156255,0.0010076214666255856,0.04920355587778252
return_1w_sector_neutral,2019-03-29,4,10,-0.009782528730844753,-0.012451605373124841,0.03314327045778152
return_1w_sector_neutral,2019-03-29,5,10,0.007133421081427493,-0.006345641494148291,0.05005922027005376
return_1w_sector_neutral,2019-04-30,1,10,-0.04508660501484153,-0.02523174058983063,-0.09716803105066509
return_1w_sector_neutral,2019-04-30,2,10,0.012224170555775593,0.024015487045708106,-0.03985725548004796
return_1w_sector_neutral,2019-04-30,3,10,-0.007641186280844703,-0.009601660938142909,-0.059722612316668255
return_1w_sector_neutral,2019-04-30,4,10,-0.022684478386111196,0.0022436063767649617,-0.07476590442193475
return_1w_sector_neutral,2019-04-30,5,10,0.020975725758604312,0.01815231507351661,-0.03110570027721924
return_1w_sector_neutral,2019-05-31,1,10,0.024637676742759372,0.02059719727005438,0.11363995870010486
return_1w_sector_neutral,2019-05-31,2,10,-0.016298703311278473,-0.0059706808080014495,0.07270357864606702
return_1w_sector_neutral,2019-05-31,3,10,-0.007513697118582785,-0.009018435670004044,0.08148858483876271
return_1w_sector_neutral,2019-05-31,4,10,0.014548037111832168,0.0077752069266454615,0.10355031906917767
return_1w_sector_neutral,2019-05-31,5,10,-0.01704538784147308,-0.013530586629484365,0.07195689411587242
return_1w_sector_neutral,2019-06-28,1,10,0.009424976716011457,0.010745358466209942,0.04552050353366628
return_1w_sector_neutral,2019-06-28,2,10,-0.01678448697665471,-0.02287920345713379,0.019311039841000112
return_1w_sector_neutral,2019-06-28,3,10,-0.007684697937878704,0.0004333167752701428,0.02841082887977612
return_1w_sector_neutral,2019-06-28,4,10,-0.00820161401889582,-0.006835584470218037,0.027893912798759003
return_1w_sector_neutral,2019-06-28,5,10,-0.010513586685960152,-0.012811252174779963,0.02558194013169467
return_1w_sector_neutral,2019-07-31,1,10,-0.0010955787362635027,-0.00584412691330688,-0.012282741029304179
return_1w_sector_neutral,2019-07-31,2,10,0.025977679180478098,0.04978126703828972,0.014790516887437422
return_1w_sector_neutral,2019-07-31,3,10,-0.04375632742344056,-0.04189789130380778,-0.054943489716481234
return_1w_sector_neutral,2019-07-31,4,10,-0.019989466516914845,-0.01213055230710286,-0.03117662880995552
return_1w_sector_neutral,2019-07-31,5,10,0.026524757501821216,0.0240950657270263,0.01533759520878054
return_1w_sector_neutral,2019-08-30,1,10,-0.004036173236656093,-0.000287751375837475,0.002687679171358559
return_1w_sector_neutral,2019-08-30,2,10,-0.01000840000173322,-0.007080454056423047,-0.0032845475937185674
return_1w_sector_neutral,2019-08-30,3,10,0.014869623586163339,0.029838610735387072,0.02159347599417799
return_1w_sector_neutral,2019-08-30,4,10,0.015786662849586176,0.009138248093162549,0.022510515257600828
return_1w_sector_neutral,2019-08-30,5,10,-0.01839555549666656,-0.030675799613008203,-0.011671703088651907
return_1w_sector_neutral,2019-09-30,1,10,0.033655860889855414,0.030904200272103388,0.049765224216889135
return_1w_sector_neutral,2019-09-30,2,10,0.05804961141775232,0.03549162920610782,0.07415897474478604
return_1w_sector_neutral,2019-09-30,3,10,-0.011850484838259212,-0.011316510673230473,0.004258878488774509
return_1w_sector_neutral,2019-09-30,4,10,-0.02327105554800295,-0.00970070775813725,-0.007161692220969229
return_1w_sector_neutral,2019-09-30,5,10,0.00447707900159382,0.0001614146681303552,0.020586442328627542
return_1w_sector_neutral,2019-10-31,1,10,0.019408227290826453,0.008525688733301284,0.047454228285684
return_1w_sector_neutral,2019-10-31,2,10,-0.01834374012712815,-0.01950691461605314,0.009702260867729396
return_1w_sector_neutral,2019-10-31,3,10,0.006323108951812417,0.00984907733424345,0.03436910994666996
return_1w_sector_neutral,2019-10-31,4,10,-0.000578500331976739,-0.001760999970169208,0.027467500662880805
return_1w_sector_neutral,2019-10-31,5,10,0.008811775614517004,0.008125604822185384,0.036857776609374546
return_1w_sector_neutral,2019-11-29,1,10,0.018175459389780248,-0.021222117585528832,0.045347157219547275
return_1w_sector_neutral,2019-11-29,2,10,0.006650899532266575,0.0010581361250430188,0.0338225973620336
return_1w_sector_neutral,2019-11-29,3,10,-0.00470215509331493,-0.008028672364405853,0.022469542736452096
return_1w_sector_neutral,2019-11-29,4,10,0.011215994422611463,-0.0019007289742829503,0.038387692252378494
return_1w_sector_neutral,2019-11-29,5,10,0.01243943081254395,0.008785024362095717,0.03961112864231098
return_1w_sector_neutral,2019-12-31,1,10,0.03561383421382418,-0.008715772192098292,0.02902604246199063
return_1w_sector_neutral,2019-12-31,2,10,-0.02860223667008699,-0.034463254738761606,-0.03519002842192054
return_1w_sector_neutral,2019-12-31,3,10,0.012263206866872867,0.025436089825279562,0.005675415115039317
return_1w_sector_neutral,2019-12-31,4,10,0.01937866392275689,0.018245308083956746,0.01279087217092334
return_1w_sector_neutral,2019-12-31,5,10,0.019998858679532827,0.02377682892412275,0.013411066927699278
reversal_1m_sector_neutral,2014-02-28,1,10,-0.04968038977678455,-0.03745821101836683,-0.03129848561651625
reversal_1m_sector_neutral,2014-02-28,2,10,0.004777777549318763,0.01276480479830977,0.023159681709587064
reversal_1m_sector_neutral,2014-02-28,3,10,-0.004436533538014398,0.003979659357952747,0.013945370622253905
reversal_1m_sector_neutral,2014-02-28,4,10,0.0026313599009655576,0.01217166747261178,0.021013264061233862
reversal_1m_sector_neutral,2014-02-28,5,10,-0.03340424863845746,0.0042439770541592425,-0.015022344478189153
reversal_1m_sector_neutral,2014-03-31,1,10,-0.007424647202854828,0.0032136896370560386,-0.004263184663194286
reversal_1m_sector_neutral,2014-03-31,2,10,-0.01250877163456221,-0.011176423050495987,-0.009347309094901668
reversal_1m_sector_neutral,2014-03-31,3,10,0.017523218475470292,0.01486103248935089,0.020684681015130834
reversal_1m_sector_neutral,2014-03-31,4,10,0.009591482175134081,0.005253443422675086,0.012752944714794623
reversal_1m_sector_neutral,2014-03-31,5,10,-0.01907180563718821,-0.011450748482557449,-0.015910343097527667
reversal_1m_sector_neutral,2014-04-30,1,10,-0.0007379287054006478,-0.006020578663875953,0.02476749124068115
reversal_1m_sector_neutral,2014-04-30,2,10,0.0019459150333559494,0.004230283804211754,0.027451334979437747
reversal_1m_sector_neutral,2014-04-30,3,10,-0.017992355838984155,-0.020826000531495747,0.007513064107097645
reversal_1m_sector_neutral,2014-04-30,4,10,0.012213488981663611,0.002642085847854969,0.03771890892774541
reversal_1m_sector_neutral,2014-04-30,5,10,0.030870267748375056,0.0011004136171798296,0.056375687694456854
reversal_1m_sector_neutral,2014-05-30,1,10,0.0020425055708649166,0.00233588220442682,0.021206505779880903
reversal_1m_sector_neutral,2014-05-30,2,10,0.010693117605479207,0.017780915943293563,0.029857117814495193
reversal_1m_sector_neutral,2014-05-30,3,10,0.0006933201894067209,-0.006043535900384311,0.019857320398422706
reversal_1m_sector_neutral,2014-05-30,4,10,0.0011868544575334371,-0.0026209849360415705,0.02035085466654942
reversal_1m_sector_neutral,2014-05-30,5,10,0.0027741980855677693,0.0004142306852887856,0.021938198294583756
reversal_1m_sector_neutral,2014-06-30,1,10,0.0030811349506519536,0.002635206047835903,0.01083729187840573
reversal_1m_sector_neutral,2014-06-30,2,10,-0.011870424006353552,-0.0128705982412467,-0.004114267078599776
reversal_1m_sector_neutral,2014-06-30,3,10,-0.006631079035728437,-0.011383467233589628,0.001125077892025339
reversal_1m_sector_neutral,2014-06-30,4,10,-0.004270404964974684,0.004626926375695617,0.0034857519627790935
reversal_1m_sector_neutral,2014-06-30,5,10,-0.0036621099472511466,0.0031567354645686274,0.00409404698050263
reversal_1m_sector_neutral,2014-07-31,1,10,-0.002640849676374124,-0.007124744399138239,0.03919730976973623
reversal_1m_sector_neutral,2014-07-31,2,10,-0.0044305880992901335,-0.014905427103629854,0.037407571346820226
reversal_1m_sector_neutral,2014-07-31,3,10,-0.003991348371098014,-0.0007502079831751551,0.037846811075012345
reversal_1m_sector_neutral,2014-07-31,4,10,0.006457795317228588,0.01394626125786258,0.04829595476333894
reversal_1m_sector_neutral,2014-07-31,5,10,0.045065532443319734,0.017171221589158958,0.08690369188943009
reversal_1m_sector_neutral,2014-08-29,1,10,-0.02496892079521701,-0.011315170626669091,-0.020951706635358225
reversal_1m_sector_neutral,2014-08-29,2,10,-0.001507504472861154,0.0036767811580855625,0.00250970968699763
reversal_1m_sector_neutral,2014-08-29,3,10,-0.01775520793995795,-0.0021017281389524856,-0.013737993780099166
reversal_1m_sector_neutral,2014-08-29,4,10,-0.003618641011527912,-0.017548381266740187,0.0003985731483308719
reversal_1m_sector_neutral,2014-08-29,5,10,-0.0005129601500152182,0.006108726342910598,0.003504254009843566
reversal_1m_sector_neutral,2014-09-30,1,10,-0.009392841775342697,-0.009367668156303133,0.0010196894671600453
reversal_1m_sector_neutral,2014-09-30,2,10,-0.001443648015389265,0.0010518126185483645,0.008968883227113478
reversal_1m_sector_neutral,2014-09-30,3,10,-0.006102409756647409,-0.006336942248844624,0.0043101214858553335
reversal_1m_sector_neutral,2014-09-30,4,10,0.012195612656532651,0.010460524381579628,0.022608143899035392
reversal_1m_sector_neutral,2014-09-30,5,10,-0.023060812810555366,0.004775780772238836,-0.012648281568052621
reversal_1m_sector_neutral,2014-10-31,1,10,0.009964049629173476,0.005175875560767151,0.05367611627742948
reversal_1m_sector_neutral,2014-10-31,2,10,-0.0066744957588792285,0.005495144544225172,0.03703757088937677
reversal_1m_sector_neutral,2014-10-31,3,10,-0.02011122645831994,-0.015197467941922338,0.023600840189936058
reversal_1m_sector_neutral,2014-10-31,4,10,-0.008953813808984069,-0.014360664842061333,0.03475825283927193
reversal_1m_sector_neutral,2014-10-31,5,10,-0.008344736212185655,0.014924896147383127,0.03536733043607034
reversal_1m_sector_neutral,2014-11-28,1,10,-0.022004926967327733,-0.025396682182592556,4.449591569263278e-05
reversal_1m_sector_neutral,2014-11-28,2,10,-0.0051465630100711365,-0.002169803958994021,0.016902859872949226
reversal_1m_sector_neutral,2014-11-28,3,10,-0.00011535931788977382,0.0011131583328347627,0.021934063565130592
reversal_1m_sector_neutral,2014-11-28,4,10,-0.012939320104623685,0.002363043149892996,0.009110102778396679
reversal_1m_sector_neutral,2014-11-28,5,10,-0.010417506719485558,0.003383613432015431,0.011631916163534806
reversal_1m_sector_neutral,2014-12-31,1,10,0.004514472837503047,0.017351692680024566,-0.004407714179313749
reversal_1m_sector_neutral,2014-12-31,2,10,-0.014340522454644422,-0.004064530629280805,-0.023262709471461217
reversal_1m_sector_neutral,2014-12-31,3,10,-0.01712708239761528,-0.018636378205411308,-0.026049269414432075
reversal_1m_sector_neutral,2014-12-31,4,10,0.021331980785746663,-0.004888676386517188,0.012409793768929867
reversal_1m_sector_neutral,2014-12-31,5,10,0.003989753463055634,-0.01932586872320191,-0.004932433553761162
reversal_1m_sector_neutral,2015-01-30,1,10,0.0050083970697646805,0.01774238758036384,0.06548725689636718
reversal_1m_sector_neutral,2015-01-30,2,10,-0.013982238445074935,-0.0011218849238184836,0.04649662138152757
reversal_1m_sector_neutral,2015-01-30,3,10,-0.008566794610759442,-0.009818979777830084,0.05191206521584306
reversal_1m_sector_neutral,2015-01-30,4,10,0.008975856305974684,0.007947610833139107,0.06945471613257719
reversal_1m_sector_neutral,2015-01-30,5,10,-0.00508340731800081,-0.018229833625881264,0.05539545250860169
reversal_1m_sector_neutral,2015-02-27,1,10,0.015822676784899938,0.00404624916127172,0.006104362640711935
reversal_1m_sector_neutral,2015-02-27,2,10,0.003693042647774136,-0.0035730659712153168,-0.0060252714964138645
reversal_1m_sector_neutral,2015-02-27,3,10,-0.019111594035542488,-0.006312547272883162,-0.02882990817973049
reversal_1m_sector_neutral,2015-02-27,4,10,-0.00432024944800663,0.0003986935454857732,-0.01403856359219463
reversal_1m_sector_neutral,2015-02-27,5,10,0.005845251181568334,0.0005317385263213237,-0.0038730629626196667
reversal_1m_sector_neutral,2015-03-31,1,10,-0.03014458082393623,-0.045085827765490194,-0.03263548780670872
reversal_1m_sector_neutral,2015-03-31,2,10,0.013713640907362146,0.011817865431188623,0.011222733924589657
reversal_1m_sector_neutral,2015-03-31,3,10,-0.008304594370258234,-0.01859521695105326,-0.010795501353030723
reversal_1m_sector_neutral,2015-03-31,4,10,0.02975974398202367,0.00010234436752598608,0.02726883699925118
reversal_1m_sector_neutral,2015-03-31,5,10,0.0906170706608247,0.056440765079961486,0.0881261636780522
reversal_1m_sector_neutral,2015-04-30,1,10,0.006923888276864953,-0.004759704946271537,0.02806067896234964
reversal_1m_sector_neutral,2015-04-30,2,10,0.0019512252411140075,0.011348607611838313,0.023088015926598694
reversal_1m_sector_neutral,2015-04-30,3,10,-0.0014920110528312991,0.004852934244464979,0.019644779632653386
reversal_1m_sector_neutral,2015-04-30,4,10,-0.019797983768625092,-0.008213673452440728,0.0013388069168595918
reversal_1m_sector_neutral,2015-04-30,5,10,0.027246220910667817,0.0023466700639944715,0.048383011596152506
reversal_1m_sector_neutral,2015-05-29,1,10,0.014458145087010965,0.004136576247808499,-0.011580350345314539
reversal_1m_sector_neutral,2015-05-29,2,10,0.020248923853693958,0.026133451121171714,-0.0057895715786315475
reversal_1m_sector_neutral,2015-05-29,3,10,-0.003114626497647377,-0.0033848156853308886,-0.02915312192997288
reversal_1m_sector_neutral,2015-05-29,4,10,-0.0010944591628300527,0.009728529468905456,-0.027132954595155558
reversal_1m_sector_neutral,2015-05-29,5,10,-0.005167178425219942,-0.019554165582787664,-0.031205673857545448
reversal_1m_sector_neutral,2015-06-30,1,10,-0.02627386320828695,-0.029026520792944488,0.007658340847954692
reversal_1m_sector_neutral,2015-06-30,2,10,0.017724096375194075,0.008499526315553951,0.05165630043143572
reversal_1m_sector_neutral,2015-06-30,3,10,-0.022898823966351768,0.0,0.011033380089889877
reversal_1m_sector_neutral,2015-06-30,4,10,0.004084027922821909,0.0004126366130838832,0.03801623197906355
reversal_1m_sector_neutral,2015-06-30,5,10,0.027853509838093406,0.0038823102180327584,0.06178571389433505
reversal_1m_sector_neutral,2015-07-31,1,10,0.004170944143347855,0.005805768972877157,-0.04936314360052345
reversal_1m_sector_neutral,2015-07-31,2,10,-0.02436226254277838,-0.02608999017941882,-0.07789635028664968
reversal_1m_sector_neutral,2015-07-31,3,10,0.027575020731668752,0.009965185540985688,-0.025959067012202554
reversal_1m_sector_neutral,2015-07-31,4,10,0.009309408775934558,0.012083028917052097,-0.04422467896793675
reversal_1m_sector_neutral,2015-07-31,5,10,-0.009948492133425968,-0.011670014519524596,-0.06348257987729727
reversal_1m_sector_neutral,2015-08-31,1,10,-0.022300324863954113,-0.0018267520451073493,-0.030021718402678588
reversal_1m_sector_neutral,2015-08-31,2,10,0.009817501484284785,0.011406779118671495,0.0020961079455603104
reversal_1m_sector_neutral,2015-08-31,3,10,0.007636059141569884,-0.0017565702432553731,-8.533439715459057e-05
reversal_1m_sector_neutral,2015-08-31,4,10,-0.01168848702258477,-0.014910238686466348,-0.019409880561309246
reversal_1m_sector_neutral,2015-08-31,5,10,-0.03208306016402636,-0.006629879389200011,-0.03980445370275083
reversal_1m_sector_neutral,2015-09-30,1,10,-0.015353622596460082,-0.01534763487894164,0.07608878813975609
reversal_1m_sector_neutral,2015-09-30,2,10,0.011037437706995723,0.031121887709457674,0.1024798484432119
reversal_1m_sector_neutral,2015-09-30,3,10,0.019158303174227998,0.004433358412829547,0.11060071391044417
reversal_1m_sector_neutral,2015-09-30,4,10,-0.047114241406462684,-0.01822040871011721,0.04432816932975349
reversal_1m_sector_neutral,2015-09-30,5,10,0.0022253296151452996,0.010448969774677574,0.09366774035136147
reversal_1m_sector_neutral,2015-10-30,1,10,0.01955665791854686,0.006496834192044276,0.04087281223823478
reversal_1m_sector_neutral,2015-10-30,2,10,-0.013174670634569775,-0.01682999441325822,0.008141483685118144
reversal_1m_sector_neutral,2015-10-30,3,10,-0.019002230284378318,-0.0030634256254089554,0.0023139240353096
reversal_1m_sector_neutral,2015-10-30,4,10,0.008938157547819191,0.007109045411864745,0.03025431186750711
reversal_1m_sector_neutral,2015-10-30,5,10,0.022799600838726376,0.004124624818496847,0.044115755158414295
reversal_1m_sector_neutral,2015-11-30,1,10,0.010771588043161296,0.009762560382523211,0.01919212018925547
reversal_1m_sector_neutral,2015-11-30,2,10,-0.007286438935688843,-0.015830049671418045,0.001134093210405329
reversal_1m_sector_neutral,2015-11-30,3,10,-0.01714574638980395,-0.00590132112686409,-0.008725214243709778
reversal_1m_sector_neutral,2015-11-30,4,10,-0.011961614776053665,0.00490990369937816,-0.003541082629959491
reversal_1m_sector_neutral,2015-11-30,5,10,-0.014597703820606923,-0.006377606250548229,-0.006177171674512749
reversal_1m_sector_neutral,2015-12-31,1,10,0.02119103690654429,-0.01507607192507232,-0.05322518859180385
reversal_1m_sector_neutral,2015-12-31,2,10,0.008256291732515486,0.00954500924519558,-0.06615993376583265
reversal_1m_sector_neutral,2015-12-31,3,10,0.02986724122475539,0.02488894959337007,-0.04454898427359275
reversal_1m_sector_neutral,2015-12-31,4,10,-0.01026271221050048,-0.0073278441039053566,-0.08467893770884863
reversal_1m_sector_neutral,2015-12-31,5,10,-0.020816303613836695,-0.011340359071702222,-0.09523252911218484
reversal_1m_sector_neutral,2016-01-29,1,10,-0.016115974228209505,-0.00866715344866309,0.0006422857844771479
reversal_1m_sector_neutral,2016-01-29,2,10,-0.00045913053481447805,-0.00461944737593567,0.016299129477872175
reversal_1m_sector_neutral,2016-01-29,3,10,-0.004393256250865419,0.0014422447474408129,0.012365003761821236
reversal_1m_sector_neutral,2016-01-29,4,10,0.02598622151436154,0.0030518080094180666,0.0427444815270482
reversal_1m_sector_neutral,2016-01-29,5,10,0.006512871532499043,0.0021575071791607447,0.023271131545185696
reversal_1m_sector_neutral,2016-02-29,1,10,0.005192676995133838,0.0028608655332855726,0.08238526932443183
reversal_1m_sector_neutral,2016-02-29,2,10,-0.012116892551621693,-0.03602780761427671,0.06507569977767629
reversal_1m_sector_neutral,2016-02-29,3,10,0.004445647217048943,0.003396093641514275,0.08163823954634693
reversal_1m_sector_neutral,2016-02-29,4,10,0.011600043421054607,-0.004691819097132011,0.0887926357503526
