as_of_date,positions,portfolio_value,predicted_volatility,predicted_variance,portfolio_beta_vs_spy,maximum_weight,minimum_weight,concentration_hhi,effective_positions,maximum_sector_weight,maximum_active_sector_weight,maximum_position_adv_fraction,weighted_position_adv_fraction,maximum_liquidation_days,weighted_liquidation_days,risk_contribution_sum,method
2024-08-30,25,1000000.0,0.13416805982026483,0.018001068275934166,1.0583625203846752,0.05000000000000001,0.02728501228501229,0.041375825087987254,24.16870232493158,0.1815970515970516,0.025970515970515973,9.971317896714984e-05,3.8038888984646704e-05,0.0009971317896714984,0.00038038888984646713,0.13416805982026486,score_weighted
2024-09-30,25,1000000.0,0.1374244887871546,0.018885490118410782,1.0668980034662372,0.05000000000000001,0.02728501228501229,0.04137582508798726,24.168702324931576,0.17726044226044227,0.04866093366093366,0.00010168476969204098,3.8590158066299485e-05,0.0010168476969204096,0.0003859015806629948,0.13742448878715458,score_weighted
2024-10-31,25,1000000.0,0.13739082811430317,0.018876239649934,1.090070053539409,0.05000000000000001,0.02728501228501229,0.04137582508798726,24.168702324931576,0.21428746928746933,0.05428746928746933,0.00012000967724996016,3.8914240504803797e-05,0.0012000967724996015,0.00038914240504803795,0.13739082811430314,score_weighted
2024-11-29,25,1000000.0,0.13757473345987484,0.018926807286555606,1.112081875831745,0.05000000000000001,0.02728501228501229,0.041375825087987254,24.16870232493158,0.22617936117936122,0.06617936117936121,0.00012229095342590663,3.390301148435719e-05,0.0012229095342590663,0.0003390301148435719,0.1375747334598748,score_weighted
2024-12-31,25,1000000.0,0.13425624782553658,0.018024740080191892,1.0348099227005099,0.05000000000000001,0.02728501228501229,0.04137582508798725,24.168702324931584,0.17726044226044227,0.06999999999999998,0.00010718781953359874,3.366431811506897e-05,0.0010718781953359875,0.0003366431811506897,0.13425624782553655,score_weighted
2025-01-31,25,1000000.0,0.12981556420908025,0.016852080710921837,0.9692687319950384,0.05000000000000001,0.02728501228501229,0.04137582508798726,24.168702324931576,0.1815847665847666,0.041314496314496324,9.413998334290901e-05,3.301547065367447e-05,0.0009413998334290901,0.0003301547065367446,0.12981556420908025,score_weighted
2025-02-28,25,1000000.0,0.13987742547862175,0.01956569415852738,1.0778549908285648,0.04998643931413414,0.027287276588736913,0.04137469867540207,24.169360309916076,0.21534518116475063,0.05534518116475062,0.00012170306923937598,3.1613750516038874e-05,0.0012170306923937595,0.00031613750516038875,0.13987742547862173,score_weighted
2025-03-31,25,1000000.0,0.1385792909754563,0.019204219887260184,0.970640494098621,0.05000000000000001,0.02728501228501229,0.041375825087987254,24.16870232493158,0.1948034398034398,0.054803439803439796,9.37257924609102e-05,2.918609872457139e-05,0.0009372579246091019,0.0002918609872457139,0.1385792909754563,score_weighted
2025-04-30,25,1000000.0,0.2067423993256057,0.042742419678908204,1.0605778112059066,0.05000000000000001,0.02728501228501229,0.04137582508798726,24.168702324931576,0.1904791154791155,0.036179361179361186,8.653260429512828e-05,2.6033402005141706e-05,0.0008653260429512826,0.0002603340200514171,0.2067423993256057,score_weighted
2025-05-30,25,1000000.0,0.2165752539051252,0.04690484060406945,1.0866186649976401,0.05000000000000001,0.02728501228501229,0.04137582508798726,24.168702324931576,0.21535626535626537,0.0564987714987715,7.913762861295162e-05,2.4402372983506817e-05,0.0007913762861295161,0.00024402372983506814,0.21657525390512525,score_weighted
2025-06-30,25,1000000.0,0.2149679877644768,0.04621123576350824,1.0716167366239888,0.04998971773619434,0.027286811199698217,0.04137492162784497,24.169230071169693,0.23156664003604907,0.07156664003604907,6.516728403664488e-05,2.605027979674894e-05,0.0006516728403664487,0.0002605027979674893,0.21496798776447681,score_weighted
2025-07-31,25,1000000.0,0.2003102874333606,0.04012421125163554,0.9941949684127476,0.05000000000000001,0.02782555282555282,0.041375240719835324,24.16904367448427,0.19859950859950862,0.038599508599508614,0.00011199381648242216,3.4382704686994525e-05,0.0011199381648242216,0.0003438270468699452,0.20031028743336057,score_weighted
2025-08-29,25,1000000.0,0.20505530771127162,0.042047679220564294,1.05965368502167,0.05000000000000001,0.02728501228501229,0.04137582508798726,24.168702324931576,0.23181818181818184,0.07181818181818184,0.00012054422854078611,3.449504125301563e-05,0.0012054422854078611,0.0003449504125301563,0.20505530771127167,score_weighted
2025-09-30,25,1000000.0,0.19987475571113614,0.03994991797058635,1.0530450839265912,0.05000000000000002,0.028441971383147854,0.04119868445552071,24.272619701719574,0.25000000000000006,0.09000000000000005,0.00010516164145672298,2.974227524308562e-05,0.0010516164145672295,0.00029742275243085627,0.1998747557111361,score_weighted
2025-10-31,25,1000000.0,0.20764559388069384,0.043116692658066044,1.073964628883273,0.05000000000000001,0.02728501228501229,0.04137582508798726,24.168702324931576,0.22509828009828012,0.07055282555282556,0.0001689882753492172,3.61818852526583e-05,0.001689882753492172,0.00036181885252658304,0.20764559388069387,score_weighted
2025-11-28,25,1000000.0,0.20520528952165698,0.04210921084766707,1.066982616721528,0.05000000000000001,0.02728501228501229,0.041375825087987254,24.16870232493158,0.23482800982800986,0.07482800982800986,0.00013715354503542014,2.995191477411226e-05,0.0013715354503542015,0.0002995191477411226,0.20520528952165706,score_weighted
2025-12-31,25,1000000.0,0.19979700921711105,0.03991884489210235,1.0467180358879435,0.05000000000000001,0.02728501228501229,0.04137582508798726,24.168702324931576,0.22293611793611795,0.06293611793611795,0.00011519333204344834,2.9876941880441662e-05,0.0011519333204344834,0.00029876941880441655,0.199797009217111,score_weighted
2026-01-30,25,1000000.0,0.19976507039630934,0.03990608335044242,1.0575605135909139,0.04999721097635246,0.027286195955909438,0.04137523580269917,24.169046546793666,0.22941437106716459,0.06941437106716458,0.0001104818999904283,2.8161908456555974e-05,0.001104818999904283,0.00028161908456555973,0.1997650703963093,score_weighted
2026-02-27,25,1000000.0,0.204406265737469,0.0417819214727368,1.0746361922401313,0.05000000000000001,0.02728501228501229,0.04137582508798726,24.168702324931576,0.19805896805896808,0.05616707616707618,9.400951668715838e-05,2.6003673479855107e-05,0.0009400951668715837,0.00026003673479855105,0.20440626573746906,score_weighted
2026-03-31,25,1000000.0,0.1778877865369505,0.03164406459901567,0.9506099750937513,0.05,0.02702702702702703,0.04137084174794827,24.17161357490614,0.25,0.09,6.284491331190664e-05,2.373426599601812e-05,0.0006284491331190664,0.00023734265996018126,0.1778877865369505,score_weighted
