as_of_date,method,positions,weight_sum,maximum_weight,minimum_positive_weight,maximum_sector_weight,concentration_hhi,effective_positions,one_way_turnover,two_way_turnover
2025-10-31,score_weighted,25,1.0000000000000002,0.05000000000000001,0.02728501228501229,0.22509828009828012,0.04137582508798726,24.168702324931576,0.19739268680445152,0.39478537360890303
2025-11-28,score_weighted,25,1.0,0.05000000000000001,0.02728501228501229,0.23482800982800986,0.041375825087987254,24.16870232493158,0.1664619164619165,0.332923832923833
2025-12-31,score_weighted,25,1.0,0.05000000000000001,0.02728501228501229,0.22293611793611795,0.04137582508798726,24.168702324931576,0.19782555282555286,0.39565110565110573
2026-01-30,score_weighted,25,1.0,0.04999721097635246,0.027286195955909438,0.22941437106716459,0.04137523580269917,24.169046546793666,0.18375082702662504,0.3675016540532501
2026-02-27,score_weighted,25,1.0,0.05000000000000001,0.02728501228501229,0.19805896805896808,0.04137582508798726,24.168702324931576,0.16511576781758117,0.33023153563516233
2026-03-31,score_weighted,25,1.0000000000000002,0.05,0.02702702702702703,0.25,0.04137084174794827,24.17161357490614,0.27454256395432874,0.5490851279086575
2026-04-30,score_weighted,25,1.0000000000000002,0.05000000000000001,0.02728501228501229,0.23615479115479118,0.04137582508798726,24.168702324931576,0.3053533747651396,0.6107067495302791
2026-05-29,score_weighted,25,1.0000000000000002,0.05000000000000001,0.02728501228501229,0.23614250614250615,0.04137582508798726,24.168702324931576,0.19025798525798526,0.3805159705159705
2020-01-31,top_n_equal_weight,25,1.0,0.04,0.04,0.24,0.04,25.0,,
2020-02-28,top_n_equal_weight,25,1.0,0.04,0.04,0.24,0.04,25.0,0.19999999999999998,0.39999999999999997
2020-03-31,top_n_equal_weight,25,1.0,0.04,0.04,0.2,0.04,25.0,0.32,0.64
2020-04-30,top_n_equal_weight,25,1.0,0.04,0.04,0.24,0.04,25.0,0.23999999999999994,0.47999999999999987
2020-05-29,top_n_equal_weight,25,1.0,0.04,0.04,0.24,0.04,25.0,0.16,0.32
2020-06-30,top_n_equal_weight,25,1.0,0.04,0.04,0.24,0.04,25.0,0.32000000000000006,0.6400000000000001
2020-07-31,top_n_equal_weight,25,1.0,0.04,0.04,0.24,0.04,25.0,0.23999999999999994,0.47999999999999987
2020-08-31,top_n_equal_weight,25,1.0,0.04,0.04,0.24,0.04,25.0,0.16,0.32
