window_months,window_number,strategy_name,start_date,end_date,trading_days,initial_capital,final_portfolio_value,total_return,cagr,annualized_volatility,sharpe_ratio,sortino_ratio,maximum_drawdown,calmar_ratio,positive_day_ratio,beta_vs_spy,annualized_alpha_vs_spy,correlation_vs_spy,tracking_error_vs_spy,information_ratio_vs_spy,benchmark_total_return,excess_total_return,benchmark_cagr,excess_cagr,total_transaction_cost,total_traded_notional,total_two_way_turnover,mean_rebalance_two_way_turnover,window_start,window_end
12,6,alpha_risk_turnover,2020-07-01,2021-06-30,252,1000000.0,1459444.037233568,0.45944403723356797,0.45944403723356797,0.1619743925776923,2.4167000029807144,3.532721328539665,-0.0885058265852654,5.191116279682958,0.6111111111111112,1.0151494930948923,0.031837183765545514,0.939659822434596,0.055459630075600445,0.6708255498350562,0.4088594703042774,0.050584566929290586,0.4088594703042774,0.050584566929290586,3842.5766603137963,7381486.969714433,6.024555156026237,0.5020462630021864,2020-07-01,2021-06-30
12,6,cvar,2020-07-01,2021-06-30,252,1000000.0,1437262.9582148094,0.4372629582148093,0.4372629582148093,0.16960504982728764,2.224972046897625,3.2553142687034353,-0.09152435542749382,4.777558456133699,0.5952380952380952,1.044469024841289,0.007374019196264289,0.9233020542984226,0.06548130349340309,0.3531804569914953,0.4088594703042774,0.028403487910531933,0.4088594703042774,0.028403487910531933,3784.320495746013,7270005.425435589,5.788635580177974,0.4823862983481646,2020-07-01,2021-06-30
12,6,median_mad_de,2020-07-01,2021-06-30,252,1000000.0,1432838.901086554,0.4328389010865539,0.4328389010865539,0.15417133599919872,2.4114550386326528,3.572136017983156,-0.08202121397702355,5.277157946087024,0.5992063492063492,0.9627887575418754,0.03071916909619929,0.9362986350365187,0.054432393741281775,0.3221880504678243,0.4088594703042774,0.02397943078227649,0.4088594703042774,0.02397943078227649,4871.11385059827,9383839.27502615,7.613416784348679,0.6344513986957233,2020-07-01,2021-06-30
12,6,score_weighted,2020-07-01,2021-06-30,252,1000000.0,1508062.2773673034,0.5080622773673034,0.5080622773673034,0.17014637293713797,2.501512199368109,3.6618308536779436,-0.09213867945005472,5.51410417861162,0.6150793650793651,1.0703509473995405,0.04646234539228965,0.9431711718305904,0.057516300724540864,1.2410994534603974,0.4088594703042774,0.09920280706302598,0.4088594703042774,0.09920280706302598,4218.986741206337,8157958.133924814,6.35638780102013,0.5296989834183442,2020-07-01,2021-06-30
12,6,top_n_equal_weight,2020-07-01,2021-06-30,252,1000000.0,1498927.3951663186,0.4989273951663187,0.4989273951663187,0.1644797514525043,2.544909768880858,3.7518724782363475,-0.08824326658148274,5.653999613733874,0.6150793650793651,1.0452732545431784,0.04830876042123604,0.9528058455627528,0.05039206788077182,1.2769142203217945,0.4088594703042774,0.0900679248620413,0.4088594703042774,0.0900679248620413,3980.5103679783547,7676277.636295395,6.029477067768634,0.5024564223140527,2020-07-01,2021-06-30
12,7,alpha_risk_turnover,2020-08-03,2021-07-30,251,1000000.0,1407522.1271072722,0.4075221271072722,0.40944030315757773,0.1583641540673955,2.2477098269093796,3.252319401497583,-0.08850582658526562,4.626139531764353,0.6095617529880478,0.9986898791425218,0.034222732161958425,0.9382044888097829,0.054807235130285806,0.6167191027113527,0.36298373072396983,0.04453839638330237,0.3646663766550753,0.04477392650250245,3978.964295972596,7655703.725464111,5.996855101600186,0.49973792513334886,2020-08-03,2021-07-30
12,7,cvar,2020-08-03,2021-07-30,251,1000000.0,1375376.3861258319,0.3753763861258319,0.37712399021039955,0.1657611017706187,2.014505073808309,2.9095695928849525,-0.09152435542749393,4.120476876880702,0.5936254980079682,1.0271148435703843,0.0030353746519696124,0.9218497110389945,0.0643668412123188,0.18286720117746316,0.36298373072396983,0.012392655401862074,0.3646663766550753,0.012457613555324265,3983.5010809178234,7662426.221762495,5.863483915752154,0.4886236596460128,2020-08-03,2021-07-30
12,7,median_mad_de,2020-08-03,2021-07-30,251,1000000.0,1364932.6790244265,0.3649326790244265,0.36662551089087203,0.14974942319837523,2.161845917323754,3.1483126820369014,-0.08202121397702355,4.469886424670258,0.5936254980079682,0.9420602192738328,0.020244830501429563,0.9359168146119512,0.053444621545286154,0.02954801926739095,0.36298373072396983,0.0019489483004566655,0.3646663766550753,0.0019591342357967445,5045.846399337837,9734315.447965208,7.592005227916701,0.6326671023263918,2020-08-03,2021-07-30
12,7,score_weighted,2020-08-03,2021-07-30,251,1000000.0,1455019.6427832535,0.45501964278325335,0.4571952142320539,0.16626552444976272,2.3493104108527203,3.406350220214751,-0.0921386794500545,4.96203350168357,0.6055776892430279,1.0522951872730155,0.05160612293409623,0.9415841095351921,0.056532472342408664,1.210867458356811,0.36298373072396983,0.09203591205928352,0.3646663766550753,0.0925288375769786,4428.994913325298,8577591.779478649,6.382677867682258,0.5318898223068548,2020-08-03,2021-07-30
12,7,top_n_equal_weight,2020-08-03,2021-07-30,251,1000000.0,1448189.8384673842,0.44818983846738414,0.4503280111219716,0.1605704084568561,2.397357472792472,3.498398284809204,-0.08824326658148252,5.103256356745876,0.6055776892430279,1.0283731996322933,0.05364807576736572,0.9528158673987106,0.0489234110244507,1.2834074904582455,0.36298373072396983,0.0852061077434143,0.3646663766550753,0.08566163446689634,4205.957846886217,8125192.405357319,6.091486553807921,0.5076238794839933,2020-08-03,2021-07-30
12,8,alpha_risk_turnover,2020-09-01,2021-08-31,252,1000000.0,1344122.6308608141,0.34412263086081407,0.34412263086081407,0.15655093102153483,1.9684458310705264,2.8183167615817903,-0.08850582658526529,3.888135325523355,0.6031746031746031,0.9948447217279616,0.026952516062673373,0.9425616680681289,0.052298640050600094,0.4874943277640479,0.31197414656729805,0.03214848429351602,0.31197414656729805,0.03214848429351602,3945.9334325211594,7599288.930219859,5.819369295090067,0.48494744125750566,2020-09-01,2021-08-31
12,8,cvar,2020-09-01,2021-08-31,252,1000000.0,1289609.1346917104,0.28960913469171046,0.28960913469171046,0.1637719193643903,1.6356177746198144,2.332009744445122,-0.0915243554274936,3.164284887219352,0.5753968253968254,1.0215421373571358,-0.020887720526982186,0.9251815750124984,0.062237573758065996,-0.23777396764588715,0.31197414656729805,-0.022365011875587593,0.31197414656729805,-0.022365011875587593,3840.3093855510265,7390171.897600575,5.558264570069294,0.4631887141724411,2020-09-01,2021-08-31
12,8,median_mad_de,2020-09-01,2021-08-31,252,1000000.0,1317036.2253343095,0.31703622533430953,0.31703622533430953,0.1477809501759582,1.9382900078623673,2.7887720003762366,-0.08202121397702378,3.8652954517732376,0.5833333333333334,0.9365158775041835,0.021720451699770313,0.9399544726832697,0.05130904214860583,0.07358550803622935,0.31197414656729805,0.00506207876701148,0.31197414656729805,0.00506207876701148,4835.025414914919,9330938.156360395,7.140141210817436,0.5950117675681198,2020-09-01,2021-08-31
12,8,score_weighted,2020-09-01,2021-08-31,252,1000000.0,1380487.6814771164,0.3804876814771163,0.3804876814771163,0.16449375866838625,2.0436444286262048,2.932708914692043,-0.09213867945005494,4.129510904086323,0.5992063492063492,1.047635231916911,0.040035120722218605,0.9446497187945305,0.05442775856195578,0.982954612037214,0.31197414656729805,0.06851353490981826,0.31197414656729805,0.06851353490981826,4303.8986351564445,8343055.198670731,6.063585042946496,0.5052987535788747,2020-09-01,2021-08-31
12,8,top_n_equal_weight,2020-09-01,2021-08-31,252,1000000.0,1384492.9529748398,0.38449295297483976,0.38449295297483976,0.1588975782931309,2.1281609925091973,3.074148271817126,-0.0882432665814824,4.357193107984111,0.5992063492063492,1.023115240087119,0.048958981288757,0.9550308577460056,0.047238736949183464,1.1747327377149095,0.31197414656729805,0.07251880640754171,0.31197414656729805,0.07251880640754171,4007.5442920272144,7746867.99131657,5.688914517448108,0.4740762097873423,2020-09-01,2021-08-31
12,9,alpha_risk_turnover,2020-10-01,2021-09-30,252,1000000.0,1350515.4380448174,0.35051543804481744,0.35051543804481744,0.14496962458823778,2.146292797743703,3.2072819918382387,-0.08573971687217663,4.0881338407890535,0.5873015873015873,0.9938604537224256,0.041431473099072504,0.9350051433161626,0.05141799840130177,0.7733733769108317,0.29948669791559746,0.051028740129219985,0.29948669791559746,0.051028740129219985,4244.532084395312,8188015.259661843,6.068461099910524,0.5057050916592104,2020-10-01,2021-09-30
12,9,cvar,2020-10-01,2021-09-30,252,1000000.0,1275846.0155896554,0.2758460155896554,0.2758460155896554,0.1511408841663274,1.687954908409443,2.489476585431256,-0.09152435542749371,3.013908312177983,0.5634920634920635,1.0135543703662275,-0.019941364260035514,0.914598945143286,0.06114360852791632,-0.2659796042363467,0.29948669791559746,-0.023640682325942075,0.29948669791559746,-0.023640682325942075,4029.0129503119365,7758053.370422792,5.707685512571311,0.4756404593809427,2020-10-01,2021-09-30
12,9,median_mad_de,2020-10-01,2021-09-30,252,1000000.0,1308315.3776442662,0.3083153776442662,0.3083153776442662,0.138792912697,2.006539286993311,2.9628979099939694,-0.08202121397702344,3.7589711575182783,0.5753968253968254,0.946525795617744,0.021623415859677114,0.9301024071419846,0.05149771310454916,0.13809316115830247,0.29948669791559746,0.008828679728668742,0.29948669791559746,0.008828679728668742,5052.263455871862,9760129.810033383,7.294811356446601,0.60790094637055,2020-10-01,2021-09-30
12,9,score_weighted,2020-10-01,2021-09-30,252,1000000.0,1381419.7360335488,0.38141973603354873,0.38141973603354873,0.15185136332704013,2.204920204176201,3.299634587795303,-0.09213867945005472,4.139626683496192,0.5952380952380952,1.0448796469734363,0.051258662828858895,0.9384544075036196,0.052805882676119534,1.201347003947494,0.29948669791559746,0.08193303811795127,0.29948669791559746,0.08193303811795127,4504.405249626716,8737560.990479456,6.176796782452558,0.51473306520438,2020-10-01,2021-09-30
12,9,top_n_equal_weight,2020-10-01,2021-09-30,252,1000000.0,1378078.7431801672,0.3780787431801671,0.3780787431801671,0.14678372074267695,2.2593786602368193,3.3920029577925708,-0.08824326658148218,4.284505297988445,0.5952380952380952,1.0218574554714004,0.05432633733864773,0.9494629660938618,0.046168678957783656,1.305171765549795,0.29948669791559746,0.07859204526456964,0.29948669791559746,0.07859204526456964,4195.333046563477,8116062.96528434,5.803696048606055,0.4836413373838378,2020-10-01,2021-09-30
12,10,alpha_risk_turnover,2020-11-02,2021-10-29,251,1000000.0,1567243.7147346498,0.5672437147346499,0.5700517714382121,0.1330545841705567,3.4596873780180157,5.587059297915635,-0.052625863427013475,10.832159974511654,0.6175298804780877,0.9683264487956241,0.1071620808988548,0.9235713061768439,0.051174782989690804,1.8683068211174552,0.42622458351030534,0.1410191312243445,0.42824335616291864,0.14180841527529342,4251.245708400707,8208340.994005609,5.963992043949059,0.4969993369957548,2020-11-02,2021-10-29
12,10,cvar,2020-11-02,2021-10-29,251,1000000.0,1502838.1032030308,0.5028381032030307,0.5052790842362922,0.14021546986092293,2.988976808602662,4.739432760729486,-0.06441546424180777,7.844064933531121,0.5936254980079682,0.9937229305559748,0.05667307267966028,0.8993895955463984,0.061300085300365265,0.8871719842098534,0.42622458351030534,0.07661351969272534,0.42824335616291864,0.07703572807337355,3829.707037091139,7384283.667598864,5.327538517791657,0.44396154314930486,2020-11-02,2021-10-29
12,10,median_mad_de,2020-11-02,2021-10-29,251,1000000.0,1524567.6416496632,0.5245676416496632,0.5271312556976739,0.13012968036077183,3.321166158257714,5.2880583880121526,-0.057692828400837226,9.13685929965646,0.601593625498008,0.9381285282154498,0.09003080314899495,0.914880685911478,0.05312001819935301,1.2700526764210478,0.42622458351030534,0.09834305813935784,0.42824335616291864,0.0988878995347553,5106.566199309958,9877014.116415264,7.221256881728095,0.6017714068106746,2020-11-02,2021-10-29
12,10,score_weighted,2020-11-02,2021-10-29,251,1000000.0,1616058.632585524,0.6160586325855242,0.6191519972465698,0.13952041477574026,3.5267628193091842,5.707100787222439,-0.05487925602989152,11.282077091375498,0.6254980079681275,1.01912305206809,0.12036383854560796,0.9269735577422119,0.05239406261773562,2.430396416885337,0.42622458351030534,0.18983404907521884,0.42824335616291864,0.19090864108365113,4460.223754931114,8661528.008673102,5.957299213141191,0.4964416010950994,2020-11-02,2021-10-29
12,10,top_n_equal_weight,2020-11-02,2021-10-29,251,1000000.0,1601222.0134289674,0.6012220134289674,0.6042280292975364,0.13563207563915505,3.5555418895151734,5.763917539781946,-0.05257577711952677,11.492517322642192,0.6254980079681275,1.0040616840777092,0.11604709167014109,0.9394560458890381,0.04647982413748006,2.5285908319233226,0.42622458351030534,0.17499742991866207,0.42824335616291864,0.17598467313461774,4132.279031584828,8004118.968608012,5.567903716616044,0.46399197638467027,2020-11-02,2021-10-29
12,11,alpha_risk_turnover,2020-12-01,2021-11-30,252,1000000.0,1446659.8236873443,0.44665982368734425,0.44665982368734425,0.13299236251434624,2.8448867392152333,4.324328850353286,-0.052625863427013475,8.48745834463722,0.6111111111111112,1.0176707815182693,0.12256236847823099,0.9396253456467276,0.04556233884833277,2.787473678035234,0.27596877289313815,0.1706910507942061,0.27596877289313815,0.1706910507942061,4617.892087159826,8932803.515937073,6.248045715709169,0.5206704763090974,2020-12-01,2021-11-30
12,11,cvar,2020-12-01,2021-11-30,252,1000000.0,1407469.540506139,0.40746954050613904,0.40746954050613904,0.13950461586194818,2.5212704502057117,3.827921418429504,-0.06441546424180777,6.325647813024342,0.5873015873015873,1.047839558490039,0.08836027279102969,0.9223172492845211,0.05422837836717789,1.8511428956221279,0.27596877289313815,0.1315007676130009,0.27596877289313815,0.1315007676130009,4189.452617417624,8091344.80876345,5.62768527263431,0.46897377271952584,2020-12-01,2021-11-30
12,11,median_mad_de,2020-12-01,2021-11-30,252,1000000.0,1441841.297672737,0.44184129767273683,0.44184129767273683,0.1304847086023568,2.8714396606541666,4.369043999581899,-0.05769282840083689,7.658513370204735,0.5873015873015873,0.9879559752740082,0.1263617771324283,0.9297198224970623,0.04807604799504155,2.5654059401453035,0.27596877289313815,0.16587252477959868,0.27596877289313815,0.16587252477959868,5427.101314177841,10512708.485918561,7.4241401541611545,0.6186783461800961,2020-12-01,2021-11-30
12,11,score_weighted,2020-12-01,2021-11-30,252,1000000.0,1466991.8271421278,0.46699182714212784,0.46699182714212784,0.13826430874979534,2.8426644004660337,4.307792996094799,-0.054879256029891854,8.509441652921913,0.6190476190476191,1.05295403237409,0.1283849411793044,0.9351331305989098,0.049416237977092894,2.8673700357208864,0.27596877289313815,0.1910230542489897,0.27596877289313815,0.1910230542489897,4730.435578438659,9200269.121256422,6.068361696174632,0.5056968080145529,2020-12-01,2021-11-30
12,11,top_n_equal_weight,2020-12-01,2021-11-30,252,1000000.0,1447125.9846378537,0.4471259846378537,0.4471259846378537,0.13350466871128877,2.8369068554861636,4.288535406619881,-0.05257577711952666,8.504410379353024,0.6190476190476191,1.0272327759740032,0.12055111620347014,0.9448144635954626,0.04386456782752546,2.9043013058481137,0.27596877289313815,0.17115721174471554,0.27596877289313815,0.17115721174471554,4435.092506400993,8605044.269488709,5.743398801939232,0.47861656682826936,2020-12-01,2021-11-30
