period,period_start,period_end,signal,months,mean_ic,median_ic,std_ic,preferred_direction,directional_mean_ic,directional_month_ratio
2016,2016-01-01,2016-12-31,average_dollar_volume_20d_sector_neutral,12,0.003761504601840753,0.0041296518607443,0.1042926085975076,lower_is_better,-0.003761504601840753,0.5
2016,2016-01-01,2016-12-31,beta_60d_market_sector_neutral,12,0.0707563025210084,0.08897959183673465,0.17166140307256045,higher_is_better,0.0707563025210084,0.75
2016,2016-01-01,2016-12-31,distance_sma_200d_sector_neutral,12,-0.019551820728291296,-0.01522208883553415,0.14687803825150092,higher_is_better,-0.019551820728291296,0.4166666666666667
2016,2016-01-01,2016-12-31,distance_sma_50d_sector_neutral,12,-0.06623449379751896,-0.09733493397358939,0.1315563125555166,lower_is_better,0.06623449379751896,0.8333333333333334
2016,2016-01-01,2016-12-31,dollar_volume_change_20d_60d_sector_neutral,12,-0.07052420968387353,-0.10156062424969985,0.11542740900357201,lower_is_better,0.07052420968387353,0.75
2016,2016-01-01,2016-12-31,downside_volatility_60d_sector_neutral,12,0.09078031212484992,0.105594237695078,0.1548203442013811,higher_is_better,0.09078031212484992,0.8333333333333334
2016,2016-01-01,2016-12-31,max_drawdown_126d_sector_neutral,12,-0.11751100440176065,-0.1361824729891956,0.15360930828440988,lower_is_better,0.11751100440176065,0.8333333333333334
2016,2016-01-01,2016-12-31,momentum_12_1_sector_neutral,12,-0.013493397358943567,-0.028331332533013148,0.1635741652325619,lower_is_better,0.013493397358943567,0.6666666666666666
2016,2016-01-01,2016-12-31,momentum_6_1_sector_neutral,12,-0.01598239295718285,-0.06607442977190871,0.15119208919090435,higher_is_better,-0.01598239295718285,0.25
2016,2016-01-01,2016-12-31,positive_day_ratio_60d_sector_neutral,12,-0.10114026360744421,-0.11953412826889015,0.13988112376742207,lower_is_better,0.10114026360744421,0.8333333333333334
2016,2016-01-01,2016-12-31,return_1m_sector_neutral,12,-0.06385754301720684,-0.0544057623049219,0.117769852344125,lower_is_better,0.06385754301720684,0.8333333333333334
2016,2016-01-01,2016-12-31,return_1w_sector_neutral,12,-0.07961584633853541,-0.029243697478991547,0.1319730835822969,lower_is_better,0.07961584633853541,0.6666666666666666
2016,2016-01-01,2016-12-31,return_3m_sector_neutral,12,-0.04023209283713484,-0.04417767106842735,0.10439917861579961,higher_is_better,-0.04023209283713484,0.25
2016,2016-01-01,2016-12-31,reversal_1m_sector_neutral,12,0.06385754301720684,0.0544057623049219,0.117769852344125,higher_is_better,0.06385754301720684,0.8333333333333334
2016,2016-01-01,2016-12-31,sma_50_200_spread_sector_neutral,12,-0.004113645458183268,-0.0477310924369747,0.16445980573795385,higher_is_better,-0.004113645458183268,0.3333333333333333
2016,2016-01-01,2016-12-31,volatility_20d_sector_neutral,12,0.03805522208883553,0.03442977190876345,0.13615055777988178,higher_is_better,0.03805522208883553,0.5833333333333334
2016,2016-01-01,2016-12-31,volatility_60d_sector_neutral,12,0.1023049219687875,0.15683073229291716,0.1252118102940232,higher_is_better,0.1023049219687875,0.8333333333333334
2017,2017-01-01,2017-12-31,amihud_illiquidity_20d_sector_neutral,12,-0.008651460584233687,-0.0494597839135654,0.1388785551432771,higher_is_better,-0.008651460584233687,0.4166666666666667
2017,2017-01-01,2017-12-31,average_dollar_volume_20d_sector_neutral,12,0.009707883153261312,0.0067707082833133505,0.13411902298865855,lower_is_better,-0.009707883153261312,0.5
2017,2017-01-01,2017-12-31,beta_60d_market_sector_neutral,12,0.029571828731492594,-0.0023529411764706,0.16426932022295368,higher_is_better,0.029571828731492594,0.5
2017,2017-01-01,2017-12-31,distance_sma_200d_sector_neutral,12,0.032765106042416954,-0.015270108043217299,0.22648959564330784,higher_is_better,0.032765106042416954,0.5
2017,2017-01-01,2017-12-31,distance_sma_50d_sector_neutral,12,0.004441776710684262,-0.02026410564225695,0.13371730836967774,lower_is_better,-0.004441776710684262,0.5
2017,2017-01-01,2017-12-31,dollar_volume_change_20d_60d_sector_neutral,12,-0.00492997198879553,0.0077791116446578,0.13377873811923346,lower_is_better,0.00492997198879553,0.4166666666666667
2017,2017-01-01,2017-12-31,downside_volatility_60d_sector_neutral,12,-0.02233693477390956,-0.049123649459783855,0.16024604071486542,higher_is_better,-0.02233693477390956,0.3333333333333333
2017,2017-01-01,2017-12-31,max_drawdown_126d_sector_neutral,12,-0.031244497799119652,-0.06285714285714285,0.20574867941754227,lower_is_better,0.031244497799119652,0.6666666666666666
2017,2017-01-01,2017-12-31,momentum_12_1_sector_neutral,12,0.01051620648259304,-0.0139735894357743,0.18275784012501486,lower_is_better,-0.01051620648259304,0.5
2017,2017-01-01,2017-12-31,momentum_6_1_sector_neutral,12,0.02083233293317328,-0.026650660264105598,0.24306770983441106,higher_is_better,0.02083233293317328,0.4166666666666667
2017,2017-01-01,2017-12-31,positive_day_ratio_60d_sector_neutral,12,0.12215369114821524,0.1236957977885206,0.19960908246182074,lower_is_better,-0.12215369114821524,0.16666666666666666
2017,2017-01-01,2017-12-31,return_1m_sector_neutral,12,-0.011108443377350929,0.00624249699879955,0.13331779872388977,lower_is_better,0.011108443377350929,0.5
2017,2017-01-01,2017-12-31,return_1w_sector_neutral,12,0.028451380552220896,0.0228091236494598,0.13963445840586033,lower_is_better,-0.028451380552220896,0.5
2017,2017-01-01,2017-12-31,return_3m_sector_neutral,12,0.04553021208483394,0.11735894357743096,0.16273583292105112,higher_is_better,0.04553021208483394,0.5833333333333334
2017,2017-01-01,2017-12-31,reversal_1m_sector_neutral,12,0.011108443377350929,-0.00624249699879955,0.13331779872388977,higher_is_better,0.011108443377350929,0.5
2017,2017-01-01,2017-12-31,sma_50_200_spread_sector_neutral,12,0.018279311724689887,0.006338535414165651,0.25292073227697215,higher_is_better,0.018279311724689887,0.5
2017,2017-01-01,2017-12-31,volatility_20d_sector_neutral,12,0.029171668667466993,0.0318847539015606,0.15846669308900782,higher_is_better,0.029171668667466993,0.5833333333333334
2017,2017-01-01,2017-12-31,volatility_60d_sector_neutral,12,-0.012717086834733882,-0.05325330132052815,0.17739496860590928,higher_is_better,-0.012717086834733882,0.4166666666666667
2018,2018-01-01,2018-12-31,amihud_illiquidity_20d_sector_neutral,12,0.04981192476990796,0.0235774309723889,0.11377135535247371,higher_is_better,0.04981192476990796,0.5833333333333334
2018,2018-01-01,2018-12-31,average_dollar_volume_20d_sector_neutral,12,-0.022120848339335742,-0.002929171668667449,0.12398481200556917,lower_is_better,0.022120848339335742,0.5
2018,2018-01-01,2018-12-31,beta_60d_market_sector_neutral,12,-0.05621448579431771,-0.0958463385354141,0.11914032365735519,higher_is_better,-0.05621448579431771,0.3333333333333333
2018,2018-01-01,2018-12-31,distance_sma_200d_sector_neutral,12,-0.01597438975590237,0.0592076830732292,0.22561554263007486,higher_is_better,-0.01597438975590237,0.5833333333333334
2018,2018-01-01,2018-12-31,distance_sma_50d_sector_neutral,12,-0.07871948779511802,-0.04499399759903955,0.18484925838575247,lower_is_better,0.07871948779511802,0.6666666666666666
2018,2018-01-01,2018-12-31,dollar_volume_change_20d_60d_sector_neutral,12,0.025274109643857564,-0.01277310924369745,0.1532399070308308,lower_is_better,-0.025274109643857564,0.5833333333333334
2018,2018-01-01,2018-12-31,downside_volatility_60d_sector_neutral,12,-0.0024649859943977567,-0.08014405762304916,0.14738176661110142,higher_is_better,-0.0024649859943977567,0.4166666666666667
2018,2018-01-01,2018-12-31,max_drawdown_126d_sector_neutral,12,-0.01970388155262104,-0.02482593037214885,0.12664355455992637,lower_is_better,0.01970388155262104,0.5833333333333334
2018,2018-01-01,2018-12-31,momentum_12_1_sector_neutral,12,-0.00522609043617446,-0.0172869147659063,0.21177585150277975,lower_is_better,0.00522609043617446,0.5833333333333334
2018,2018-01-01,2018-12-31,momentum_6_1_sector_neutral,12,-0.037430972388955576,-0.030540216086434552,0.17966864695612803,higher_is_better,-0.037430972388955576,0.4166666666666667
2018,2018-01-01,2018-12-31,positive_day_ratio_60d_sector_neutral,12,-0.025286076436166982,-0.01210235504828785,0.14209434639416552,lower_is_better,0.025286076436166982,0.5833333333333334
2018,2018-01-01,2018-12-31,return_1m_sector_neutral,12,-0.0556862745098039,-0.01214885954381755,0.1710613040926882,lower_is_better,0.0556862745098039,0.5
2018,2018-01-01,2018-12-31,return_1w_sector_neutral,12,-0.031516606642657055,-0.08192076830732285,0.14774615228634755,lower_is_better,0.031516606642657055,0.6666666666666666
2018,2018-01-01,2018-12-31,return_3m_sector_neutral,12,-0.029563825530212088,0.043793517406962704,0.1944737203097334,higher_is_better,-0.029563825530212088,0.5833333333333334
2018,2018-01-01,2018-12-31,reversal_1m_sector_neutral,12,0.0556862745098039,0.01214885954381755,0.1710613040926882,higher_is_better,0.0556862745098039,0.5
2018,2018-01-01,2018-12-31,sma_50_200_spread_sector_neutral,12,-0.0024969987995198165,0.0189675870348139,0.22886551202180536,higher_is_better,-0.0024969987995198165,0.5
2018,2018-01-01,2018-12-31,volatility_20d_sector_neutral,12,-0.0008243297318927626,-0.0427851140456182,0.17724715580643816,higher_is_better,-0.0008243297318927626,0.4166666666666667
2018,2018-01-01,2018-12-31,volatility_60d_sector_neutral,12,-0.010532212885154045,-0.0488355342136854,0.135817735762071,higher_is_better,-0.010532212885154045,0.4166666666666667
2019,2019-01-01,2019-12-31,amihud_illiquidity_20d_sector_neutral,12,-0.04340936374549819,-0.0460984393757503,0.16027280298130622,higher_is_better,-0.04340936374549819,0.3333333333333333
2019,2019-01-01,2019-12-31,average_dollar_volume_20d_sector_neutral,12,0.03995198079231692,-0.008307322929171648,0.1639302864437515,lower_is_better,-0.03995198079231692,0.5
2019,2019-01-01,2019-12-31,beta_60d_market_sector_neutral,12,0.06773109243697478,0.059975990396158405,0.22140481831417785,higher_is_better,0.06773109243697478,0.5833333333333334
2019,2019-01-01,2019-12-31,distance_sma_200d_sector_neutral,12,-0.006034413765506188,0.01392557022809125,0.1859420128045071,higher_is_better,-0.006034413765506188,0.5
2019,2019-01-01,2019-12-31,distance_sma_50d_sector_neutral,12,0.031068427370948382,0.03308523409363745,0.16038786550065212,lower_is_better,-0.031068427370948382,0.5
2019,2019-01-01,2019-12-31,dollar_volume_change_20d_60d_sector_neutral,12,0.019151660664265695,0.031548619447779105,0.0941236288533629,lower_is_better,-0.019151660664265695,0.4166666666666667
2019,2019-01-01,2019-12-31,downside_volatility_60d_sector_neutral,12,0.0489155662264906,0.076734693877551,0.21334830398259552,higher_is_better,0.0489155662264906,0.5833333333333334
2019,2019-01-01,2019-12-31,max_drawdown_126d_sector_neutral,12,-0.05257302921168469,-0.03366146458583435,0.18965882782908744,lower_is_better,0.05257302921168469,0.5
2019,2019-01-01,2019-12-31,momentum_12_1_sector_neutral,12,-0.07050020008003197,-0.1334933973589435,0.25304922630632704,lower_is_better,0.07050020008003197,0.5833333333333334
2019,2019-01-01,2019-12-31,momentum_6_1_sector_neutral,12,-0.04231292517006802,-0.045426170468187255,0.23433717016329206,higher_is_better,-0.04231292517006802,0.4166666666666667
2019,2019-01-01,2019-12-31,positive_day_ratio_60d_sector_neutral,12,-0.025446493276087,-0.0943673148649269,0.18810861744094098,lower_is_better,0.025446493276087,0.5833333333333334
2019,2019-01-01,2019-12-31,return_1m_sector_neutral,12,0.011052420968387364,0.0139255702280912,0.2053561612252232,lower_is_better,-0.011052420968387364,0.4166666666666667
2019,2019-01-01,2019-12-31,return_1w_sector_neutral,12,0.026130452180872347,0.018151260504201648,0.15489918660079594,lower_is_better,-0.026130452180872347,0.5
2019,2019-01-01,2019-12-31,return_3m_sector_neutral,12,0.0035934373749499787,0.0338055222088835,0.1375690209406252,higher_is_better,0.0035934373749499787,0.6666666666666666
2019,2019-01-01,2019-12-31,reversal_1m_sector_neutral,12,-0.011052420968387364,-0.0139255702280912,0.2053561612252232,higher_is_better,-0.011052420968387364,0.4166666666666667
2019,2019-01-01,2019-12-31,sma_50_200_spread_sector_neutral,12,-0.039015606242496975,-0.0313085234093637,0.2231388466197672,higher_is_better,-0.039015606242496975,0.3333333333333333
2019,2019-01-01,2019-12-31,volatility_20d_sector_neutral,12,0.02287314925970388,-0.032749099639855894,0.18830580559594864,higher_is_better,0.02287314925970388,0.4166666666666667
2019,2019-01-01,2019-12-31,volatility_60d_sector_neutral,12,0.05312525010004001,0.022905162064825943,0.21996519896813635,higher_is_better,0.05312525010004001,0.5
