month,strategy_name,monthly_return
2022-06-30,momentum_3m_top20_equal_weight,-0.07822902395541531
2022-06-30,ridge_top20_equal_weight,-0.07701273577981715
2022-06-30,spy_buy_and_hold,-0.082460335016179
2022-06-30,universe_equal_weight,-0.07790982763628163
2022-07-31,elastic_net_score_weighted,0.10441780256631428
2022-07-31,elastic_net_top20_equal_weight,0.1144244037219142
2022-07-31,momentum_3m_top20_equal_weight,0.07133173297185413
2022-07-31,ridge_top20_equal_weight,0.11452056481519057
2022-07-31,spy_buy_and_hold,0.09208731718814978
2022-07-31,universe_equal_weight,0.09022346731485364
2022-08-31,elastic_net_score_weighted,-0.027647351736503012
2022-08-31,elastic_net_top20_equal_weight,-0.02948358059300893
2022-08-31,momentum_3m_top20_equal_weight,-0.03365869693439072
2022-08-31,ridge_top20_equal_weight,-0.029483580593008818
2022-08-31,spy_buy_and_hold,-0.04080208211397174
2022-08-31,universe_equal_weight,-0.030887845456587737
2022-09-30,elastic_net_score_weighted,-0.08775134392608164
2022-09-30,elastic_net_top20_equal_weight,-0.08423669826350266
2022-09-30,momentum_3m_top20_equal_weight,-0.08360198331647217
2022-09-30,ridge_top20_equal_weight,-0.08423669826350311
2022-09-30,spy_buy_and_hold,-0.09244577326810499
2022-09-30,universe_equal_weight,-0.08724684631838853
2022-10-31,elastic_net_score_weighted,0.09679109799942776
2022-10-31,elastic_net_top20_equal_weight,0.0992885489702886
2022-10-31,momentum_3m_top20_equal_weight,0.10625154358764655
2022-10-31,ridge_top20_equal_weight,0.09475478004083637
2022-10-31,spy_buy_and_hold,0.08127572016460993
2022-10-31,universe_equal_weight,0.0972897916982356
2022-11-30,elastic_net_score_weighted,0.0745750057668253
2022-11-30,elastic_net_top20_equal_weight,0.06849263269632022
2022-11-30,momentum_3m_top20_equal_weight,0.0563541145761739
2022-11-30,ridge_top20_equal_weight,0.07143967078671198
2022-11-30,spy_buy_and_hold,0.0555914979447536
2022-11-30,universe_equal_weight,0.07388331692535521
2022-12-31,elastic_net_score_weighted,-0.059562374821513164
2022-12-31,elastic_net_top20_equal_weight,-0.0628260414891143
2022-12-31,momentum_3m_top20_equal_weight,-0.028684860324506567
2022-12-31,ridge_top20_equal_weight,-0.06291931667202755
2022-12-31,spy_buy_and_hold,-0.05762854814249363
2022-12-31,universe_equal_weight,-0.04838386495769553
2023-01-31,elastic_net_score_weighted,0.10197771109124965
2023-01-31,elastic_net_top20_equal_weight,0.09419541299233636
2023-01-31,momentum_3m_top20_equal_weight,0.042457351784298325
2023-01-31,ridge_top20_equal_weight,0.09974123493497267
2023-01-31,spy_buy_and_hold,0.06288756895122005
2023-01-31,universe_equal_weight,0.05857234271144662
2023-02-28,elastic_net_score_weighted,-0.015918043406453974
2023-02-28,elastic_net_top20_equal_weight,-0.020143630673493007
2023-02-28,momentum_3m_top20_equal_weight,-0.028434337902829898
2023-02-28,ridge_top20_equal_weight,-0.003119303708283838
2023-02-28,spy_buy_and_hold,-0.02514257501632977
2023-02-28,universe_equal_weight,-0.027952518966320228
2023-03-31,elastic_net_score_weighted,0.04651888881628974
2023-03-31,elastic_net_top20_equal_weight,0.045173033961597886
2023-03-31,momentum_3m_top20_equal_weight,0.03994161829764353
2023-03-31,ridge_top20_equal_weight,0.04443967940623361
2023-03-31,spy_buy_and_hold,0.03707761286041311
2023-03-31,universe_equal_weight,0.033533312838205154
2023-04-30,elastic_net_score_weighted,0.015422305703080896
2023-04-30,elastic_net_top20_equal_weight,0.015140083069747234
2023-04-30,momentum_3m_top20_equal_weight,0.014085147993970759
2023-04-30,ridge_top20_equal_weight,0.015140083069747456
2023-04-30,spy_buy_and_hold,0.01597499793803392
2023-04-30,universe_equal_weight,0.019455046250885788
2023-05-31,elastic_net_score_weighted,0.016911889247599676
2023-05-31,elastic_net_top20_equal_weight,0.019866038127674956
2023-05-31,momentum_3m_top20_equal_weight,0.004323111342450892
2023-05-31,ridge_top20_equal_weight,0.019866038127675845
2023-05-31,spy_buy_and_hold,0.004616277344481334
2023-05-31,universe_equal_weight,8.686648786193629e-05
2023-06-30,elastic_net_score_weighted,0.0706219983599985
2023-06-30,elastic_net_top20_equal_weight,0.06969476401019059
2023-06-30,momentum_3m_top20_equal_weight,0.0698700156814327
2023-06-30,ridge_top20_equal_weight,0.06969476401019015
2023-06-30,spy_buy_and_hold,0.06479971073208612
2023-06-30,universe_equal_weight,0.06562679315241726
2023-07-31,elastic_net_score_weighted,0.058894408993897196
2023-07-31,elastic_net_top20_equal_weight,0.061738214863370944
2023-07-31,momentum_3m_top20_equal_weight,0.035501151195515224
2023-07-31,ridge_top20_equal_weight,0.06309746317759402
2023-07-31,spy_buy_and_hold,0.03273325825695528
2023-07-31,universe_equal_weight,0.03772353381309301
2023-08-31,elastic_net_score_weighted,-0.019237155114689486
2023-08-31,elastic_net_top20_equal_weight,-0.01815578004589402
2023-08-31,momentum_3m_top20_equal_weight,-0.007430142190775202
2023-08-31,ridge_top20_equal_weight,-0.015151878243252592
2023-08-31,spy_buy_and_hold,-0.016251943528180934
2023-08-31,universe_equal_weight,-0.01743975486637983
2023-09-30,elastic_net_score_weighted,-0.044504536516399296
2023-09-30,elastic_net_top20_equal_weight,-0.046383402297417775
2023-09-30,momentum_3m_top20_equal_weight,-0.04776388961560063
