model_name,as_of_date,observations,ic,q1_mean_excess_return,q2_mean_excess_return,q3_mean_excess_return,q4_mean_excess_return,q5_mean_excess_return,top_bottom_spread,top_quintile_precision,top_quintile_turnover
core_percentile_ensemble,2021-02-26,50,-0.34278030566848683,0.010077121830633917,0.023530408554753614,0.0019819272760699612,-0.03913652377069132,-0.04482823383199315,-0.05490535566262707,0.2,0.4
core_percentile_ensemble,2021-03-31,50,-0.1094909937771902,0.026464822119999287,0.003073808078147222,0.01066869078701369,-0.015445775629239933,0.005379802798419408,-0.021085019321579877,0.2,0.19999999999999996
core_percentile_ensemble,2021-04-30,50,0.1744853776396982,-0.008132127065837259,-0.009545651908420105,-0.02008629439838372,-0.0020962938486794092,0.024996372433129542,0.033128499498966804,0.5,0.4
core_percentile_ensemble,2021-05-28,50,0.3180442880842107,0.007331919667139042,0.007139412473281914,0.00023717406812030496,0.0036029120781400415,0.05481308209379293,0.047481162426653886,0.3,0.5
core_percentile_ensemble,2021-06-30,50,0.006916426712416605,-0.01758553324391494,0.019334352291289214,-0.012097366026059542,-0.006454891183952727,-0.011759133366912778,0.005826399877002163,0.3,0.19999999999999996
core_percentile_ensemble,2021-07-30,50,0.2938407251900709,-0.023560732247714412,0.006819987026125085,-0.012946279108968783,-0.00031429199262169585,0.028168669330188613,0.051729401577903025,0.4,0.4
core_percentile_ensemble,2021-08-31,50,0.12349000166734611,0.004603339118277716,0.03141362359698542,0.03280606084098074,0.01738173552588985,0.036409362970606284,0.031806023852328565,0.3,0.4
core_percentile_ensemble,2021-09-30,50,0.2745503109803774,-0.007811255080555668,-0.025838457684167093,-0.03947060871436869,0.03420443975085676,0.03464982044473539,0.04246107552529106,0.3,0.4
core_percentile_ensemble,2021-10-29,50,0.08021904574921145,0.001446188007781224,0.01363548915716809,-0.02407777068799639,0.023499300556636626,0.061485990936338074,0.06003980292855685,0.4,0.30000000000000004
core_percentile_ensemble,2021-11-30,50,-0.14914261630952202,0.013243029599248491,-0.001832224349813183,0.008880096989438546,0.006357133214245603,-0.02406168323726935,-0.037304712836517845,0.2,0.5
core_percentile_ensemble,2021-12-31,50,-0.11005164638802577,0.015244319757194702,0.009486152764966971,-0.0034528086447510598,0.0024501442505030836,0.024644203047374347,0.009399883290179645,0.4,0.4
core_percentile_ensemble,2022-01-31,50,-0.07748103041525634,0.02971999512879455,-0.0038725711953250253,0.013862430098631851,-0.0051774841446688424,0.011544506449415893,-0.018175488679378658,0.2,0.30000000000000004
core_percentile_ensemble,2022-02-28,50,0.09088071149308083,0.0067873373746271115,-0.024995816082203436,-0.003986662149114984,-0.00025022454785369466,0.02527488446745313,0.018487547092826018,0.3,0.4
core_percentile_ensemble,2022-03-31,50,-0.0035075081401236296,-0.019318746224489248,-0.005572945045672917,-0.014263103820648482,0.008656936775476154,-0.05603853192370563,-0.036719785699216384,0.1,0.5
core_percentile_ensemble,2022-04-29,50,0.17336376770597337,0.00196957857872867,-0.026263348100715456,-0.0002539284296558697,-0.009363367809634215,0.02706115254795798,0.02509157396922931,0.3,0.30000000000000004
core_percentile_ensemble,2022-05-31,50,-0.1677112623651098,0.017543398095970587,-0.011635312719705592,-0.009535598217359775,0.01794406356332422,-0.014071744494003635,-0.03161514258997422,0.1,0.30000000000000004
core_percentile_ensemble,2022-06-30,50,0.2527863418440561,-0.02424148591505406,0.0053444890680908515,-0.01082567757833558,0.037493708786654534,0.008220090478638874,0.03246157639369293,0.2,0.4
core_percentile_ensemble,2022-07-29,50,-0.13948797351460612,-0.00502455935984748,0.011588018473992712,0.03610505135426799,0.0010044199676386145,-0.012086185037622299,-0.007061625677774818,0.1,0.4
core_percentile_ensemble,2022-08-31,50,-0.03501861641941108,-0.006078970175120657,0.018561466542830675,-0.00458670021114137,-0.008795060861313564,0.01189407738165731,0.017973047556777966,0.3,0.6
core_percentile_ensemble,2022-09-30,50,0.06958818635820188,-0.009561240443931095,0.015855328618955045,-0.014171142073708376,-0.053209848389331,0.046788885032550145,0.056350125476481244,0.3,0.4
core_percentile_ensemble,2022-10-31,50,0.40494597839135654,-0.04777558562535707,-0.003158526181208143,-0.016351028164223513,-0.016316257435681512,0.05098837422521285,0.09876395985056992,0.4,0.4
core_percentile_ensemble,2022-11-30,50,-0.20307322929171667,-0.009121157203491815,0.0032937505490034714,-0.004494944453565708,-0.008710124162705658,-0.06136741175584104,-0.05224625455234923,0.1,0.5
core_percentile_ensemble,2022-12-30,50,0.20985134861323812,-0.004671745721716858,-0.022453797063342697,0.050028791476870685,0.030653027916971276,0.05267849462270376,0.05735024034442062,0.3,0.5
core_percentile_ensemble,2023-01-31,50,-0.003361909612129921,0.006217361239738428,0.014940086836617895,-0.008619802558584855,0.027738322176295137,0.01993574663373344,0.013718385393995013,0.3,0.4
core_percentile_ensemble,2023-02-28,50,-0.020848847605559894,0.02342871593764345,-0.0025977462163981,-0.0411070363003445,-0.029610971025822174,0.04166594984271867,0.01823723390507522,0.4,0.4
core_percentile_ensemble,2023-03-31,50,-0.24199631316180828,-0.012447446146093166,0.04240432422584435,-0.016627327796999835,-0.02530029965397358,-0.03075820437403968,-0.018310758227946512,0.2,0.5
core_percentile_ensemble,2023-04-28,50,0.21910571462400624,0.01090522633757226,0.004773022787509784,0.004866069530902861,0.06987772710423514,0.0805573207292731,0.06965209439170084,0.2,0.30000000000000004
core_percentile_ensemble,2023-05-31,50,0.00475458654440254,0.004782557041606572,-0.024117532255687524,0.00855721243874672,0.01991440689057732,-0.0007906158599978342,-0.005573172901604406,0.2,0.30000000000000004
core_percentile_ensemble,2023-06-30,50,0.39299613796972266,-0.03767721345174811,0.002791025686038806,0.025317352255537818,0.011001027442455347,0.05123821252171582,0.08891542597346394,0.5,0.19999999999999996
core_percentile_ensemble,2023-07-31,50,-0.1948220456526317,0.0036712426774137886,0.012426757918686759,0.007124962071877195,-0.006154881821735403,0.001112799268228748,-0.0025584434091850405,0.2,0.4
core_percentile_ensemble,2023-08-31,50,-0.12395543304144399,0.0010064118099134324,-0.006656665680398843,-0.00925403196336072,0.017606021703030838,-0.016013230155841975,-0.017019641965755408,0.0,0.19999999999999996
core_percentile_ensemble,2023-09-29,50,-0.03861857117966368,0.0174570131314864,-0.008535726100277285,-0.01440876154505546,-0.008547741004837827,0.018171894846633153,0.0007148817151467549,0.2,0.19999999999999996
core_percentile_ensemble,2023-10-31,50,0.3808929261851632,-0.035438849219468924,-0.02731378438050055,-0.009473030051330055,0.017484907166490215,0.02002867089271887,0.05546752011218779,0.3,0.6
core_percentile_ensemble,2023-11-30,50,0.0888045739455913,-0.0064681001761317854,-0.0012088024544320342,0.017122206859213417,0.029526269954731642,-0.0025081312826467084,0.003959968893485077,0.3,0.7
core_percentile_ensemble,2023-12-29,50,-0.12171282155778103,0.015851848412112034,0.008366808202750287,-0.009950693792934295,-0.017809852488146972,0.00828098935211663,-0.007570859059995404,0.2,0.30000000000000004
core_percentile_ensemble,2024-01-31,50,0.12002305586264611,0.012015528134972864,0.013761295682218067,0.00024496579214254853,0.005538813409953869,0.017024933924262808,0.005009405789289944,0.2,0.4
core_percentile_ensemble,2024-02-29,50,0.14797560428683978,-0.005132620677620059,-0.013894979187199152,0.02606023661739847,-0.00294494244293918,0.011320167084546329,0.01645278776216639,0.2,0.30000000000000004
core_percentile_ensemble,2024-03-28,50,0.1328049990266105,-0.015481147093001824,-0.006783928951506968,0.00010678812599106413,0.001029984648382265,-0.013532941383037822,0.0019482057099640022,0.1,0.6
core_percentile_ensemble,2024-04-30,50,0.10416866883645565,0.009466393708403941,-0.0003651983089808963,0.01883178224019918,-0.004534109676885267,0.06287724062145243,0.05341084691304849,0.4,0.30000000000000004
core_percentile_ensemble,2024-05-31,50,0.09250276334191933,0.019902500893889796,-0.0006030923893415308,-0.031728648678168214,0.02004953690028415,0.04769566014921377,0.02779315925532397,0.2,0.4
core_percentile_ensemble,2024-06-28,50,0.00917475313658646,-0.002121911869460058,0.019718621240491695,-0.03940651717707476,0.0068613057838732725,-0.008931589800368744,-0.006809677930908685,0.3,0.30000000000000004
core_percentile_ensemble,2024-07-31,50,-0.07267400272988948,-0.006185733874761856,-0.011130829823276733,-0.0025329496932036456,-0.006285716165899713,-0.010069927000254341,-0.0038841931254924847,0.3,0.5
core_percentile_ensemble,2024-08-30,50,-0.03203881319549943,0.003073178848079572,0.004742087475709633,0.01726461517000698,0.027877894384856716,5.59298014302323e-05,-0.00301724904664934,0.1,0.4
core_percentile_ensemble,2024-09-30,50,0.14702563014537007,0.002989649565045438,-0.02600645865493374,-0.0004265001094104437,-0.005381186722295583,0.03792286308520994,0.0349332135201645,0.4,0.4
core_percentile_ensemble,2024-10-31,50,0.060510013245538286,-0.026775176253911938,-0.015300879484933994,-0.003253757291084547,0.04780098989389142,-0.001992629335780005,0.024782546918131934,0.2,0.7
core_percentile_ensemble,2024-11-29,50,0.03756455149517073,0.021385574659384243,-0.03287603249170146,0.010972092893800633,0.013005656194270809,0.06416660327697406,0.04278102861758981,0.2,0.30000000000000004
core_percentile_ensemble,2024-12-31,50,0.12655188325660488,-0.01483905906717703,0.014636764192202856,-0.021128237400170592,-0.0203622657133135,0.023397642719600865,0.03823670178677789,0.4,0.4
core_percentile_ensemble,2025-01-31,50,-0.22657733409770736,0.02238816019252209,-0.0025376072424024955,0.01249816828557836,0.005023310955308868,-0.04327177411160108,-0.06565993430412317,0.1,0.4
core_percentile_ensemble,2025-02-28,50,-0.3298033329499453,0.011352685588205968,0.03456956645503734,-0.02861368838101993,-0.0011188913930026856,-0.018294858120484748,-0.029647543708690716,0.1,0.5
core_percentile_ensemble,2025-03-31,50,0.09295511547640184,0.01981208875254418,-0.010563256484050742,-0.036906746153771944,-0.0038456223767224353,0.05993994913730738,0.0401278603847632,0.4,0.5
core_percentile_ensemble,2025-04-30,50,0.24274015426473308,-0.011339417456249867,-0.016152531483740896,-0.027108016858903294,0.03734348674321464,0.021936465975933996,0.033275883432183864,0.3,0.8
core_percentile_ensemble,2025-05-30,50,0.4514998116192351,-0.04130420117637494,-0.035204416923655404,0.04317309289027514,0.008934393578363087,0.027901429307036818,0.06920563048341176,0.4,0.4
core_percentile_ensemble,2025-06-30,50,-0.05216389092178452,-0.012336008862926628,-0.012909509196317026,0.03398836502613119,-0.009242582110055497,-0.020590329924096252,-0.008254321061169623,0.2,0.19999999999999996
core_percentile_ensemble,2025-07-31,50,0.1090350206191997,0.007100644976211712,-0.0120595504324142,0.003701310028401439,-0.0041146353477705564,0.024459623397463624,0.017358978421251912,0.3,0.4
core_percentile_ensemble,2025-08-29,50,-0.0793929078844762,0.023387533277245808,0.010686095883884106,-0.0149667197739774,0.05108754443192972,0.008244789976050082,-0.015142743301195727,0.2,0.30000000000000004
core_percentile_ensemble,2025-09-30,50,0.1714107454345934,-0.024720258562336606,0.023522857347391245,0.00922210530004015,0.026491186900289287,0.027383691426886025,0.05210394998922263,0.4,0.30000000000000004
core_percentile_ensemble,2025-10-31,50,-0.019980788280314632,-0.007976858444905088,-0.0033578737869886964,0.0017841052157139936,0.032212044820540076,-0.0355294213667303,-0.02755256292182521,0.2,0.5
core_percentile_ensemble,2025-11-28,50,0.19613399108826535,-0.01779852396862186,-0.0024415310658139288,0.022244265437581557,-0.014309799310548455,0.008535521527063305,0.026334045495685167,0.3,0.19999999999999996
core_percentile_ensemble,2025-12-31,50,-0.10184963942610832,-0.019778969376413602,-0.01161097970808338,-0.0004746845244467113,0.02610208688935345,-0.04979308688201049,-0.03001411750559689,0.2,0.4
core_percentile_ensemble,2026-01-30,50,-0.13169080223514637,0.011445115305970689,0.006506706876020174,0.004693474004216358,0.0044136032001620305,-0.004581015814088429,-0.016026131120059118,0.2,0.09999999999999998
core_percentile_ensemble,2026-02-27,50,-0.03261052323766024,-0.0012327192066094671,0.013260185033023963,-0.006764977649742076,0.04628363584585856,-0.014278359483414016,-0.013045640276804549,0.1,0.5
core_percentile_ensemble,2026-03-31,50,0.14871548619447778,0.032850664163829,-0.023671675674795344,0.05133679015104908,0.03083868844778196,0.07172774523546493,0.038877081071635934,0.2,0.5
core_percentile_ensemble,2026-04-30,50,0.06968423630486607,0.022835027101647597,0.0012924720299269277,0.03775713328652308,-0.017209628032604472,0.12491826360146467,0.10208323649981707,0.4,0.5
core_percentile_ensemble,2026-05-29,50,-0.09156639035827772,0.0008890150518589879,-0.017079436095794875,0.045943036356819456,-0.0015714615609171423,-0.06622870703225436,-0.06711772208411335,0.1,0.4
equal_percentile_ensemble,2020-01-31,50,0.100989243297389,-0.018302790584305218,-0.006634356482101112,0.023151992855034387,-0.009821346771968376,0.0304573368557862,0.04876012744009142,0.3,
equal_percentile_ensemble,2020-02-28,50,-0.13182222042988745,0.00897026773167926,0.007500903116253887,0.015643761479717543,0.006068609931361113,-0.04310647978540001,-0.052076747517079275,0.1,0.5
equal_percentile_ensemble,2020-03-31,50,0.22667340250309115,-0.023963731414075717,-0.010266895507325069,0.003271603106086185,0.045607560441180084,0.02867073149534629,0.052634462909422,0.2,0.4
equal_percentile_ensemble,2020-04-30,50,0.140012973496816,0.0124342767552152,-0.008177436904289759,0.01250362380649036,0.012768573511411797,0.045672899902703554,0.03323862314748835,0.5,0.30000000000000004
equal_percentile_ensemble,2020-05-29,50,0.262769872375057,0.004353721368926556,0.0001949589464346979,0.015039433187029227,0.026742256351611583,0.06017550065108603,0.05582177928215948,0.6,0.4
equal_percentile_ensemble,2020-06-30,50,-0.18714882668084346,0.022771530285372245,0.03893066301269969,-0.011994370379147657,0.011550203581667362,0.0031380597317948733,-0.01963347055357737,0.3,0.5
equal_percentile_ensemble,2020-07-31,50,-0.07193795490126463,0.0044973037298771225,-0.0033353694819885592,-0.01854065643951861,0.03960707917422148,0.0308209612723112,0.026323657542434077,0.2,0.30000000000000004
equal_percentile_ensemble,2020-08-31,50,0.13263542082139246,-0.049373422095167395,-0.011763340128309619,0.004641249704656703,-0.001084887141578994,-0.03534325919817477,0.014030162896992625,0.1,0.4
equal_percentile_ensemble,2020-09-30,50,0.08126215805319754,-0.030640040694328075,0.028805062223100687,0.0034659345204832493,0.010711836361618255,0.001305792662399352,0.031945833356727425,0.2,0.5
equal_percentile_ensemble,2020-10-30,50,-0.02598088663955255,0.025530979520546216,-0.003469823003948025,0.042378521208456074,0.04191479663301525,0.02600923820128771,0.0004782586807414932,0.1,0.5
equal_percentile_ensemble,2020-11-30,50,0.18129850429350933,-0.020594383700060503,0.025109121141460113,-0.009589285402224545,0.010732200488152377,0.026679961860448055,0.04727434556050856,0.4,0.4
equal_percentile_ensemble,2020-12-31,50,0.32685011916597906,-0.05071467303827824,0.013260071415317909,-0.021319227676452245,0.0358465862909222,0.02076339294225814,0.07147806598053638,0.3,0.4
equal_percentile_ensemble,2021-01-29,50,0.007637254748217071,0.03936550425368842,0.008191464959187933,0.022277792257974327,6.064606801506889e-05,0.03745275317932774,-0.0019127510743606815,0.4,0.4
equal_percentile_ensemble,2021-02-26,50,-0.38910767861363005,0.02854818910212118,0.005340719190765309,-0.005262326106541137,-0.03259849659862912,-0.044403385528943205,-0.07295157463106439,0.2,0.30000000000000004
equal_percentile_ensemble,2021-03-31,50,0.010660776039952616,-0.0021206972994465057,0.026104801021996683,-0.0008277352855480702,-0.00027962681678024294,0.007264606534117812,0.009385303833564318,0.2,0.30000000000000004
equal_percentile_ensemble,2021-04-30,50,0.017961340026202557,-0.002632659634895429,-0.020481950212296873,0.019774634966113026,-0.006366667880098609,-0.005157352027013062,-0.0025246923921176333,0.3,0.4
equal_percentile_ensemble,2021-05-28,50,0.4485424791375616,-0.03022628455242806,0.032735830525925325,-0.010665071168975004,0.028675119069683685,0.05260490650626829,0.08283119105869635,0.2,0.4
equal_percentile_ensemble,2021-06-30,50,-0.07483189456906299,0.007503810934898836,-0.006410926583590049,-0.0025261978742418976,-0.021707291956392295,-0.005421966050225368,-0.012925776985124204,0.3,0.30000000000000004
equal_percentile_ensemble,2021-07-30,50,0.3518082769883484,-0.015042631128379358,-0.015492245555360228,-0.009133763993229248,0.015574780800137989,0.022261212883839653,0.03730384401221901,0.3,0.30000000000000004
equal_percentile_ensemble,2021-08-31,50,0.060703566291764786,0.028149111984239982,0.02281167865656314,0.002633824373100213,0.04294558295286096,0.026073924085975718,-0.0020751878982642642,0.2,0.30000000000000004
equal_percentile_ensemble,2021-09-30,50,0.3072119994804923,-0.0269741296200779,-0.034827095636883174,0.01659268379557909,-0.02949967884101572,0.07044215901889841,0.09741628863897632,0.4,0.19999999999999996
equal_percentile_ensemble,2021-10-29,50,0.19278150261556434,-0.004122244096079109,-0.010138141341085505,0.00445572705180135,0.057418169171602106,0.02837568718368878,0.03249793127976789,0.3,0.30000000000000004
equal_percentile_ensemble,2021-11-30,50,-0.2565974325133697,0.029178441349424378,-0.02509589433459002,0.018250654892150296,0.0251694407159462,-0.04491629040708075,-0.07409473175650513,0.1,0.6
equal_percentile_ensemble,2021-12-31,50,-0.06325648597397686,0.012289609520795497,-0.004489186462693695,0.01290811291783045,0.0030192721519814447,0.024644203047374347,0.01235459352657885,0.4,0.30000000000000004
equal_percentile_ensemble,2022-01-31,50,-0.11871203238713361,0.02950939135564411,0.027854064294016323,-0.012400580572473775,0.002435647343163083,-0.0013216460835013156,-0.030831037439145427,0.2,0.30000000000000004
equal_percentile_ensemble,2022-02-28,50,0.1573702791798693,-0.003152999963474956,-0.01771401345956288,-0.007623059013900235,-0.01475056295457019,0.04607015445441639,0.049223154417891345,0.5,0.30000000000000004
equal_percentile_ensemble,2022-03-31,50,-0.20243012408744146,-0.006259533577873932,0.006772245860390558,-0.014411753551844209,0.012691387273802524,-0.08532873624351507,-0.07906920266564114,0.0,0.5
equal_percentile_ensemble,2022-04-29,50,0.06829315218323648,-0.007380207432656649,0.0239163097731938,-0.0057544424287409805,-0.027731268965327294,0.01009969584021223,0.01747990327286888,0.2,0.19999999999999996
equal_percentile_ensemble,2022-05-31,50,-0.21915900706404406,0.03725614665900451,-0.009741978788669236,-0.009345295237863881,0.0030672047895345276,-0.020991271193780116,-0.05824741785278462,0.1,0.19999999999999996
equal_percentile_ensemble,2022-06-30,50,0.29028385339489116,-0.030885061535927395,-0.00920706166901819,0.012309703340628697,0.027186212762637486,0.01658733194167402,0.04747239347760142,0.3,0.30000000000000004
equal_percentile_ensemble,2022-07-29,50,-0.085929059892214,-0.009242187256374924,0.019699746279604045,0.026221776874522696,0.009165324523555974,-0.014257915022878254,-0.005015727766503331,0.1,0.30000000000000004
equal_percentile_ensemble,2022-08-31,50,-0.015559717691709846,0.002753985509383272,0.01842747392349243,-0.021284317416654996,0.00616428331612442,0.004933387344567264,0.0021794018351839915,0.2,0.6
equal_percentile_ensemble,2022-09-30,50,0.06281515660727309,0.013751676638984389,0.012555396789079343,-0.07267402056283678,-0.0012117678155749046,0.03328069769488266,0.019529021055898273,0.3,0.5
equal_percentile_ensemble,2022-10-31,50,0.17664009404356104,-0.014006427961000522,-0.012454429776005981,-0.024201435296919604,0.012653593479361347,0.005395676373307378,0.0194021043343079,0.3,0.5
equal_percentile_ensemble,2022-11-30,50,-0.3432495379029687,0.004607461724922346,0.008965819971939192,-0.023113457485657195,-0.013311721328664327,-0.05754798990914076,-0.06215545163406311,0.1,0.4
equal_percentile_ensemble,2022-12-30,50,0.2935497868877523,-0.02968987579175607,0.017902932910847547,-0.018396503914254535,0.05226480283928091,0.08415341518736832,0.11384329097912439,0.4,0.5
equal_percentile_ensemble,2023-01-31,50,-0.11631648541032778,0.013281147007754335,0.011115013444708976,0.01274035746235147,-0.007311672314613449,0.030386868727598715,0.01710572171984438,0.3,0.5
equal_percentile_ensemble,2023-02-28,50,-0.07314027791504352,0.02896618864709429,-0.007053935577677329,-0.015503201232512675,-0.02822869782524736,0.013598558226140423,-0.01536763042095387,0.2,0.5
equal_percentile_ensemble,2023-03-31,50,-0.2582907127719245,0.004007445346893679,0.026580438397580695,-0.03294600477911761,-0.015413797241956318,-0.024957035468662358,-0.028964480815556037,0.2,0.5
equal_percentile_ensemble,2023-04-28,50,0.3090887283653466,0.003125562916688418,0.02115577354238355,-0.01835640818235672,0.09457382467130335,0.07048061354147456,0.06735505062478614,0.2,0.30000000000000004
equal_percentile_ensemble,2023-05-31,50,0.09882827518118238,-0.014250806316352704,0.0027264416889114075,0.007098053858121589,0.000511067476904703,0.012261271547660258,0.02651207786401296,0.3,0.4
equal_percentile_ensemble,2023-06-30,50,0.35607097419565087,-0.02626708696370844,0.0074932863057894485,-0.007715138640479291,0.04143167553974234,0.03772766821265562,0.06399475517636406,0.4,0.4
equal_percentile_ensemble,2023-07-31,50,-0.2211603135047848,0.01491248389237051,0.0011007923097593908,-0.001897138804168108,0.017985634246789995,-0.013920891530280699,-0.028833375422651207,0.2,0.19999999999999996
equal_percentile_ensemble,2023-08-31,50,-0.11987321227099737,0.012101939830506525,-0.0049825894816666995,-0.018621041802579175,0.0040831914970734795,-0.0058929943299913965,-0.01799493416049792,0.0,0.4
equal_percentile_ensemble,2023-09-29,50,-0.008068001766071772,0.0037695157482870666,0.000280054411850017,-0.003388969329053371,-0.004987056139743729,0.008463134636608994,0.0046936188883219265,0.2,0.30000000000000004
equal_percentile_ensemble,2023-10-31,50,0.2798693818056029,-0.004795024502377831,-0.051585351644801304,0.0044947575639738835,0.006529733818916261,0.010643799172198543,0.015438823674576375,0.4,0.5
equal_percentile_ensemble,2023-11-30,50,0.044908742889649474,0.00857535162636589,-0.012398084955161592,0.005193797606218587,0.04667864470829282,-0.011586266084981168,-0.020161617711347057,0.3,0.30000000000000004
equal_percentile_ensemble,2023-12-29,50,-0.09485843501018783,0.02275075865086551,-0.0043432843423594995,-0.0020296886633905165,0.00873314455097548,-0.02037183051019329,-0.0431225891610588,0.2,0.19999999999999996
equal_percentile_ensemble,2024-01-31,50,0.20900970344686723,-0.02965618586270936,0.02669526800316977,0.017425232555716597,0.020645469492850222,0.013475752754522929,0.04313193861723229,0.2,0.30000000000000004
equal_percentile_ensemble,2024-02-29,50,0.14428088039017936,0.0001470514661866984,-0.00791089977462811,0.005101256695408662,0.02350531867371557,-0.005434865666496413,-0.0055819171326831115,0.2,0.30000000000000004
equal_percentile_ensemble,2024-03-28,50,0.17767960066587696,-0.019490140486780338,-0.0030814290941481915,-0.007554669534515146,0.005080033738238732,-0.00961503927596834,0.009875101210811997,0.2,0.5
equal_percentile_ensemble,2024-04-30,50,0.11146060969681922,-0.007901135872795405,-0.00523902567958392,0.05047080647044857,-0.008749923649333257,0.05769538731545341,0.06559652318824881,0.4,0.4
equal_percentile_ensemble,2024-05-31,50,0.2215285620557635,-0.00875540922646495,0.010468205893068062,-0.03361988429111852,0.0233401418773597,0.06388290262303367,0.07263831184949862,0.3,0.30000000000000004
equal_percentile_ensemble,2024-06-28,50,-0.09864329522411779,0.018224336141661523,-0.005208201476954532,-0.004147901778615792,-0.023715039250370253,-0.009033285458259543,-0.027257621599921067,0.3,0.4
equal_percentile_ensemble,2024-07-31,50,-0.17014839438804932,0.015371144248206126,-0.03293344853072091,-0.0022872091087274503,0.0023651761755204225,-0.018720819341674477,-0.034091963589880606,0.2,0.4
equal_percentile_ensemble,2024-08-30,50,0.023533367284909453,0.00017578760118424074,0.006646195893839246,0.013152839800546656,0.021117607707852183,0.01192127467666081,0.011745487075476568,0.3,0.09999999999999998
equal_percentile_ensemble,2024-09-30,50,0.17377104702119472,0.005222544020404962,-0.031087124843017212,0.015763160318707104,-0.019898692092347414,0.03909847975986817,0.0338759357394632,0.4,0.19999999999999996
equal_percentile_ensemble,2024-10-31,50,0.003649810322746754,-0.006796355009890476,-0.011677978572712234,-0.024678048273028375,0.028756216826122984,0.01487471255768904,0.021671067567579517,0.2,0.5
equal_percentile_ensemble,2024-11-29,50,0.05532609797122956,0.011176477699073905,0.0010051770141109805,-0.026818729193002877,0.029992151071815243,0.06129881794073102,0.05012234024165711,0.2,0.30000000000000004
equal_percentile_ensemble,2024-12-31,50,0.09572066840106191,0.01929729262113078,-0.03527550514633006,-0.018314103920498103,-0.0012825674663342723,0.01727972864317425,-0.0020175639779565283,0.4,0.4
equal_percentile_ensemble,2025-01-31,50,-0.23094655055380447,0.011644811078647187,0.01223746931431472,0.011242569937907,0.002701253152297711,-0.04372584540376087,-0.05537065648240806,0.1,0.30000000000000004
equal_percentile_ensemble,2025-02-28,50,-0.4302010138664569,0.030359896577217584,0.011816795343206687,0.0017548471966887691,-0.03387298701208685,-0.012163737956290244,-0.042523634533507826,0.2,0.4
equal_percentile_ensemble,2025-03-31,50,0.08509412226484703,0.006709056706575556,-0.003968017844862648,-0.007676778406810081,-0.027594239149774647,0.06096639157017825,0.054257334863602694,0.4,0.5
equal_percentile_ensemble,2025-04-30,50,0.24142733897688454,0.00247939425352397,-0.020633901957088575,-0.037911379060262304,0.022283153611841168,0.03846272007224032,0.03598332581871635,0.4,0.6
equal_percentile_ensemble,2025-05-30,50,0.48738204558940895,-0.03862128909325082,-0.032438162942572416,0.01989757840729327,0.03372954405309201,0.020932627251082657,0.05955391634433348,0.3,0.30000000000000004
