model_name,as_of_date,observations,valid_ranking,unique_predictions,prediction_mean,prediction_std,target_mean,rmse,mae,information_coefficient,top_mean_target,bottom_mean_target,top_bottom_spread,top_quintile_precision,quintile_monotonicity,predicted_top_count,actual_top_count
momentum_3m,2021-02-26,50,True,50,-0.007306942412930906,0.7712961411451816,-0.009675059988245395,0.7954250703122447,0.5664368653265288,-0.17445378151260504,-0.03475708181118594,0.002045628688077428,-0.03680271049926337,0.1,-0.7,10,10
ridge,2021-02-26,50,True,50,0.0019704338099976963,0.010135588068763381,-0.009675059988245395,0.07027432619264323,0.05589050023177517,-0.33714285714285713,-0.05987908564280958,0.03226710202286244,-0.09214618766567202,0.1,-0.6,10,10
constant,2021-03-31,50,False,1,0.002233714019499872,0.0,0.006028269630867935,0.05256042203139525,0.042641481390611205,,,,,,,0,10
elastic_net,2021-03-31,50,True,50,0.0022406399943007793,0.008731594008209515,0.006028269630867935,0.05305256321755637,0.043098824663671785,0.041056422569027605,0.022621063558098554,-0.014323565991251497,0.03694462954935005,0.3,0.39999999999999997,10,10
equal_weight_composite,2021-03-31,50,True,50,0.0016215946693973304,0.38353533623089003,0.006028269630867935,0.39297446832018423,0.32562399882847975,-0.12710684273709483,0.002051269189678917,0.0060649025784919154,-0.004013633388812998,0.2,-0.6,10,10
momentum_3m,2021-03-31,50,True,50,0.001084919725918334,0.6948256362326843,0.006028269630867935,0.7054004221999086,0.549975035514113,-0.18098439375750297,0.00748262906909859,0.016366495651195846,-0.008883866582097256,0.2,-0.7999999999999999,10,10
ridge,2021-03-31,50,True,50,0.002242412525131347,0.008786193021413981,0.006028269630867935,0.053052703419146335,0.04309934813071139,0.04086434573829532,0.022621063558098554,-0.014323565991251497,0.03694462954935005,0.3,0.39999999999999997,10,10
constant,2021-04-30,50,False,1,0.002277329601239735,4.336808689942018e-19,-0.0029727989576381897,0.05629680597114619,0.0426082505792674,,,,,,,0,10
elastic_net,2021-04-30,50,True,50,0.0020241767025292986,0.006358927605121129,-0.0029727989576381897,0.05575149900824026,0.04200983767838326,0.2912364945978392,0.04851568844120587,-0.0065307695598762925,0.05504645800108216,0.7,0.49999999999999994,10,10
equal_weight_composite,2021-04-30,50,True,50,-0.005525465667418115,0.31636478901104836,-0.0029727989576381897,0.3150935490441206,0.2545208259966519,0.08926770708283314,0.008791652523580195,-0.012935630069244575,0.02172728259282477,0.3,0.8999999999999998,10,10
momentum_3m,2021-04-30,50,True,50,0.0002966373022638913,0.6924498303114632,-0.0029727989576381897,0.6768315889032163,0.5541889672399856,0.2792316926770708,0.011665251831558598,-0.036821935597173325,0.048487187428731926,0.1,0.7999999999999999,10,10
ridge,2021-04-30,50,True,50,0.002021617923356548,0.006398946327411566,-0.0029727989576381897,0.05574742510079448,0.042005690836222485,0.2905642256902761,0.04851568844120587,-0.004229191473896365,0.05274487991510224,0.7,0.49999999999999994,10,10
constant,2021-05-28,50,False,1,0.002277329601239735,4.336808689942018e-19,0.014624900076094847,0.06293596911987293,0.046417916338190895,,,,,,,0,10
elastic_net,2021-05-28,50,True,50,0.002322440811083065,0.006153549514783968,0.014624900076094847,0.06257044003947591,0.045711957753959594,0.12124849939975989,0.0356892720082941,0.015964672017464165,0.019724599990829938,0.4,0.3,10,10
equal_weight_composite,2021-05-28,50,True,50,0.004826231854949754,0.26736357129382554,0.014624900076094847,0.2613163619928014,0.20846339828620533,0.29075630252100837,0.03817038409171399,-0.006917713500473566,0.045088097592187557,0.2,0.7,10,10
momentum_3m,2021-05-28,50,True,50,0.018990892111188002,0.9129581282488973,0.014624900076094847,0.9254579390450531,0.7674717280849827,-0.26540216086434576,0.024122826132668262,0.04584506694160277,-0.02172224080893451,0.2,-0.39999999999999997,10,10
ridge,2021-05-28,50,True,50,0.0023220309682793444,0.0061798638202324755,0.014624900076094847,0.06260271341958625,0.04573997664997941,0.11903961584633853,0.0356892720082941,0.015964672017464165,0.019724599990829938,0.4,0.3,10,10
constant,2021-06-30,50,False,1,0.002357076139621502,0.0,-0.005712514305910155,0.049238391906345484,0.03948881136913048,,,,,,,0,10
elastic_net,2021-06-30,50,True,50,0.0024156291656215927,0.007663889565096306,-0.005712514305910155,0.05117824068379835,0.04063745321096608,-0.03759903961584634,-0.02311313126418585,-0.00709025428150698,-0.016022876982678867,0.3,-0.6,10,10
equal_weight_composite,2021-06-30,50,True,50,0.006535747004161976,0.2604276012826819,-0.005712514305910155,0.26670135403701273,0.20211134880759002,0.047490996398559415,-0.009229678111497396,-0.009269027416659203,3.934930516180657e-05,0.3,0.3,10,10
momentum_3m,2021-06-30,50,True,50,0.013398032233167587,0.9339419891634871,-0.005712514305910155,0.9350836480504897,0.7140738753956447,0.19769507803121247,0.0036839594669790033,-0.01665810789481361,0.020342067361792615,0.4,0.49999999999999994,10,10
ridge,2021-06-30,50,True,50,0.0024162592344389657,0.007701608672456391,-0.005712514305910155,0.05119118596073461,0.04064164049037302,-0.03759903961584634,-0.02311313126418585,-0.00709025428150698,-0.016022876982678867,0.3,-0.6,10,10
constant,2021-07-30,50,False,1,0.0022674140235600386,0.0,-0.00036652939859823877,0.04748030032980771,0.036755234930567635,,,,,,,0,10
elastic_net,2021-07-30,50,True,50,0.0022397479280118785,0.007583912027975333,-0.00036652939859823877,0.04531110606551612,0.03482279323056689,0.2984393757503001,0.02028793470700797,-0.0173078393913604,0.03759577409836837,0.3,0.9999999999999999,10,10
equal_weight_composite,2021-07-30,50,True,50,0.0012432235564747685,0.3091042017287942,-0.00036652939859823877,0.3025867734298318,0.23745295775515193,0.18521008403361344,0.019243622903604075,-0.01098417901562212,0.030227801919226194,0.4,0.7999999999999999,10,10
momentum_3m,2021-07-30,50,True,50,0.01091068912971775,0.8401547899671096,-0.00036652939859823877,0.8308607760110385,0.6102850216034615,0.10002400960384153,0.02627607149600386,0.007933278488841622,0.01834279300716224,0.5,0.3,10,10
ridge,2021-07-30,50,True,50,0.002241242269211431,0.00760861256330089,-0.00036652939859823877,0.0453117708198303,0.03482731153862158,0.29680672268907565,0.02028793470700797,-0.0173078393913604,0.03759577409836837,0.3,0.8999999999999998,10,10
constant,2021-08-31,50,False,1,0.0022384695903495087,4.336808689942018e-19,0.024522824410548,0.07081478241005974,0.04851480497629857,,,,,,,0,10
elastic_net,2021-08-31,50,True,50,0.0021299102855437497,0.0075321531052203895,0.024522824410548,0.0705212436054061,0.04882921905738863,0.07073229291716686,0.04261982236285955,0.0279902442510636,0.014629578111795948,0.4,0.6,10,10
equal_weight_composite,2021-08-31,50,True,50,-0.0009540471456154784,0.3060512560608438,0.024522824410548,0.30945174293188926,0.23852414117252427,0.0534453781512605,0.029489225208908166,0.007294087374691327,0.022195137834216838,0.2,0.6,10,10
momentum_3m,2021-08-31,50,True,50,0.008111549046196664,0.6756076638568563,0.024522824410548,0.6878258853815642,0.5680471052427234,-0.19097238895558222,0.0018789132684542075,0.02371331952813439,-0.021834406259680184,0.2,-0.09999999999999999,10,10
ridge,2021-08-31,50,True,50,0.0021314365406051015,0.007437463896578832,0.024522824410548,0.07051009826224798,0.048800157183575596,0.06439375750300119,0.04261982236285955,0.0279902442510636,0.014629578111795948,0.4,0.6,10,10
constant,2021-09-30,50,False,1,0.002480690838395144,0.0,-0.0008532122566998602,0.08265149451709797,0.060185550484129186,,,,,,,0,10
elastic_net,2021-09-30,50,True,50,0.002507962448986914,0.006825101087770624,-0.0008532122566998602,0.07997993644308046,0.05897911504577203,0.2573349339735894,0.06279391020269076,0.006280375220483558,0.0565135349822072,0.3,0.6,10,10
equal_weight_composite,2021-09-30,50,True,50,0.0037571224725811724,0.25635787631701384,-0.0008532122566998602,0.26249642357433717,0.20698593599905923,0.09963985594237695,0.014307465177319834,-0.023218893359510395,0.03752635853683023,0.3,0.19999999999999998,10,10
momentum_3m,2021-09-30,50,True,50,0.01358927805031211,0.8580153695127083,-0.0008532122566998602,0.8363172621222084,0.6788976430489891,0.22660264105642255,0.03443928592178067,-0.04729687578085208,0.08173616170263276,0.1,0.7,10,10
ridge,2021-09-30,50,True,50,0.0025088161037495373,0.006864188067983727,-0.0008532122566998602,0.0799679107559858,0.05897243729640552,0.25791116446578627,0.06279391020269076,0.006280375220483558,0.0565135349822072,0.3,0.6,10,10
constant,2021-10-29,50,False,1,0.0024448424180177784,0.0,0.015197839593985525,0.0861441105883398,0.0552245335940788,,,,,,,0,10
elastic_net,2021-10-29,50,True,50,0.0025098673837306135,0.0068853110287389165,0.015197839593985525,0.08572608106590449,0.055367571257024954,0.021368547418967588,0.03666764700782714,0.004346746151095093,0.032320900856732046,0.3,0.39999999999999997,10,10
equal_weight_composite,2021-10-29,50,True,50,0.0014456589810287956,0.25141554456187154,0.015197839593985525,0.25478112709296424,0.1827620926710557,0.13776710684273707,0.06662128238247741,0.003762586522686362,0.06285869585979105,0.3,0.8999999999999998,10,10
momentum_3m,2021-10-29,50,True,50,0.007732017728763425,0.897565483796506,0.015197839593985525,0.9016830666843214,0.7034483075442983,-0.033949579831932766,0.03356086289124557,0.03216574631937439,0.0013951165718711772,0.3,0.0,10,10
ridge,2021-10-29,50,True,50,0.0025102726403853225,0.0069897962655949405,0.015197839593985525,0.08574970974120746,0.05537399567367245,0.0251140456182473,0.03666764700782714,0.004346746151095093,0.032320900856732046,0.3,0.7,10,10
constant,2021-11-30,50,False,1,0.0025805126007408404,4.336808689942018e-19,0.0005172704431700214,0.06198386491738907,0.048548884347669644,,,,,,,0,10
elastic_net,2021-11-30,50,True,50,0.002545626738059458,0.008180526283095721,0.0005172704431700214,0.06498701109901794,0.04990127579680124,-0.1533253301320528,-0.020967424061285145,0.03564833014834965,-0.0566157542096348,0.2,-0.6,10,10
equal_weight_composite,2021-11-30,50,True,50,0.000496084590992006,0.2782020074251141,0.0005172704431700214,0.2856776140025542,0.2109237540347679,-0.019255702280912366,0.0012108058617448236,-0.0072474941463640755,0.0084583000081089,0.2,0.19999999999999998,10,10
momentum_3m,2021-11-30,50,True,50,0.01042535870681677,0.7727665661843346,0.0005172704431700214,0.7993942762868076,0.5957533427853791,-0.22468187274909962,-0.04717999734549857,-0.008488944917383756,-0.03869105242811481,0.0,-0.39999999999999997,10,10
ridge,2021-11-30,50,True,50,0.002545437368750623,0.00819641930677556,0.0005172704431700214,0.06499372426291744,0.049904619870939394,-0.1507322929171669,-0.020967424061285145,0.03564833014834965,-0.0566157542096348,0.2,-0.6,10,10
constant,2021-12-31,50,False,1,0.002558794262240094,0.0,0.00967440223505761,0.10095327296624722,0.07354110065176542,,,,,,,0,10
elastic_net,2021-12-31,50,True,50,0.0025206990963848553,0.008028116142354087,0.00967440223505761,0.10140703294641516,0.07470289430129506,0.02799519807923169,0.021261435137119665,0.0026406559162109435,0.018620779220908722,0.4,0.6,10,10
equal_weight_composite,2021-12-31,50,True,50,-0.00110117073577637,0.3619832523350686,0.00967440223505761,0.3772026562039326,0.2719019535449897,-0.030204081632653063,0.01832474987376731,0.020692659231680278,-0.002367909357912968,0.3,0.19999999999999998,10,10
momentum_3m,2021-12-31,50,True,50,0.03106669572277846,0.7976583273099306,0.00967440223505761,0.8208592070374453,0.6408654196053835,-0.2114285714285714,-0.023548320742571616,0.015566392029334308,-0.039114712771905924,0.1,-0.7,10,10
ridge,2021-12-31,50,True,50,0.0025136651040981793,0.008447975404417697,0.00967440223505761,0.10147698744936447,0.07476277892983692,0.03490996398559423,0.021261435137119665,0.009314889645717606,0.011946545491402059,0.4,0.6,10,10
constant,2022-01-31,50,False,1,0.002558794262240094,0.0,0.009215375267369685,0.07867285471708566,0.05402499311717099,,,,,,,0,10
elastic_net,2022-01-31,50,True,50,0.0024963139738977693,0.005715981236836529,0.009215375267369685,0.07928601603850823,0.05453897723254206,0.005330132052821128,0.012430569165595585,0.03337269249245003,-0.020942123326854443,0.3,0.09999999999999999,10,10
equal_weight_composite,2022-01-31,50,True,50,0.0015151030587207926,0.3271132781527179,0.009215375267369685,0.33769025428770544,0.26949238247361434,-0.0034093637454981987,0.024990540341978694,0.02153728757939919,0.0034532527625795034,0.3,0.3,10,10
momentum_3m,2022-01-31,50,True,50,0.013776762392429238,0.7872059234073696,0.009215375267369685,0.7937486500097068,0.6564908071090828,0.02376950780312125,-0.02230321762502081,-0.01170675661478252,-0.010596461010238289,0.2,-0.3,10,10
ridge,2022-01-31,50,True,50,0.0024927127069765812,0.005906160709905034,0.009215375267369685,0.07932038545240373,0.054615050359970496,-0.011284513805522207,0.012430569165595585,0.026431383660237628,-0.014000814494642043,0.3,-0.09999999999999999,10,10
constant,2022-02-28,50,False,1,0.0026329151786236094,4.336808689942018e-19,0.0005659038125816251,0.06396038852141984,0.05159828619692448,,,,,,,0,10
elastic_net,2022-02-28,50,True,50,0.0026672435671391786,0.004671390708957284,0.0005659038125816251,0.06252037230450906,0.05085562371532606,0.241968787515006,0.04166702168131923,-0.012923043247974686,0.05459006492929391,0.5,0.7999999999999999,10,10
equal_weight_composite,2022-02-28,50,True,50,0.006538851868548009,0.2877070256739014,0.0005659038125816251,0.28891559102150005,0.222700090990626,0.09272509003601441,0.010294304114036012,-0.00033966709242345684,0.010633971206459468,0.3,0.7,10,10
momentum_3m,2022-02-28,50,True,50,-0.0006895315764586463,0.665350583193705,0.0005659038125816251,0.6834384697820358,0.5562729712136888,-0.24043217286914764,-0.01783371166768586,0.016626103047369813,-0.03445981471505567,0.0,-0.7999999999999999,10,10
ridge,2022-02-28,50,True,50,0.0026668157793334835,0.004733318441293808,0.0005659038125816251,0.0625012644866366,0.05085031921276787,0.24465786314525811,0.04166702168131923,-0.012923043247974686,0.05459006492929391,0.5,0.7999999999999999,10,10
constant,2022-03-31,50,False,1,0.0026789911859981426,8.673617379884035e-19,-0.017307278047808024,0.09532252594307024,0.06448729330513786,,,,,,,0,10
elastic_net,2022-03-31,50,True,50,0.0026384858269965627,0.004029578354096454,-0.017307278047808024,0.09655582375016572,0.06506129626875799,-0.1797358943577431,-0.09008284453964147,-0.014227638629550033,-0.07585520591009143,0.0,-0.3,10,10
equal_weight_composite,2022-03-31,50,True,50,-0.0008043046651081309,0.310437929372534,-0.017307278047808024,0.32328780198849477,0.25134441635103466,0.12729891956782713,-0.0432836689252719,-0.06044623806541487,0.01716256914014297,0.2,0.09999999999999999,10,10
momentum_3m,2022-03-31,50,True,50,-0.000994349452853589,0.5446624629305513,-0.017307278047808024,0.5549259858152477,0.43838621928446303,-0.10953181272509004,-0.0423145108421778,-0.02933072564171265,-0.012983785200465149,0.2,0.0,10,10
ridge,2022-03-31,50,True,50,0.0025863824024155795,0.004404598119376794,-0.017307278047808024,0.09615628980802905,0.06478988811332646,-0.08926770708283314,-0.08733763892563177,-0.02461720414484001,-0.06272043478079176,0.0,-0.09999999999999999,10,10
constant,2022-04-29,50,False,1,0.0026789911859981426,8.673617379884035e-19,-0.0013699826426637784,0.07103500605094357,0.05057969416908428,,,,,,,0,10
elastic_net,2022-04-29,50,True,50,0.002643573492382837,0.004302892064270979,-0.0013699826426637784,0.07143359297069198,0.05046621935781971,0.05815126050420167,-0.006456938549248425,0.0017964307143210512,-0.008253369263569477,0.2,0.19999999999999998,10,10
equal_weight_composite,2022-04-29,50,True,50,0.0010032851839478045,0.29099822616452997,-0.0013699826426637784,0.2920687576684098,0.2204227411043596,0.1938535414165666,-0.002432991919203453,0.006293834754622696,-0.00872682667382615,0.1,0.09999999999999999,10,10
momentum_3m,2022-04-29,50,True,50,0.013818798242592053,0.5850046318614356,-0.0013699826426637784,0.6063274664415178,0.5174901237118877,-0.20403361344537815,-0.014656587647593556,0.03197383186623785,-0.04663041951383141,0.3,-0.7,10,10
ridge,2022-04-29,50,True,50,0.0025983692320988546,0.005404930791494858,-0.0013699826426637784,0.07163204537325106,0.050559495061724614,0.0912845138055222,0.002281358927041499,-0.00023041705840320947,0.0025117759854447084,0.3,0.09999999999999999,10,10
constant,2022-05-31,50,False,1,0.002438638755373461,4.336808689942018e-19,4.896124564516047e-05,0.06803993505748578,0.05902362466189721,,,,,,,0,10
elastic_net,2022-05-31,50,True,50,0.0024681348957780345,0.004235515342710722,4.896124564516047e-05,0.06894187038375714,0.059695887381051076,-0.16350540216086432,-0.026685275356440864,-0.0064214420820302934,-0.020263833274410573,0.1,-0.49999999999999994,10,10
equal_weight_composite,2022-05-31,50,True,50,0.01456966449013966,0.26970948976486697,4.896124564516047e-05,0.28742552970161994,0.2349979950697507,-0.14112845138055222,-0.012052178294031834,0.012773785485835932,-0.024825963779867767,0.1,-0.7999999999999999,10,10
momentum_3m,2022-05-31,50,True,50,-0.016572017796497213,0.6602314236502449,4.896124564516047e-05,0.6683657590677227,0.5316308906420754,-0.058439375750300115,-0.010409576219068174,0.007036357093468548,-0.017445933312536722,0.2,-0.3,10,10
ridge,2022-05-31,50,True,50,0.0024633133503904523,0.00547040473234773,4.896124564516047e-05,0.06911538657936238,0.05974791137003295,-0.13690276110444177,-0.007773247140203965,0.0018665158716407726,-0.009639763011844738,0.2,-0.3,10,10
constant,2022-06-30,50,False,1,0.002414978582009814,0.0,0.003198224967998924,0.07840533184492035,0.055755069957607005,,,,,,,0,10
elastic_net,2022-06-30,50,True,50,0.002458959531498589,0.0046612876537730445,0.003198224967998924,0.0779722436652717,0.05480788240284773,0.1884753901560624,0.003965396057073656,-0.02511991352815024,0.029085309585223894,0.1,0.3,10,10
equal_weight_composite,2022-06-30,50,True,50,0.009518339230889855,0.3007478316771688,0.003198224967998924,0.29268831574053183,0.23706067156987437,0.3302280912364946,0.032459692306843944,-0.016224842903175808,0.04868453521001975,0.4,0.6,10,10
momentum_3m,2022-06-30,50,True,50,-0.019640636874828567,0.6749626015274697,0.003198224967998924,0.7177327846602077,0.557514915506558,-0.32513805522208883,-0.03450837816376782,0.07918909419407312,-0.11369747235784095,0.0,-0.7,10,10
ridge,2022-06-30,50,True,50,0.0024601555169444862,0.004687736998007264,0.003198224967998924,0.07798750990145922,0.05481320416082935,0.18300120048019208,0.003965396057073656,-0.02511991352815024,0.029085309585223894,0.1,0.3,10,10
constant,2022-07-29,50,False,1,0.002414978582009814,0.0,0.006317349079685908,0.05074494807771267,0.036962965823340035,,,,,,,0,10
elastic_net,2022-07-29,50,True,50,0.002042107073557743,0.004792008681314633,0.006317349079685908,0.05024970054122969,0.036154792585276894,0.08619447779111644,0.00502009794358621,-0.006991697347322856,0.012011795290909066,0.1,0.7,10,10
equal_weight_composite,2022-07-29,50,True,50,-0.0007306612269338475,0.2287952049539441,0.006317349079685908,0.22944828921336463,0.1799717804563681,0.044225690276110445,-0.0018600994997846842,-0.0019680810720293707,0.00010798157224468658,0.1,0.3,10,10
momentum_3m,2022-07-29,50,True,50,-0.05273701382426587,0.9028256346314486,0.006317349079685908,0.9035742334932624,0.7157167776681441,0.05402160864345738,0.001184879453624943,0.0013288702067002945,-0.00014399075307535152,0.2,-0.3,10,10
ridge,2022-07-29,50,True,50,0.0020362078842374783,0.004826728882582229,0.006317349079685908,0.050245215184984565,0.03614354542994072,0.07899159663865546,0.00502009794358621,-0.0003016899392186634,0.005321787882804874,0.1,0.6,10,10
constant,2022-08-31,50,False,1,0.002460470008064816,0.0,0.0021989625353824784,0.05910075910809895,0.04477024776639859,,,,,,,0,10
elastic_net,2022-08-31,50,True,50,0.002631581028808786,0.006054273194977642,0.0021989625353824784,0.059090200363816445,0.04486898217872474,0.009171668667466985,-0.014315715750581626,0.00548847384603286,-0.019804189596614487,0.2,0.19999999999999998,10,10
equal_weight_composite,2022-08-31,50,True,50,0.01426366927753322,0.2746540109246255,0.0021989625353824784,0.2873526929433327,0.22374074705978444,-0.10472989195678271,-0.018819520071883457,0.013738077406088811,-0.03255759747797227,0.2,-0.3,10,10
momentum_3m,2022-08-31,50,True,50,0.004670314619618553,0.8641018844541937,0.0021989625353824784,0.8517937087370215,0.6811235201817395,0.12192076830732293,0.005462325655736977,-0.03262779436962482,0.038090120025361794,0.3,0.0,10,10
ridge,2022-08-31,50,True,50,0.0026317748081404408,0.006060471278125181,0.0021989625353824784,0.05908572253632234,0.04486728924624386,0.011380552220888355,-0.014315715750581626,0.00548847384603286,-0.019804189596614487,0.2,0.19999999999999998,10,10
constant,2022-09-30,50,False,1,0.0024579555131351784,0.0,-0.002859603451093058,0.10960044896134713,0.07878015917756474,,,,,,,0,10
elastic_net,2022-09-30,50,True,50,0.0025315453393980193,0.007036976915424929,-0.002859603451093058,0.1105048680848717,0.07917487856110098,-0.0018727490996398558,0.0028209324970560833,-0.0025383833041908053,0.005359315801246888,0.3,0.6,10,10
equal_weight_composite,2022-09-30,50,True,50,0.012469271019138261,0.32171088857296193,-0.002859603451093058,0.34457161285017285,0.2680712217569709,-0.03673469387755102,-0.007911389393892609,0.011315480556086444,-0.019226869949979054,0.2,-0.6,10,10
momentum_3m,2022-09-30,50,True,50,-0.023890703036950612,0.8959156263710694,-0.002859603451093058,0.8903810111532691,0.6686367122086659,0.047202881152460976,0.010571399937396453,-0.014571275482498891,0.025142675419895344,0.3,0.19999999999999998,10,10
ridge,2022-09-30,50,True,50,0.002529028369988981,0.007245611258111271,-0.002859603451093058,0.11052359268970534,0.0792045071984698,0.003985594237695078,0.0028209324970560833,-0.0025383833041908053,0.005359315801246888,0.3,0.3,10,10
constant,2022-10-31,50,False,1,0.0024073120944282426,0.0,-0.006522604636251476,0.07449737233864748,0.050958169936891125,,,,,,,0,10
elastic_net,2022-10-31,50,True,50,0.0024012849471940737,0.0045893301136096356,-0.006522604636251476,0.07409007917400207,0.05058366405823156,0.1065546218487395,-0.004698324132016462,-0.04301401815915447,0.038315694027138004,0.2,0.49999999999999994,10,10
equal_weight_composite,2022-10-31,50,True,50,0.00674692999859732,0.2743044408497186,-0.006522604636251476,0.2500345100726806,0.20212693184176886,0.40494597839135654,0.05098837422521285,-0.04777558562535707,0.09876395985056992,0.4,0.7,10,10
momentum_3m,2022-10-31,50,True,50,-0.017510087562726116,0.7877095202855353,-0.006522604636251476,0.8070371994661822,0.6352407695842357,-0.19058823529411767,-0.012459767426916235,0.00023136709371844865,-0.012691134520634684,0.0,-0.6,10,10
ridge,2022-10-31,50,True,50,0.0024005099721106813,0.0046963287718977545,-0.006522604636251476,0.07410526686631158,0.05058752249650718,0.11126050420168068,0.007069086091684817,-0.04301401815915447,0.05008310425083928,0.2,0.49999999999999994,10,10
constant,2022-11-30,50,False,1,0.002323067596969,0.0,-0.016079977405320148,0.07243205599905461,0.047739420406498596,,,,,,,0,10
elastic_net,2022-11-30,50,True,50,0.0023752043204302046,0.0035049255940818153,-0.016079977405320148,0.07350708250263041,0.048379385902556804,-0.0468187274909964,-0.051932511705111206,-0.0140785686455138,-0.037853943059597404,0.3,-0.09999999999999999,10,10
equal_weight_composite,2022-11-30,50,True,50,0.00852199125275476,0.20274976390004404,-0.016079977405320148,0.23265354589812387,0.17725896154349974,-0.20307322929171667,-0.06136741175584104,-0.009121157203491815,-0.05224625455234923,0.1,-0.39999999999999997,10,10
momentum_3m,2022-11-30,50,True,50,-0.018545277538674288,0.8418657316381755,-0.016079977405320148,0.8180644738596784,0.6257656348815089,0.29546218487394954,0.008216526718546035,-0.07002757770652523,0.07824410442507126,0.2,0.9999999999999999,10,10
ridge,2022-11-30,50,True,50,0.0023282806801508387,0.004092746295462308,-0.016079977405320148,0.07394540217219937,0.04862545459509929,-0.08398559423769507,-0.05414814534301875,-0.007583938578994287,-0.04656420676402446,0.3,-0.3,10,10
constant,2022-12-30,50,False,1,0.0021510765221812505,0.0,0.021246954246297235,0.12305411476725688,0.08818228563368971,,,,,,,0,10
elastic_net,2022-12-30,50,True,50,0.0022220196233765344,0.003516486421549546,0.021246954246297235,0.1212460717717723,0.08695781566173895,0.33771908763505404,0.13855060733607272,-0.026615746289173636,0.16516635362524634,0.5,0.6,10,10
equal_weight_composite,2022-12-30,50,True,50,0.009037878711609193,0.2685057882693132,0.021246954246297235,0.22366220960326444,0.17731090438322197,0.4493157262905162,0.1152268814479207,-0.03666109116700568,0.15188797261492637,0.4,0.9999999999999999,10,10
momentum_3m,2022-12-30,50,True,50,-0.0012941021564989623,0.8842904627362884,0.021246954246297235,0.9320112014522093,0.6800911499126774,-0.258391356542617,0.010115041464315178,0.1302289211967076,-0.12011387973239242,0.1,-0.3,10,10
ridge,2022-12-30,50,True,50,0.0021956376371780567,0.00434003463834948,0.021246954246297235,0.12091353461241779,0.08701362822210759,0.3134213685474189,0.11864509332992959,-0.032641804571949797,0.15128689790187938,0.4,0.9999999999999999,10,10
constant,2023-01-31,50,False,1,0.0021510765221812505,0.0,0.012042342865560007,0.061335436686966394,0.042713330017814355,,,,,,,0,10
elastic_net,2023-01-31,50,True,50,0.0022773170074399775,0.00441805984894593,0.012042342865560007,0.05953211059401593,0.04290551793940241,0.12960384153661464,0.04841167999600726,-0.012241119737338435,0.0606527997333457,0.3,0.7,10,10
equal_weight_composite,2023-01-31,50,True,50,0.009012398438015136,0.21449538542517776,0.012042342865560007,0.2221409779735938,0.16678023282718427,-0.05315726290516206,0.04724754980471083,0.01948925391112073,0.027758295893590103,0.3,0.3,10,10
momentum_3m,2023-01-31,50,True,50,0.01358191257343918,0.8716695454769219,0.012042342865560007,0.8581542437827033,0.6233286024635817,0.03654261704681872,0.04213964940751541,0.014512332503542603,0.02762731690397281,0.3,0.0,10,10
ridge,2023-01-31,50,True,50,0.002241498511450444,0.0049212312001327245,0.012042342865560007,0.05894765341646655,0.04239860497957019,0.2556062424969988,0.05414705941329808,-0.014747676503595764,0.06889473591689385,0.3,0.8999999999999998,10,10
constant,2023-02-28,50,False,1,0.0023278902048119547,4.336808689942018e-19,-0.00164421755244053,0.06947863883571363,0.051865834337860316,,,,,,,0,10
elastic_net,2023-02-28,50,True,50,0.002427740996367589,0.006118130824941394,-0.00164421755244053,0.06904639341225804,0.05207196795776612,0.005138055222088836,0.01903072318242598,0.0058520030902765256,0.013178720092149454,0.3,0.09999999999999999,10,10
equal_weight_composite,2023-02-28,50,True,50,0.011365715311403669,0.24850782389812107,-0.00164421755244053,0.259173756114945,0.1970231056919961,0.02559423769507803,0.0059448544343911666,0.01756163902839599,-0.011616784594004824,0.2,0.19999999999999998,10,10
momentum_3m,2023-02-28,50,True,50,0.012659374560258674,0.7814010912915331,-0.00164421755244053,0.7687367720479248,0.5280033079026969,-0.013589435774309724,0.020949386216853327,0.012266743104763122,0.008682643112090205,0.3,0.09999999999999999,10,10
ridge,2023-02-28,50,True,50,0.0024265885093095684,0.006121259868437127,-0.00164421755244053,0.06904127418815567,0.05206807300853199,0.0052340936374549825,0.01903072318242598,0.0058520030902765256,0.013178720092149454,0.3,0.09999999999999999,10,10
constant,2023-03-31,50,False,1,0.002380093340298277,4.336808689942018e-19,-0.008545790749052382,0.06746815350670952,0.047682549523541305,,,,,,,0,10
elastic_net,2023-03-31,50,True,50,0.002416861753256467,0.008606308920970801,-0.008545790749052382,0.07016095023970159,0.04948234120126254,-0.06756302521008403,-0.03251605074175988,-0.005887735870754718,-0.026628314871005164,0.1,-0.19999999999999998,10,10
equal_weight_composite,2023-03-31,50,True,50,0.01135456925321547,0.30834438164330896,-0.008545790749052382,0.33292876782351666,0.2622410216390107,-0.26261704681872744,-0.04405381608300266,0.01635227211534742,-0.06040608819835008,0.1,-0.8999999999999998,10,10
momentum_3m,2023-03-31,50,True,50,0.003581878255621013,0.7450468818309358,-0.008545790749052382,0.7556116199055979,0.4544998532384972,-0.0025450180072028807,-0.039253782026063166,-0.03792456343930689,-0.0013292185867562756,0.1,0.0,10,10
ridge,2023-03-31,50,True,50,0.002415975119462595,0.008637240222420552,-0.008545790749052382,0.07016910737970672,0.0494897728492531,-0.06756302521008403,-0.03251605074175988,-0.005887735870754718,-0.026628314871005164,0.1,-0.19999999999999998,10,10
