path,relative_path,suffix,size_bytes,sha256_12,rows,columns,column_names,date_columns,min_date,max_date,categorical_hints,candidate_pages,error
C:\Users\Usuario\Documents\PROYECTO_FINTECH\institutional-quant-equity\data\processed\predictions_oos_regularized_linear.parquet,data/processed/predictions_oos_regularized_linear.parquet,.parquet,121819,cd1dda46faa5,7700,11,fold_id|as_of_date|ticker|sector|target_21d_excess|label_top_quintile|model_name|prediction|latest_fit_target_end_date|selected_alpha|selected_l1_ratio,as_of_date|latest_fit_target_end_date,2020-01-31T00:00:00,2026-05-29T00:00:00,"{""model_name"": [""elastic_net"", ""ridge""]}",,
C:\Users\Usuario\Documents\PROYECTO_FINTECH\institutional-quant-equity\data\processed\rebalance_calendar.parquet,data/processed/rebalance_calendar.parquet,.parquet,8565,26f610bb175f,151,6,as_of_date|rebalance_month|first_future_date|target_end_date|horizon_sessions|has_full_horizon,as_of_date|rebalance_month|first_future_date|target_end_date,2014-01-01T00:00:00,2026-07-27T00:00:00,{},,
C:\Users\Usuario\Documents\PROYECTO_FINTECH\institutional-quant-equity\data\processed\rebalances_all_methods_net.parquet,data/processed/rebalances_all_methods_net.parquet,.parquet,55157,f205eb454d8a,385,18,signal_date|execution_date|strategy_name|pre_trade_nav|post_cost_investable_value|cash_before|cash_after|transaction_cost|transaction_cost_fraction|buy_notional|sell_notional|traded_notional|two_way_turnover|one_way_turnover|holdings_before|holdings_after|maximum_target_weight|maximum_sector_target_weight,signal_date|execution_date,2020-01-31T00:00:00,2026-06-01T00:00:00,"{""strategy_name"": [""alpha_risk_turnover"", ""cvar"", ""median_mad_de"", ""score_weighted"", ""top_n_equal_weight""]}",,
C:\Users\Usuario\Documents\PROYECTO_FINTECH\institutional-quant-equity\data\processed\rebalances_mvp.parquet,data/processed/rebalances_mvp.parquet,.parquet,51132,4722c64c88fd,385,18,signal_date|execution_date|strategy_name|pre_trade_nav|post_cost_investable_value|cash_before|cash_after|transaction_cost|transaction_cost_fraction|buy_notional|sell_notional|traded_notional|two_way_turnover|one_way_turnover|holdings_before|holdings_after|maximum_target_weight|maximum_sector_target_weight,signal_date|execution_date,2020-01-31T00:00:00,2026-06-01T00:00:00,"{""strategy_name"": [""elastic_net_score_weighted"", ""elastic_net_top20_equal_weight"", ""momentum_3m_top20_equal_weight"", ""ridge_top20_equal_weight"", ""universe_equal_weight""]}",,
C:\Users\Usuario\Documents\PROYECTO_FINTECH\institutional-quant-equity\data\processed\reference_portfolio_weights.parquet,data/processed/reference_portfolio_weights.parquet,.parquet,4383,96f5915b40b4,1540,3,as_of_date|ticker|weight,as_of_date,2020-01-31T00:00:00,2026-05-29T00:00:00,{},,
C:\Users\Usuario\Documents\PROYECTO_FINTECH\institutional-quant-equity\data\processed\risk_estimates.parquet,data/processed/risk_estimates.parquet,.parquet,290462,76f31850c749,3850,18,as_of_date|ticker|sector|annualized_volatility|annualized_downside_volatility|beta_vs_spy|correlation_vs_spy|average_dollar_volume|median_dollar_volume|latest_close|latest_volume|return_observations|beta_observations|liquidity_observations|risk_window_start_date|risk_window_end_date|latest_market_date|latest_spy_date,as_of_date|risk_window_start_date|risk_window_end_date|latest_market_date|latest_spy_date,2019-02-01T00:00:00,2026-05-29T00:00:00,{},stock_ranking|risk,
C:\Users\Usuario\Documents\PROYECTO_FINTECH\institutional-quant-equity\data\processed\robustness\feature_family_ablation\feature_family_economic_combined_daily.parquet,data/processed/robustness/feature_family_ablation/feature_family_economic_combined_daily.parquet,.parquet,276425,8a462da91f10,6440,19,date|strategy_name|active_signal_date|last_rebalance_date|is_rebalance|portfolio_value|daily_return|cash|cash_weight|invested_value|gross_exposure|holdings|transaction_cost|cumulative_transaction_cost|buy_notional|sell_notional|traded_notional|two_way_turnover|one_way_turnover,date|active_signal_date|last_rebalance_date,2020-01-31T00:00:00,2026-06-30T00:00:00,"{""portfolio_value"": [""1000424.8726010929"", ""1001806.8691714817"", ""1001880.3463557774"", ""1002088.1522516443"", ""1002993.5774423514"", ""1003983.566370618"", ""1004521.1191738913"", ""1004711.4947089804"", ""1004911.1249744821"", ""1005117.2750464776"", ""1005978.0190626371"", ""1006299.1233559332"", ""1006497.5844946946"", ""1007551.643535051"", ""1008583.8458103494"", ""1009195.8103893044"", ""1009274.3903538949"", ""1009395.8204413117"", ""1009428.4023664037"", ""1009838.9404544876"", ""1010579.8661980013"", ""1010783.6765260585"", ""1011038.5225226022"", ""1011269.8696357432"", ""1011617.6256098213"", ""1011706.7296319037"", ""1011870.7124514126"", ""1012830.827062634"", ""1013140.0486605074"", ""1014058.0903272748""], ""strategy_name"": [""full_ensemble"", ""no_fundamentals"", ""no_momentum"", ""spy_buy_and_hold""]}",robustness,
C:\Users\Usuario\Documents\PROYECTO_FINTECH\institutional-quant-equity\data\processed\robustness\feature_family_ablation\feature_family_economic_daily_performance.parquet,data/processed/robustness/feature_family_ablation/feature_family_economic_daily_performance.parquet,.parquet,237834,50172f735e44,4830,19,date|strategy_name|active_signal_date|last_rebalance_date|is_rebalance|portfolio_value|daily_return|cash|cash_weight|invested_value|gross_exposure|holdings|transaction_cost|cumulative_transaction_cost|buy_notional|sell_notional|traded_notional|two_way_turnover|one_way_turnover,date|active_signal_date|last_rebalance_date,2020-01-31T00:00:00,2026-06-30T00:00:00,"{""portfolio_value"": [""1000424.8726010929"", ""1003983.566370618"", ""1004521.1191738913"", ""1005978.0190626371"", ""1006299.1233559332"", ""1006497.5844946946"", ""1007551.643535051"", ""1009195.8103893044"", ""1009274.3903538949"", ""1009428.4023664037"", ""1009838.9404544876"", ""1010579.8661980013"", ""1010783.6765260585"", ""1011038.5225226022"", ""1011269.8696357432"", ""1011870.7124514126"", ""1013140.0486605074"", ""1014058.0903272748"", ""1015669.017861247"", ""1018181.9794468546"", ""1018374.8493270655"", ""1018708.2004145236"", ""1019046.2689525817"", ""1021453.402528047"", ""1021824.7842464925"", ""1022142.4937388261"", ""1022219.7709846952"", ""1023584.5424152676"", ""1024054.3086199372"", ""1025073.8200534242""], ""strategy_name"": [""full_ensemble"", ""no_fundamentals"", ""no_momentum""]}",robustness,
C:\Users\Usuario\Documents\PROYECTO_FINTECH\institutional-quant-equity\data\processed\robustness\feature_family_ablation\feature_family_economic_drawdowns.parquet,data/processed/robustness/feature_family_ablation/feature_family_economic_drawdowns.parquet,.parquet,134641,f7a83aa39d1c,6440,4,date|strategy_name|portfolio_value|drawdown,date,2020-02-03T00:00:00,2026-06-30T00:00:00,"{""portfolio_value"": [""1000424.8726010929"", ""1001806.8691714817"", ""1001880.3463557774"", ""1002088.1522516443"", ""1002993.5774423514"", ""1003983.566370618"", ""1004521.1191738913"", ""1004711.4947089804"", ""1004911.1249744821"", ""1005117.2750464776"", ""1005978.0190626371"", ""1006299.1233559332"", ""1006497.5844946946"", ""1007551.643535051"", ""1008583.8458103494"", ""1009195.8103893044"", ""1009274.3903538949"", ""1009395.8204413117"", ""1009428.4023664037"", ""1009838.9404544876"", ""1010579.8661980013"", ""1010783.6765260585"", ""1011038.5225226022"", ""1011269.8696357432"", ""1011617.6256098213"", ""1011706.7296319037"", ""1011870.7124514126"", ""1012830.827062634"", ""1013140.0486605074"", ""1014058.0903272748""], ""strategy_name"": [""full_ensemble"", ""no_fundamentals"", ""no_momentum"", ""spy_buy_and_hold""]}",robustness,
C:\Users\Usuario\Documents\PROYECTO_FINTECH\institutional-quant-equity\data\processed\robustness\feature_family_ablation\feature_family_economic_signals.parquet,data/processed/robustness/feature_family_ablation/feature_family_economic_signals.parquet,.parquet,135271,fdf8c3ec35f8,11550,8,fold_id|as_of_date|ticker|sector|raw_prediction|percentile_score|rank|scenario,as_of_date,2020-01-31T00:00:00,2026-05-29T00:00:00,"{""scenario"": [""full_ensemble"", ""no_fundamentals"", ""no_momentum""]}",robustness,
C:\Users\Usuario\Documents\PROYECTO_FINTECH\institutional-quant-equity\data\processed\robustness\feature_family_ablation\feature_family_economic_weights.parquet,data/processed/robustness/feature_family_ablation/feature_family_economic_weights.parquet,.parquet,42723,8a6c9ea982ab,5775,8,as_of_date|ticker|sector|method|rank|percentile_score|raw_score_weight|weight,as_of_date,2020-01-31T00:00:00,2026-05-29T00:00:00,"{""method"": [""full_ensemble"", ""no_fundamentals"", ""no_momentum""]}",robustness,
C:\Users\Usuario\Documents\PROYECTO_FINTECH\institutional-quant-equity\data\processed\robustness\feature_family_ablation\no_fundamentals_component_scores.parquet,data/processed/robustness/feature_family_ablation/no_fundamentals_component_scores.parquet,.parquet,155337,1e8a54f98cd9,3850,12,fold_id|as_of_date|ticker|sector|target_21d_excess|label_top_quintile|composite_raw|composite_percentile|elastic_net_raw|elastic_net_percentile|lightgbm_ranker_raw|lightgbm_ranker_percentile,as_of_date,2020-01-31T00:00:00,2026-05-29T00:00:00,{},robustness,
C:\Users\Usuario\Documents\PROYECTO_FINTECH\institutional-quant-equity\data\processed\robustness\feature_family_ablation\no_fundamentals_ensemble_ablation_candidates.parquet,data/processed/robustness/feature_family_ablation/no_fundamentals_ensemble_ablation_candidates.parquet,.parquet,156589,f5b346b00925,11550,8,fold_id|as_of_date|ticker|sector|target_21d_excess|label_top_quintile|model_name|prediction,as_of_date,2020-01-31T00:00:00,2026-05-29T00:00:00,"{""model_name"": [""without_composite"", ""without_elastic_net"", ""without_lightgbm_ranker""]}",model_research|robustness,
C:\Users\Usuario\Documents\PROYECTO_FINTECH\institutional-quant-equity\data\processed\robustness\feature_family_ablation\no_fundamentals_ensemble_candidates.parquet,data/processed/robustness/feature_family_ablation/no_fundamentals_ensemble_candidates.parquet,.parquet,100145,b738cfa2818d,11550,8,fold_id|as_of_date|ticker|sector|target_21d_excess|label_top_quintile|model_name|prediction,as_of_date,2020-01-31T00:00:00,2026-05-29T00:00:00,"{""model_name"": [""core_percentile_ensemble"", ""equal_percentile_ensemble"", ""validation_weighted_ensemble""]}",model_research|robustness,
C:\Users\Usuario\Documents\PROYECTO_FINTECH\institutional-quant-equity\data\processed\robustness\feature_family_ablation\no_fundamentals_ensemble_predictions.parquet,data/processed/robustness/feature_family_ablation/no_fundamentals_ensemble_predictions.parquet,.parquet,148020,22fcd82333e6,11550,8,fold_id|as_of_date|ticker|sector|model_name|prediction|target_21d_excess|label_top_quintile,as_of_date,2020-01-31T00:00:00,2026-05-29T00:00:00,"{""model_name"": [""elastic_net"", ""lightgbm_ranker"", ""technical_equal_weight_composite""]}",model_research|robustness,
C:\Users\Usuario\Documents\PROYECTO_FINTECH\institutional-quant-equity\data\processed\robustness\feature_family_ablation\no_fundamentals_final_alpha_signal.parquet,data/processed/robustness/feature_family_ablation/no_fundamentals_final_alpha_signal.parquet,.parquet,372279,6ce7e38e6285,3850,14,fold_id|as_of_date|ticker|sector|raw_prediction|percentile_score|rank|composite_weight|elastic_net_weight|lightgbm_ranker_weight|composite_contribution|elastic_net_contribution|lightgbm_ranker_contribution|model_contributions,as_of_date,2020-01-31T00:00:00,2026-05-29T00:00:00,"{""model_contributions"": [""{\""elastic_net\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.16666666666666666}, \""lightgbm_ranker\"": {\""contribution\"": 0.4325883319413211, \""percentile\"": 0.6530612244897959, \""weight\"": 0.662400883285148}, \""technical_composite\"": {\""contribution\"": 0.13255985922104163, \""percentile\"": 0.7755102040816326, \""weight\"": 0.17093245004818527}}"", ""{\""elastic_net\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.16666666666666669}, \""lightgbm_ranker\"": {\""contribution\"": 0.4369447325887338, \""percentile\"": 0.7346938775510204, \""weight\"": 0.5947303304679987}, \""technical_composite\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.23860300286533467}}"", ""{\""elastic_net\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.16666666666666669}, \""lightgbm_ranker\"": {\""contribution\"": 0.443013409430244, \""percentile\"": 0.7448979591836735, \""weight\"": 0.5947303304679987}, \""technical_composite\"": {\""contribution\"": 0.009738898076136109, \""percentile\"": 0.04081632653061224, \""weight\"": 0.23860300286533467}}"", ""{\""elastic_net\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.1694394260374457}, \""lightgbm_ranker\"": {\""contribution\"": 0.40646565752809455, \""percentile\"": 0.6122448979591837, \""weight\"": 0.6638939072958877}, \""technical_composite\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.16666666666666669}}"", ""{\""elastic_net\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.175677094191238}, \""lightgbm_ranker\"": {\""contribution\"": 0.08369945137802386, \""percentile\"": 0.14285714285714285, \""weight\"": 0.585896159646167}, \""technical_composite\"": {\""contribution\"": 0.019463407850007754, \""percentile\"": 0.08163265306122448, \""weight\"": 0.238426746162595}}"", ""{\""elastic_net\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.18016093741492978}, \""lightgbm_ranker\"": {\""contribution\"": 0.3219023532766918, \""percentile\"": 0.5510204081632653, \""weight\"": 0.5841931596502926}, \""technical_composite\"": {\""contribution\"": 0.01442730017968026, \""percentile\"": 0.061224489795918366, \""weight\"": 0.2356459029347776}}"", ""{\""elastic_net\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.2112420751852844}, \""lightgbm_ranker\"": {\""contribution\"": 0.1366874957858847, \""percentile\"": 0.2653061224489796, \""weight\"": 0.5152067148852577}, \""technical_composite\"": {\""contribution\"": 0.016748033260987224, \""percentile\"": 0.061224489795918366, \""weight\"": 0.273551209929458}}"", ""{\""elastic_net\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.218489739165456}, \""lightgbm_ranker\"": {\""contribution\"": 0.05679675365037931, \""percentile\"": 0.11224489795918367, \""weight\"": 0.5060074416124702}, \""technical_composite\"": {\""contribution\"": 0.0224900260589448, \""percentile\"": 0.08163265306122448, \""weight\"": 0.2755028192220738}}"", ""{\""elastic_net\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.218489739165456}, \""lightgbm_ranker\"": {\""contribution\"": 0.47502739416680884, \""percentile\"": 0.9387755102040817, \""weight\"": 0.5060074416124702}, \""technical_composite\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.2755028192220738}}"", ""{\""elastic_net\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.22447382866741591}, \""lightgbm_ranker\"": {\""contribution\"": 0.29821690024453096, \""percentile\"": 0.4897959183673469, \""weight\"": 0.6088595046659174}, \""technical_composite\"": {\""contribution\"": 0.047619047619047616, \""percentile\"": 0.2857142857142857, \""weight\"": 0.16666666666666666}}"", ""{\""elastic_net\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.22447382866741591}, \""lightgbm_ranker\"": {\""contribution\"": 0.31064260442138647, \""percentile\"": 0.5102040816326531, \""weight\"": 0.6088595046659174}, \""technical_composite\"": {\""contribution\"": 0.027210884353741492, \""percentile\"": 0.16326530612244897, \""weight\"": 0.16666666666666666}}"", ""{\""elastic_net\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.25050088728604947}, \""lightgbm_ranker\"": {\""contribution\"": 0.17841809572876038, \""percentile\"": 0.30612244897959184, \""weight\"": 0.5828324460472839}, \""technical_composite\"": {\""contribution\"": 0.054421768707482984, \""percentile\"": 0.32653061224489793, \""weight\"": 0.16666666666666666}}"", ""{\""elastic_net\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.25050088728604947}, \""lightgbm_ranker\"": {\""contribution\"": 0.22599625458976313, \""percentile\"": 0.3877551020408163, \""weight\"": 0.5828324460472839}, \""technical_composite\"": {\""contribution\"": 0.11224489795918366, \""percentile\"": 0.673469387755102, \""weight\"": 0.16666666666666666}}"", ""{\""elastic_net\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.2930942987009988}, \""lightgbm_ranker\"": {\""contribution\"": 0.01020408163265306, \""percentile\"": 0.061224489795918366, \""weight\"": 0.16666666666666666}, \""technical_composite\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.5402390346323346}}"", ""{\""elastic_net\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.2930942987009988}, \""lightgbm_ranker\"": {\""contribution\"": 0.07142857142857142, \""percentile\"": 0.42857142857142855, \""weight\"": 0.16666666666666666}, \""technical_composite\"": {\""contribution\"": 0.022050572842136105, \""percentile\"": 0.04081632653061224, \""weight\"": 0.5402390346323346}}"", ""{\""elastic_net\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.29402973016642403}, \""lightgbm_ranker\"": {\""contribution\"": 0.056122448979591844, \""percentile\"": 0.336734693877551, \""weight\"": 0.16666666666666669}, \""technical_composite\"": {\""contribution\"": 0.0220123919659963, \""percentile\"": 0.04081632653061224, \""weight\"": 0.5393036031669094}}"", ""{\""elastic_net\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.2949211905419127}, \""lightgbm_ranker\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.31507991979977834}, \""technical_composite\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.389998889658309}}"", ""{\""elastic_net\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.2987312572087658}, \""lightgbm_ranker\"": {\""contribution\"": 0.04421768707482994, \""percentile\"": 0.2653061224489796, \""weight\"": 0.16666666666666669}, \""technical_composite\"": {\""contribution\"": 0.054551232257608946, \""percentile\"": 0.10204081632653061, \""weight\"": 0.5346020761245677}}"", ""{\""elastic_net\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.3011668485429939}, \""lightgbm_ranker\"": {\""contribution\"": 0.05804834530681244, \""percentile\"": 0.17346938775510204, \""weight\"": 0.33463163765103643}, \""technical_composite\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.36420151380596966}}"", ""{\""elastic_net\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.31104129524169566}, \""lightgbm_ranker\"": {\""contribution\"": 0.1496166162234687, \""percentile\"": 0.42857142857142855, \""weight\"": 0.34910543785476034}, \""technical_composite\"": {\""contribution\"": 0.013871561914430366, \""percentile\"": 0.04081632653061224, \""weight\"": 0.339853266903544}}"", ""{\""elastic_net\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.31104129524169566}, \""lightgbm_ranker\"": {\""contribution\"": 0.163865817768561, \""percentile\"": 0.46938775510204084, \""weight\"": 0.34910543785476034}, \""technical_composite\"": {\""contribution\"": 0.02080734287164555, \""percentile\"": 0.061224489795918366, \""weight\"": 0.339853266903544}}"", ""{\""elastic_net\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.3175396419261682}, \""lightgbm_ranker\"": {\""contribution\"": 0.12105362145270206, \""percentile\"": 0.23469387755102042, \""weight\"": 0.5157936914071652}, \""technical_composite\"": {\""contribution\"": 0.04081632653061225, \""percentile\"": 0.24489795918367346, \""weight\"": 0.16666666666666669}}"", ""{\""elastic_net\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.31764351433405186}, \""lightgbm_ranker\"": {\""contribution\"": 0.0525762415096053, \""percentile\"": 0.12244897959183673, \""weight\"": 0.42937263899510997}, \""technical_composite\"": {\""contribution\"": 0.010325871292687276, \""percentile\"": 0.04081632653061224, \""weight\"": 0.2529838466708383}}"", ""{\""elastic_net\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.31962090747981964}, \""lightgbm_ranker\"": {\""contribution\"": 0.07346332236554931, \""percentile\"": 0.20408163265306123, \""weight\"": 0.3599702795911916}, \""technical_composite\"": {\""contribution\"": 0.10462328585436369, \""percentile\"": 0.32653061224489793, \""weight\"": 0.3204088129289888}}"", ""{\""elastic_net\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.32136546266069255}, \""lightgbm_ranker\"": {\""contribution\"": 0.16840185505418706, \""percentile\"": 0.40816326530612246, \""weight\"": 0.4125845448827583}, \""technical_composite\"": {\""contribution\"": 0.021718366731146868, \""percentile\"": 0.08163265306122448, \""weight\"": 0.26604999245654914}}"", ""{\""elastic_net\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.32136546266069255}, \""lightgbm_ranker\"": {\""contribution\"": 0.1978721796886698, \""percentile\"": 0.47959183673469385, \""weight\"": 0.4125845448827583}, \""technical_composite\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.26604999245654914}}"", ""{\""elastic_net\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.3219219357098262}, \""lightgbm_ranker\"": {\""contribution\"": 0.1290984392014572, \""percentile\"": 0.32653061224489793, \""weight\"": 0.3953639700544627}, \""technical_composite\"": {\""contribution\"": 0.017309026177696592, \""percentile\"": 0.061224489795918366, \""weight\"": 0.28271409423571103}}"", ""{\""elastic_net\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.3219219357098262}, \""lightgbm_ranker\"": {\""contribution\"": 0.15330439655173045, \""percentile\"": 0.3877551020408163, \""weight\"": 0.3953639700544627}, \""technical_composite\"": {\""contribution\"": 0.028848376962827656, \""percentile\"": 0.10204081632653061, \""weight\"": 0.28271409423571103}}"", ""{\""elastic_net\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.32502082370170754}, \""lightgbm_ranker\"": {\""contribution\"": 0.22677699802515683, \""percentile\"": 0.6020408163265306, \""weight\"": 0.3766804373977181}, \""technical_composite\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.29829873890057446}}"", ""{\""elastic_net\"": {\""contribution\"": 0.0, \""percentile\"": 0.0, \""weight\"": 0.32600290912084806}, \""lightgbm_ranker\"": {\""contribution\"": 0.022239866415565926, \""percentile\"": 0.10204081632653061, \""weight\"": 0.21795069087254607}, \""technical_composite\"": {\""contribution\"": 0.027921208163669747, \""percentile\"": 0.061224489795918366, \""weight\"": 0.4560464000066059}}""]}",stock_ranking|robustness,
C:\Users\Usuario\Documents\PROYECTO_FINTECH\institutional-quant-equity\data\processed\robustness\feature_family_ablation\no_fundamentals_lightgbm_ranker_predictions.parquet,data/processed/robustness/feature_family_ablation/no_fundamentals_lightgbm_ranker_predictions.parquet,.parquet,71967,4cfc8d17f45a,3850,11,fold_id|as_of_date|ticker|sector|target_21d_excess|label_top_quintile|model_name|prediction|latest_fit_target_end_date|selected_candidate|selected_estimators,as_of_date|latest_fit_target_end_date,2020-01-31T00:00:00,2026-05-29T00:00:00,"{""model_name"": [""lightgbm_ranker""]}",robustness,
C:\Users\Usuario\Documents\PROYECTO_FINTECH\institutional-quant-equity\data\processed\robustness\feature_family_ablation\no_fundamentals_regularized_linear_predictions.parquet,data/processed/robustness/feature_family_ablation/no_fundamentals_regularized_linear_predictions.parquet,.parquet,123216,41434a5d70ac,7700,11,fold_id|as_of_date|ticker|sector|target_21d_excess|label_top_quintile|model_name|prediction|latest_fit_target_end_date|selected_alpha|selected_l1_ratio,as_of_date|latest_fit_target_end_date,2020-01-31T00:00:00,2026-05-29T00:00:00,"{""model_name"": [""elastic_net"", ""ridge""]}",robustness,
C:\Users\Usuario\Documents\PROYECTO_FINTECH\institutional-quant-equity\data\processed\robustness\feature_family_ablation\no_momentum_component_scores.parquet,data/processed/robustness/feature_family_ablation/no_momentum_component_scores.parquet,.parquet,154589,0b980928a662,3850,12,fold_id|as_of_date|ticker|sector|target_21d_excess|label_top_quintile|composite_raw|composite_percentile|elastic_net_raw|elastic_net_percentile|lightgbm_ranker_raw|lightgbm_ranker_percentile,as_of_date,2020-01-31T00:00:00,2026-05-29T00:00:00,{},robustness,
C:\Users\Usuario\Documents\PROYECTO_FINTECH\institutional-quant-equity\data\processed\robustness\feature_family_ablation\no_momentum_ensemble_ablation_candidates.parquet,data/processed/robustness/feature_family_ablation/no_momentum_ensemble_ablation_candidates.parquet,.parquet,156740,41f8db92511b,11550,8,fold_id|as_of_date|ticker|sector|target_21d_excess|label_top_quintile|model_name|prediction,as_of_date,2020-01-31T00:00:00,2026-05-29T00:00:00,"{""model_name"": [""without_composite"", ""without_elastic_net"", ""without_lightgbm_ranker""]}",model_research|robustness,
C:\Users\Usuario\Documents\PROYECTO_FINTECH\institutional-quant-equity\data\processed\robustness\feature_family_ablation\no_momentum_ensemble_candidates.parquet,data/processed/robustness/feature_family_ablation/no_momentum_ensemble_candidates.parquet,.parquet,100076,41becbfcedc9,11550,8,fold_id|as_of_date|ticker|sector|target_21d_excess|label_top_quintile|model_name|prediction,as_of_date,2020-01-31T00:00:00,2026-05-29T00:00:00,"{""model_name"": [""core_percentile_ensemble"", ""equal_percentile_ensemble"", ""validation_weighted_ensemble""]}",model_research|robustness,
C:\Users\Usuario\Documents\PROYECTO_FINTECH\institutional-quant-equity\data\processed\robustness\feature_family_ablation\no_momentum_ensemble_predictions.parquet,data/processed/robustness/feature_family_ablation/no_momentum_ensemble_predictions.parquet,.parquet,147328,c2f9e445bd38,11550,8,fold_id|as_of_date|ticker|sector|model_name|prediction|target_21d_excess|label_top_quintile,as_of_date,2020-01-31T00:00:00,2026-05-29T00:00:00,"{""model_name"": [""elastic_net"", ""lightgbm_ranker"", ""technical_equal_weight_composite""]}",model_research|robustness,
