model_name,as_of_date,quintile,observations,mean_target,median_target,positive_target_ratio
elastic_net,2021-04-30,4,10,-0.023695355391887985,-0.016442010734550372,0.3
elastic_net,2021-04-30,5,10,0.04851568844120587,0.054936807914561125,0.9
elastic_net,2021-05-28,1,10,0.015964672017464165,0.007857098329180634,0.5
elastic_net,2021-05-28,2,10,0.00829129347827764,-0.004935076308756781,0.4
elastic_net,2021-05-28,3,10,0.003895271622403218,0.001317717340868052,0.6
elastic_net,2021-05-28,4,10,0.009283991254035107,-0.020123853063848562,0.3
elastic_net,2021-05-28,5,10,0.0356892720082941,0.04397256079173051,0.7
elastic_net,2021-06-30,1,10,-0.00709025428150698,-0.0057330070614382,0.4
elastic_net,2021-06-30,2,10,0.005232474772212459,0.018569305943178183,0.7
elastic_net,2021-06-30,3,10,0.008985427205757979,0.021458267996143143,0.6
elastic_net,2021-06-30,4,10,-0.012577087961828382,-0.0073263639196863295,0.4
elastic_net,2021-06-30,5,10,-0.02311313126418585,-0.016597443335131246,0.4
elastic_net,2021-07-30,1,10,-0.0173078393913604,-0.016751831915773674,0.3
elastic_net,2021-07-30,2,10,-0.010682925646963326,-0.0026600405097136903,0.4
elastic_net,2021-07-30,3,10,0.0008598913025326226,0.012758953554312558,0.6
elastic_net,2021-07-30,4,10,0.005010292035791941,0.003252237745171249,0.5
elastic_net,2021-07-30,5,10,0.02028793470700797,0.02424547595297455,0.7
elastic_net,2021-08-31,1,10,0.0279902442510636,0.02413783284379245,0.6
elastic_net,2021-08-31,2,10,0.003419643557308094,-0.013304568821970564,0.3
elastic_net,2021-08-31,3,10,0.004017175381160176,-0.0053006366017407935,0.4
elastic_net,2021-08-31,4,10,0.04456723650034859,0.019397045546950487,0.6
elastic_net,2021-08-31,5,10,0.04261982236285955,0.03069578448856941,0.6
elastic_net,2021-09-30,1,10,0.006280375220483558,0.016980742723228137,0.6
elastic_net,2021-09-30,2,10,-0.04055133500917942,-0.04184333568674836,0.2
elastic_net,2021-09-30,3,10,-0.04954246074380646,-0.06367834070902711,0.2
elastic_net,2021-09-30,4,10,0.016753449046312263,0.0098728485166375,0.6
elastic_net,2021-09-30,5,10,0.06279391020269076,0.024472262984313264,0.9
elastic_net,2021-10-29,1,10,0.004346746151095093,0.004515695295147615,0.5
elastic_net,2021-10-29,2,10,0.011726847267228968,0.007812350918948108,0.6
elastic_net,2021-10-29,3,10,0.032570742783195016,0.006832756643130933,0.5
elastic_net,2021-10-29,4,10,-0.009322785239418596,-0.03514086645875064,0.3
elastic_net,2021-10-29,5,10,0.03666764700782714,0.013305629237714334,0.6
elastic_net,2021-11-30,1,10,0.03564833014834965,0.03082942293530999,0.6
elastic_net,2021-11-30,2,10,-0.01310462432419649,-0.02015006008317255,0.4
elastic_net,2021-11-30,3,10,-0.004692099635436908,0.00770313271104528,0.6
elastic_net,2021-11-30,4,10,0.005702170088419001,0.001292129917892737,0.5
elastic_net,2021-11-30,5,10,-0.020967424061285145,-0.013262647115080517,0.4
elastic_net,2021-12-31,1,10,0.0026406559162109435,-0.005006813903387641,0.5
elastic_net,2021-12-31,2,10,-0.017210023543795937,-0.01665031802719602,0.4
elastic_net,2021-12-31,3,10,0.02911166890941047,0.024531448166504766,0.6
elastic_net,2021-12-31,4,10,0.0125682747563429,-0.0004194518918636536,0.5
elastic_net,2021-12-31,5,10,0.021261435137119665,-0.02295677713002614,0.5
elastic_net,2022-01-31,1,10,0.03337269249245003,0.016993513629255275,0.6
elastic_net,2022-01-31,2,10,-0.006675227889737856,-0.007627428517494372,0.5
elastic_net,2022-01-31,3,10,-0.031397423150277215,-0.007707719719258821,0.3
elastic_net,2022-01-31,4,10,0.038346265718817885,0.0021696485005060495,0.5
elastic_net,2022-01-31,5,10,0.012430569165595585,0.014190472254912212,0.6
elastic_net,2022-02-28,1,10,-0.012923043247974686,-0.004722761124916208,0.4
elastic_net,2022-02-28,2,10,-0.03390170038592866,-0.05628443967610991,0.3
elastic_net,2022-02-28,3,10,0.01892588780840454,0.022363638339110925,0.8
elastic_net,2022-02-28,4,10,-0.010938646792912298,-0.01182048602274266,0.4
elastic_net,2022-02-28,5,10,0.04166702168131923,0.039263324581695236,0.6
elastic_net,2022-03-31,1,10,-0.014227638629550033,-0.006960153597524887,0.5
elastic_net,2022-03-31,2,10,0.015749934843496648,0.004014060230220107,0.6
elastic_net,2022-03-31,3,10,-0.008773292592441551,-0.009630732548797427,0.4
elastic_net,2022-03-31,4,10,0.010797450679096276,0.03023050418893014,0.6
elastic_net,2022-03-31,5,10,-0.09008284453964147,-0.035937347688701105,0.4
elastic_net,2022-04-29,1,10,0.0017964307143210512,-0.005421472836072916,0.4
elastic_net,2022-04-29,2,10,-0.018256542614146786,-0.025568031714331807,0.3
elastic_net,2022-04-29,3,10,0.0029100942416745656,0.0024320714316580228,0.6
elastic_net,2022-04-29,4,10,0.013157042994080704,0.020726874171203002,0.7
elastic_net,2022-04-29,5,10,-0.006456938549248425,-0.011230289646255887,0.5
elastic_net,2022-05-31,1,10,-0.0064214420820302934,-0.018774065832269315,0.4
elastic_net,2022-05-31,2,10,0.03275394469986531,0.036727830939657646,0.7
elastic_net,2022-05-31,3,10,-0.007933148045036965,0.0014932200547927432,0.5
elastic_net,2022-05-31,4,10,0.00853072701186861,-0.004917787801867135,0.5
elastic_net,2022-05-31,5,10,-0.026685275356440864,-0.03488361614196184,0.4
elastic_net,2022-06-30,1,10,-0.02511991352815024,-0.016999361394461343,0.2
elastic_net,2022-06-30,2,10,0.012381789241789943,0.009453070107987571,0.5
elastic_net,2022-06-30,3,10,-0.02883740572227922,-0.037086796471985095,0.3
elastic_net,2022-06-30,4,10,0.05360125879156048,0.033355695631751225,0.9
elastic_net,2022-06-30,5,10,0.003965396057073656,0.0034907466281438593,0.6
elastic_net,2022-07-29,1,10,-0.006991697347322856,-0.022497882605639008,0.3
elastic_net,2022-07-29,2,10,0.0015249787928234392,-0.00697288634428761,0.4
elastic_net,2022-07-29,3,10,0.012822547791144612,0.018129562205852212,0.7
elastic_net,2022-07-29,4,10,0.019210818218198134,0.0,0.5
elastic_net,2022-07-29,5,10,0.00502009794358621,0.014314946094490966,0.6
elastic_net,2022-08-31,1,10,0.00548847384603286,0.0039919620771519115,0.6
elastic_net,2022-08-31,2,10,-0.017880768140212323,-0.02100175216943767,0.3
elastic_net,2022-08-31,3,10,0.00831807663955939,-0.0006662672582668505,0.5
elastic_net,2022-08-31,4,10,0.02938474608211409,0.01567416961823731,0.7
elastic_net,2022-08-31,5,10,-0.014315715750581626,-0.018733290130032054,0.4
elastic_net,2022-09-30,1,10,-0.0025383833041908053,-0.02980545840047366,0.4
elastic_net,2022-09-30,2,10,-0.016698720340911043,0.008094723951452165,0.6
elastic_net,2022-09-30,3,10,-0.003724437363730759,-0.013001290583142033,0.4
elastic_net,2022-09-30,4,10,0.0058425912563112355,0.00789707470306844,0.6
elastic_net,2022-09-30,5,10,0.0028209324970560833,0.002891184693652238,0.5
elastic_net,2022-10-31,1,10,-0.04301401815915447,-0.054824048367318134,0.3
elastic_net,2022-10-31,2,10,-0.005711562292491657,0.0,0.5
elastic_net,2022-10-31,3,10,0.03934837094539323,0.028310247750540474,0.9
elastic_net,2022-10-31,4,10,-0.018537489542988027,-0.011126937547189408,0.4
elastic_net,2022-10-31,5,10,-0.004698324132016462,-0.013301266732904993,0.4
elastic_net,2022-11-30,1,10,-0.0140785686455138,0.000667416210151095,0.5
elastic_net,2022-11-30,2,10,-0.00823161763880973,-0.004317674834022955,0.5
elastic_net,2022-11-30,3,10,-0.0009202251287001917,0.018641597627436113,0.6
elastic_net,2022-11-30,4,10,-0.005236963908465819,-0.0018932892748671493,0.5
elastic_net,2022-11-30,5,10,-0.051932511705111206,-0.024359223608263425,0.4
elastic_net,2022-12-30,1,10,-0.026615746289173636,-0.02859581480305262,0.3
elastic_net,2022-12-30,2,10,0.015362403145719484,0.007075285037136614,0.5
elastic_net,2022-12-30,3,10,-0.010299954502397912,-0.06658466116508166,0.4
elastic_net,2022-12-30,4,10,-0.010762538458734493,0.0,0.5
elastic_net,2022-12-30,5,10,0.13855060733607272,0.08633416409706529,0.8
elastic_net,2023-01-31,1,10,-0.012241119737338435,-0.02206540060639184,0.3
elastic_net,2023-01-31,2,10,0.0025552028817071525,0.015022266157232622,0.6
elastic_net,2023-01-31,3,10,0.023857006504462375,0.020221891256616442,0.8
elastic_net,2023-01-31,4,10,-0.0023710553170383066,-0.007404426884606241,0.3
elastic_net,2023-01-31,5,10,0.04841167999600726,0.0,0.5
elastic_net,2023-02-28,1,10,0.0058520030902765256,0.0010991962483053452,0.5
elastic_net,2023-02-28,2,10,0.0010385527829621544,-0.0010301004089120491,0.5
elastic_net,2023-02-28,3,10,-0.03136751967258049,-0.010417747474347094,0.4
elastic_net,2023-02-28,4,10,-0.0027748471452868186,0.013280968949465843,0.6
elastic_net,2023-02-28,5,10,0.01903072318242598,-0.0028426153338215743,0.5
elastic_net,2023-03-31,1,10,-0.005887735870754718,0.002686572845317481,0.5
elastic_net,2023-03-31,2,10,-0.02849935160911927,-0.02120836655747743,0.5
elastic_net,2023-03-31,3,10,0.018327814191256186,0.004854079292682667,0.6
elastic_net,2023-03-31,4,10,0.0058463702851157765,0.00962326239905087,0.7
elastic_net,2023-03-31,5,10,-0.03251605074175988,-0.026995060006944516,0.2
elastic_net,2023-04-28,1,10,0.024663339403852413,-0.0020615120705607115,0.5
elastic_net,2023-04-28,2,10,0.03280691877417522,-0.00039818244205436226,0.5
elastic_net,2023-04-28,3,10,-0.0009792935320618202,-0.010702398397094415,0.3
elastic_net,2023-04-28,4,10,0.03216830230176913,0.011777091790303118,0.6
elastic_net,2023-04-28,5,10,0.0823200995417582,0.02812111624003527,0.6
elastic_net,2023-05-31,1,10,0.002176616079345295,-0.006881151438120181,0.4
elastic_net,2023-05-31,2,10,-0.00706338334072878,0.001307763925119776,0.5
elastic_net,2023-05-31,3,10,0.0008651531152298553,0.003488076625659864,0.5
elastic_net,2023-05-31,4,10,-0.0027698477249262663,-0.005368585895562772,0.5
elastic_net,2023-05-31,5,10,0.015137490126325148,0.005363486755892377,0.6
elastic_net,2023-06-30,1,10,-0.018245515558295667,-0.015253622213482032,0.3
elastic_net,2023-06-30,2,10,-0.0056554189544194,-0.0025693593754541055,0.5
elastic_net,2023-06-30,3,10,0.004773437409288006,-0.0038660045038890756,0.5
elastic_net,2023-06-30,4,10,0.028469554696306763,0.008357665709515794,0.6
elastic_net,2023-06-30,5,10,0.04332834686111997,0.05957984952699791,0.6
elastic_net,2023-07-31,1,10,0.023147391921247495,0.008855521140595457,0.7
elastic_net,2023-07-31,2,10,-0.024582844729926702,-0.03346994349308369,0.3
elastic_net,2023-07-31,3,10,0.013930688344560816,0.008887357887637837,0.7
elastic_net,2023-07-31,4,10,0.013974723160541758,-0.006905582539850408,0.3
elastic_net,2023-07-31,5,10,-0.00828907858195228,-0.0063722997615257015,0.5
elastic_net,2023-08-31,1,10,0.0074466694926689225,0.004037462301757222,0.5
elastic_net,2023-08-31,2,10,-0.017963364682325678,-0.02199489263907567,0.3
elastic_net,2023-08-31,3,10,0.002824246572235389,0.009253908575829528,0.5
elastic_net,2023-08-31,4,10,-0.014676220985481648,-0.003835838670606828,0.5
elastic_net,2023-08-31,5,10,0.009057175316245747,0.01465800378823201,0.7
elastic_net,2023-09-29,1,10,-0.01474031157796023,-0.014804830040365202,0.4
elastic_net,2023-09-29,2,10,0.004381676344695129,0.016439535885753753,0.6
elastic_net,2023-09-29,3,10,-0.004716892330581912,0.003900624130347141,0.5
elastic_net,2023-09-29,4,10,0.014340125989244622,0.02497911476560094,0.6
elastic_net,2023-09-29,5,10,0.004872080902551368,-0.007852531775352334,0.4
elastic_net,2023-10-31,1,10,-0.0008980246856602258,0.0,0.5
elastic_net,2023-10-31,2,10,-0.027708297515149048,-0.01152921105683602,0.4
elastic_net,2023-10-31,3,10,-0.029840688698785513,-0.008133699092894076,0.4
elastic_net,2023-10-31,4,10,0.0013892874240106102,0.010544864710074986,0.5
elastic_net,2023-10-31,5,10,0.02234563788349373,0.033245136360714245,0.7
elastic_net,2023-11-30,1,10,0.0126370348398682,0.004952487897141422,0.5
elastic_net,2023-11-30,2,10,0.018643493973261028,0.019342282435484193,0.6
elastic_net,2023-11-30,3,10,0.017877001217385845,-0.007551870693686125,0.5
elastic_net,2023-11-30,4,10,-0.005231244528848988,-0.00763502555058071,0.5
elastic_net,2023-11-30,5,10,-0.007462842600931552,-0.01093154854021161,0.4
elastic_net,2023-12-29,1,10,0.005877673643058312,-0.0038891933295578385,0.5
elastic_net,2023-12-29,2,10,-0.005484699086075906,-0.011993244481927123,0.4
elastic_net,2023-12-29,3,10,0.007021437477389025,0.025181316931902176,0.6
elastic_net,2023-12-29,4,10,-0.02181782820018944,-0.012134976033254807,0.4
elastic_net,2023-12-29,5,10,0.01914251585171569,0.03365705214355341,0.6
elastic_net,2024-01-31,1,10,0.013034199387620727,-0.0050268496817263975,0.4
elastic_net,2024-01-31,2,10,-0.01833704931526222,-0.011848551349939007,0.4
elastic_net,2024-01-31,3,10,0.005674658524914567,0.017749171573637423,0.6
elastic_net,2024-01-31,4,10,0.020184824017786963,0.02629284859901948,0.5
elastic_net,2024-01-31,5,10,0.028028904328490124,0.00901885966833893,0.6
elastic_net,2024-02-29,1,10,-0.03218511394617733,-0.0454556066981156,0.1
elastic_net,2024-02-29,2,10,0.026455931282039758,0.013929169387100204,0.6
elastic_net,2024-02-29,3,10,-0.011923807981972923,0.00038936993949578724,0.6
elastic_net,2024-02-29,4,10,0.025791695491382695,0.014683844261587753,0.7
elastic_net,2024-02-29,5,10,0.007269156548914213,0.006710429676896279,0.5
elastic_net,2024-03-28,1,10,-0.027857804972162458,-0.019658922804291767,0.2
elastic_net,2024-03-28,2,10,-0.0043425477442605494,-0.008984009230164791,0.5
elastic_net,2024-03-28,3,10,-0.01802829164335179,0.005435561074120743,0.5
elastic_net,2024-03-28,4,10,0.01715576185206773,0.009742899757114565,0.8
elastic_net,2024-03-28,5,10,-0.0015883621454662155,0.0003838606408674283,0.5
elastic_net,2024-04-30,1,10,-0.0065066273346128575,0.004113572864011483,0.5
elastic_net,2024-04-30,2,10,0.0073907914007439015,-0.005882490608535074,0.3
elastic_net,2024-04-30,3,10,0.01946060288067385,-0.02876712915557128,0.4
elastic_net,2024-04-30,4,10,0.025488595123523215,0.0282353208576126,0.6
elastic_net,2024-04-30,5,10,0.04044274651386128,0.03372218723049969,0.7
elastic_net,2024-05-31,1,10,0.003396231341535272,-0.002135147031833373,0.5
elastic_net,2024-05-31,2,10,-0.022596308664785646,-0.021140668142157704,0.2
elastic_net,2024-05-31,3,10,0.027777625751722757,0.012726804279215131,0.6
elastic_net,2024-05-31,4,10,0.02479976538308961,0.014149798764929056,0.7
elastic_net,2024-05-31,5,10,0.021938643064315977,0.009657594556637283,0.5
elastic_net,2024-06-28,1,10,-0.007299378892911523,0.005675316492599891,0.6
elastic_net,2024-06-28,2,10,0.04122822152002392,0.0472080220302018,0.6
elastic_net,2024-06-28,3,10,-0.021163870703436238,-0.012076240490050849,0.2
elastic_net,2024-06-28,4,10,-0.03109292008269332,-0.022455454447426193,0.5
elastic_net,2024-06-28,5,10,-0.005552143663521436,0.008638936079519155,0.6
elastic_net,2024-07-31,1,10,-0.010504007550258343,0.0034476843827145887,0.6
elastic_net,2024-07-31,2,10,-0.0012199698662702207,-0.000791278823309538,0.5
elastic_net,2024-07-31,3,10,-0.007387095676509303,0.0029583128212516963,0.6
elastic_net,2024-07-31,4,10,0.009553120452409502,-0.006417708013690349,0.4
elastic_net,2024-07-31,5,10,-0.026647203916767927,-0.03669547262163764,0.4
elastic_net,2024-08-30,1,10,0.017661454266519373,0.020387136219658042,0.6
elastic_net,2024-08-30,2,10,0.014024496448346978,-0.005392295327568242,0.4
elastic_net,2024-08-30,3,10,-0.009343927071486912,-0.0021276205477918086,0.4
elastic_net,2024-08-30,4,10,0.00493675919026344,-0.00535402055596762,0.5
elastic_net,2024-08-30,5,10,0.025734922846440255,0.028696651071763224,0.6
elastic_net,2024-09-30,1,10,-0.010057263745632617,-0.011561702806420493,0.3
elastic_net,2024-09-30,2,10,-0.006580693240559243,0.0,0.5
elastic_net,2024-09-30,3,10,-0.01934274387669377,-0.0026106915058848323,0.5
elastic_net,2024-09-30,4,10,0.00823166065614308,0.006790641693913524,0.6
elastic_net,2024-09-30,5,10,0.03684740737035815,0.028093651314684775,0.6
elastic_net,2024-10-31,1,10,0.006048174152768859,0.002083359886129066,0.6
elastic_net,2024-10-31,2,10,-0.03596326063441836,-0.07543581851889802,0.3
elastic_net,2024-10-31,3,10,-0.012079364548206017,0.0025234217002740866,0.5
elastic_net,2024-10-31,4,10,0.0075028633647101885,0.016889934595058387,0.6
elastic_net,2024-10-31,5,10,0.03497013519332627,-0.0030698964316571153,0.5
elastic_net,2024-11-29,1,10,0.009211562906435577,0.01084767988636648,0.5
elastic_net,2024-11-29,2,10,0.02024323008834713,0.019712149248563016,0.8
elastic_net,2024-11-29,3,10,0.006679271600804726,-0.016984969189587307,0.3
elastic_net,2024-11-29,4,10,-0.03287646331210288,-0.03336746323946049,0.2
elastic_net,2024-11-29,5,10,0.07339629324924371,0.020050909611141976,0.7
elastic_net,2024-12-31,1,10,-0.02895307728826101,-0.015260542388266907,0.3
elastic_net,2024-12-31,2,10,0.00993543766681052,-0.019377963079919014,0.4
elastic_net,2024-12-31,3,10,-0.014313984782733703,-0.013976374418750104,0.5
elastic_net,2024-12-31,4,10,0.021309108324263325,0.03357103869336642,0.6
elastic_net,2024-12-31,5,10,-0.006272639188936535,0.035065917185847395,0.7
elastic_net,2025-01-31,1,10,0.03166885778812861,0.04112570192920734,0.7
elastic_net,2025-01-31,2,10,0.00682867988261211,0.00824532218127022,0.5
elastic_net,2025-01-31,3,10,-0.00614881643504277,-0.02732909213363066,0.4
elastic_net,2025-01-31,4,10,-0.005375463300570471,0.01952362676300612,0.6
elastic_net,2025-01-31,5,10,-0.03287299985572174,-0.04501867198998427,0.3
elastic_net,2025-02-28,1,10,0.00023139254899757767,-0.006497470956518536,0.4
elastic_net,2025-02-28,2,10,0.030289085991202468,0.03213154437802418,0.9
elastic_net,2025-02-28,3,10,0.0073795490126655535,0.01412636950302748,0.6
elastic_net,2025-02-28,4,10,-0.0015552653796252814,-0.023568089199804076,0.4
elastic_net,2025-02-28,5,10,-0.038449948024504375,-0.05966172877405812,0.2
elastic_net,2025-03-31,1,10,0.008784250858221765,0.0,0.5
elastic_net,2025-03-31,2,10,-0.010764953922386567,0.016665677051877992,0.6
elastic_net,2025-03-31,3,10,-0.029669729524655564,-0.03182232096245885,0.3
elastic_net,2025-03-31,4,10,-0.026986745518124477,-0.018719654211334757,0.2
elastic_net,2025-03-31,5,10,0.08707359098225127,0.08424499310109052,0.9
elastic_net,2025-04-30,1,10,-0.017040895271366076,-0.02687175268442732,0.2
elastic_net,2025-04-30,2,10,-0.034503847937524756,-0.03980426449639479,0.3
elastic_net,2025-04-30,3,10,0.0019967379174391175,0.005322120573963307,0.5
elastic_net,2025-04-30,4,10,0.03824201118842359,0.03723869830798543,0.9
elastic_net,2025-04-30,5,10,0.015985981023282702,0.042023532732136215,0.6
elastic_net,2025-05-30,1,10,-0.03561740595440756,-0.035145340335494435,0.2
elastic_net,2025-05-30,2,10,-0.03218445608727564,-0.022242844388222882,0.4
elastic_net,2025-05-30,3,10,0.020724709625273598,-0.004554453875467268,0.4
elastic_net,2025-05-30,4,10,0.01884268767001438,0.03848006584811725,0.8
elastic_net,2025-05-30,5,10,0.03173476242203992,0.03713769061118111,0.7
elastic_net,2025-06-30,1,10,-0.016526970138027973,0.0013073214765415564,0.5
elastic_net,2025-06-30,2,10,-0.010902627234805872,-0.029042312714331886,0.4
elastic_net,2025-06-30,3,10,-0.004044810743644789,0.0056697085992402085,0.6
elastic_net,2025-06-30,4,10,0.009918128424565732,-0.00424520441523446,0.4
elastic_net,2025-06-30,5,10,0.00046621462464868646,0.006189490431123046,0.6
elastic_net,2025-07-31,1,10,0.024479365925241848,0.029371451920286118,0.7
elastic_net,2025-07-31,2,10,-0.0187177738754875,-0.023709658762888663,0.4
elastic_net,2025-07-31,3,10,-0.0033440821814289755,-0.01901577947507538,0.4
elastic_net,2025-07-31,4,10,0.0033878777082008483,-0.00021705438545860378,0.5
elastic_net,2025-07-31,5,10,0.013282005045365797,0.006773819182313345,0.5
elastic_net,2025-08-29,1,10,0.015394692837276236,0.007312875650605677,0.5
elastic_net,2025-08-29,2,10,0.00017430593551563954,-0.0011221592503232736,0.5
elastic_net,2025-08-29,3,10,0.02443458425943479,0.01426131050025281,0.6
elastic_net,2025-08-29,4,10,-0.007263912123628991,-0.026835979108602415,0.4
elastic_net,2025-08-29,5,10,0.045699572886534645,0.013491658720205912,0.5
elastic_net,2025-09-30,1,10,0.00605092619700146,-0.0023873391376894038,0.5
elastic_net,2025-09-30,2,10,0.0013574169399346524,0.00202974032476827,0.5
elastic_net,2025-09-30,3,10,-0.03317395331269256,-0.02827058046218922,0.1
elastic_net,2025-09-30,4,10,0.028426295028954385,0.003648497906473258,0.5
elastic_net,2025-09-30,5,10,0.05923889755907217,0.03620615352017997,0.9
elastic_net,2025-10-31,1,10,0.00190658736370114,0.01379138141043923,0.7
